VC mem handle 5, phys 0xfe86f000, virt 0xb6fed000
0.007
0.010
0.007
0.020
0.010
0.007
0.007
0.015
0.010
0.012
0.010
0.012
0.015
0.010
0.017
0.005
0.015
0.012
0.007
0.012
0.010
0.017
0.005
0.017
0.012
0.015
0.005
0.012
0.010
0.012
0.005
0.015
0.015
0.010
0.015
0.015
0.007
0.015
0.010
0.017
0.015
0.017
0.005
0.015
0.012
0.010
0.010
0.005
0.007
0.017
0.015
0.012
0.015
0.017
0.015
0.002
0.012
0.015
0.010
0.015
-0.002
0.012
0.017
0.017
0.007
0.005
0.012
0.005
0.012
0.012
0.002
0.017
0.012
0.012
0.017
0.007
0.012
0.015
0.015
0.007
0.015
0.012
0.010
0.012
0.015
-0.002
0.015
0.012
0.007
0.015
0.005
0.007
0.002
0.012
0.010
0.017
0.010
0.007
0.017
0.017
0.012
0.012
0.012
0.007
0.012
0.007
0.010
0.015
0.020
0.010
0.015
0.010
0.017
0.010
0.012
0.002
0.015
0.007
0.010
0.017
0.012
0.015
0.017
0.010
0.007
0.012
0.012
0.002
0.017
0.005
0.012
0.012
0.010
0.015
0.007
0.007
0.007
0.017
0.017
0.010
0.012
0.012
0.012
0.015
0.015
0.010
0.017
0.010
0.010
0.010
0.010
0.005
0.020
0.015
0.007
0.012
0.010
0.015
0.010
0.000
0.007
0.010
0.017
0.015
0.012
0.007
0.017
0.007
0.015
0.015
0.007
0.012
0.015
0.002
0.015
0.007
0.010
0.012
0.015
0.012
0.005
0.015
0.007
0.020
0.007
0.012
0.005
0.012
0.002
0.010
0.007
0.015
0.005
0.017
0.002
0.012
0.007
0.007
0.007
0.012
0.010
0.015
0.015
0.012
0.010
0.017
0.022
0.017
0.007
0.005
0.010
0.020
0.012
0.002
0.015
0.010
0.007
0.010
0.012
0.007
0.012
0.012
0.002
0.012
0.010
0.015
0.015
0.010
0.020
0.010
0.015
0.015
0.007
0.010
0.010
0.012
0.012
0.012
0.005
0.012
0.015
0.015
0.012
0.017
0.010
0.010
0.002
0.022
0.002
0.017
0.020
-0.002
0.022
0.010
0.005
0.010
0.005
0.005
0.015
0.005
0.017
0.012
0.010
0.015
0.007
0.012
-0.002
0.015
0.012
0.020
0.012
0.005
0.017
0.020
0.015
0.012
0.015
0.007
0.012
0.000
0.015
0.012
0.010
0.015
0.002
0.015
0.015
0.007
0.007
0.027
0.007
0.007
0.017
0.005
0.015
0.015
0.010
0.010
0.012
0.015
0.012
0.005
0.010
0.012
0.012
0.012
0.012
0.002
0.020
0.005
0.015
0.020
0.010
0.007
0.015
0.012
0.007
0.010
0.012
0.020
0.005
0.010
0.010
0.015
0.007
0.010
0.010
0.012
0.010
0.012
0.015
0.010
0.015
0.015
0.010
0.007
0.012
0.020
0.005
0.017
0.007
0.015
0.010
0.010
0.010
0.005
0.002
0.015
0.015
0.012
0.012
0.012
0.012
0.007
0.012
0.007
0.015
0.015
0.010
0.012
0.012
0.012
0.015
0.005
0.012
0.010
0.015
0.012
0.015
0.010
0.005
0.012
0.020
0.012
0.007
0.015
0.010
0.015
0.002
0.020
0.012
0.020
0.012
0.005
0.017
0.002
0.017
0.010
0.010
0.005
0.010
0.005
0.012
0.012
0.010
0.015
0.012
0.007
0.015
0.007
0.017
0.015
0.010
0.007
0.017
0.012
0.015
0.012
0.010
0.010
0.012
0.017
0.012
0.007
0.005
0.020
0.010
0.012
0.017
0.005
0.012
0.005
0.012
0.015
0.010
0.010
0.020
0.012
0.017
0.007
0.020
0.002
0.010
0.005
0.007
0.015
0.007
0.015
0.012
0.010
0.015
0.005
0.012
0.005
0.015
0.010
0.015
0.010
0.012
0.007
0.022
0.005
0.010
0.010
0.005
0.015
0.012
0.005
0.007
0.002
0.020
0.010
0.010
0.010
0.017
0.012
0.017
0.010
0.015
0.010
0.010
0.015
0.007
0.015
0.007
0.015
0.007
0.015
0.010
0.007
0.015
0.010
0.015
0.005
0.015
0.012
0.020
0.002
0.010
0.017
0.007
0.010
0.010
0.020
0.010
0.012
0.012
0.010
0.010
0.012
0.010
0.012
0.010
0.010
0.010
0.010
0.010
0.015
0.010
0.012
0.024
0.012
0.007
0.015
0.012
0.010
0.017
0.010
0.007
0.015
0.005
0.010
0.015
0.010
0.007
0.015
0.010
0.007
0.012
0.015
0.007
0.017
0.007
0.010
0.022
0.010
0.017
0.005
0.012
0.012
0.010
0.015
0.005
0.010
0.005
0.005
0.020
0.015
0.005
0.007
0.015
0.017
0.007
0.007
0.010
0.012
0.022
0.010
0.012
0.012
0.012
0.012
0.010
0.010
0.005
0.010
0.017
0.010
0.015
0.015
0.007
0.015
0.015
0.015
0.007
0.012
0.007
0.015
0.017
0.005
0.017
0.015
0.012
0.015
0.010
0.010
0.012
0.012
0.010
0.010
0.020
0.005
0.017
0.010
0.010
0.007
0.012
0.010
0.005
0.010
0.012
0.010
0.017
0.007
0.015
0.012
0.002
0.012
0.012
0.012
0.010
0.015
0.007
0.017
0.015
0.015
0.012
0.015
0.015
0.007
0.012
0.010
0.015
0.012
0.020
0.000
0.015
0.012
0.015
0.007
0.005
0.020
0.002
0.010
0.015
0.020
0.005
0.015
0.010
0.015
0.010
0.017
0.007
0.017
0.005
0.010
0.017
0.012
0.017
0.005
0.012
0.007
0.010
0.017
0.000
0.015
0.005
0.012
0.020
0.010
0.010
0.007
0.017
0.007
0.012
0.017
0.005
0.017
0.012
0.007
0.010
0.012
0.012
0.002
0.010
0.015
0.017
0.012
0.012
0.010
0.015
0.007
0.005
0.007
0.017
0.007
0.017
0.012
0.007
0.015
0.010
0.007
0.007
0.007
0.007
0.012
0.007
0.015
0.012
0.005
0.015
0.017
0.012
0.017
0.007
0.012
0.020
0.005
0.015
0.012
0.012
0.005
0.015
0.017
0.007
0.010
0.012
0.020
0.010
0.002
0.015
0.015
0.012
0.012
0.010
0.010
0.012
0.007
0.007
0.005
0.020
0.017
0.007
0.012
0.015
0.007
0.012
0.010
0.015
0.005
0.010
0.012
0.005
0.017
0.015
0.012
0.020
0.020
0.017
0.010
0.002
0.012
0.007
0.020
0.005
0.015
0.010
0.010
0.010
0.015
0.005
0.012
0.002
0.010
0.015
0.015
0.012
0.010
0.015
0.017
0.015
0.010
0.005
0.010
0.020
0.015
0.010
0.012
0.007
0.015
0.007
0.015
0.010
0.007
0.010
0.015
0.007
0.015
0.017
0.010
0.017
0.010
0.017
0.002
0.012
0.007
0.015
0.010
0.007
0.007
0.010
0.017
0.012
0.010
0.012
0.017
0.010
0.022
0.012
0.012
0.017
0.010
0.017
0.010
0.015
0.015
0.012
0.010
0.005
0.012
0.005
0.017
0.012
0.010
0.020
0.012
0.005
0.020
0.005
0.012
0.015
0.010
0.012
0.015
0.012
0.012
0.002
0.020
0.002
0.017
0.012
0.002
0.020
0.015
0.010
0.010
0.015
0.005
0.017
0.012
0.012
0.010
0.017
0.010
0.010
0.020
0.012
0.020
0.010
0.010
0.000
0.017
0.010
0.012
0.012
0.010
0.010
0.012
0.002
0.005
0.015
0.015
0.012
0.007
0.022
0.017
0.012
0.010
0.007
0.012
0.020
0.005
0.017
0.005
0.020
0.007
0.012
0.024
0.010
0.002
0.012
0.010
0.020
0.007
0.017
0.002
0.020
0.012
0.010
0.015
0.017
0.010
0.015
0.012
0.010
0.015
0.012
0.002
0.017
0.020
0.007
0.017
0.010
0.010
0.024
0.007
0.010
0.015
0.010
0.015
0.012
0.020
0.010
0.010
0.020
0.002
0.015
0.002
0.017
0.012
0.015
0.012
0.010
0.012
0.010
0.015
0.010
0.015
0.002
0.022
0.010
0.015
0.007
0.010
0.020
0.012
0.020
0.012
0.007
0.010
0.017
0.012
0.007
0.015
0.010
0.015
0.005
0.015
0.007
0.010
0.007
0.015
0.022
0.010
0.015
0.007
0.020
0.022
0.005
0.010
0.020
0.010
0.007
0.015
0.012
0.012
0.000
0.015
0.012
0.015
0.010
0.015
0.027
0.012
0.007
0.012
0.024
0.007
0.022
0.002
0.017
0.020
0.010
0.020
0.002
0.010
0.024
0.015
0.002
0.017
0.012
0.007
0.007
0.015
0.007
0.010
0.022
0.012
0.024
0.010
0.017
0.012
0.017
0.020
0.012
0.015
0.007
0.015
0.010
0.015
-0.002
0.020
0.012
0.002
0.017
0.012
0.017
0.005
0.012
0.022
0.020
0.010
0.005
0.020
0.002
0.005
0.029
0.012
0.010
0.015
0.005
0.027
0.015
0.010
0.024
0.005
0.010
0.010
0.010
0.024
0.010
0.024
0.022
0.010
0.020
0.015
0.015
0.010
0.020
0.012
0.020
0.007
0.015
0.005
0.012
0.015
0.015
0.022
0.010
0.002
0.010
0.015
0.029
0.005
0.017
0.029
0.007
0.010
0.015
0.010
0.029
0.002
0.020
0.024
0.007
0.015
0.005
0.017
0.020
0.000
0.015
0.010
0.010
0.007
0.010
0.022
0.017
0.015
0.015
0.022
0.022
0.007
0.017
0.022
0.002
0.010
0.012
0.022
0.022
0.007
0.015
0.024
0.012
0.012
0.017
0.020
0.015
0.005
0.012
0.012
0.027
0.024
0.010
0.015
0.007
0.012
0.027
0.020
0.020
0.015
0.017
0.005
0.010
0.024
0.015
0.012
0.017
0.007
0.017
0.007
0.024
0.024
0.020
0.022
0.007
0.017
0.020
0.017
0.024
0.022
0.024
0.024
0.007
0.022
0.020
0.012
0.017
0.024
0.012
0.020
0.015
0.024
0.017
0.020
0.012
0.024
0.015
0.020
0.012
0.022
0.017
0.024
0.022
0.015
0.015
0.022
0.017
0.024
0.020
0.024
0.029
0.010
0.010
0.029
0.015
0.022
0.020
0.022
0.032
0.015
0.022
0.034
0.010
0.034
0.015
0.037
0.034
-0.002
0.024
-0.005
0.012
-0.010
0.000
0.000
-0.002
-0.005
0.017
-0.010
0.029
2.144
2.237
2.256
2.254
2.261
2.259
2.256
2.254
2.266
2.256
2.241
2.249
2.237
2.254
2.259
2.246
2.244
2.261
2.254
2.263
2.254
2.249
2.254
2.427
2.446
2.456
2.461
2.449
2.485
2.461
2.461
2.454
2.461
2.459
2.463
2.463
2.476
2.476
2.473
2.476
2.476
2.471
2.478
2.473
2.473
2.412
2.349
2.337
2.349
2.341
2.334
2.332
2.329
2.334
2.322
2.322
2.320
2.320
2.305
2.312
2.320
2.315
2.312
2.320
2.310
2.317
2.315
2.315
2.388
2.410
2.400
2.402
2.417
2.412
2.420
2.420
2.424
2.417
2.420
2.422
2.420
2.446
2.412
2.429
2.434
2.434
2.427
2.437
2.432
2.432
2.434
2.366
2.368
2.376
2.363
2.361
2.363
2.359
2.356
2.371
2.359
2.346
2.346
2.341
2.344
2.341
2.346
2.344
2.344
2.337
2.339
2.337
2.341
2.363
2.380
2.390
2.393
2.402
2.402
2.398
2.395
2.395
2.395
2.402
2.400
2.405
2.405
2.410
2.412
2.415
2.405
2.410
2.407
2.420
2.424
2.420
2.393
2.376
2.393
2.363
2.376
2.366
2.371
2.373
2.378
2.368
2.373
2.354
2.366
2.361
2.354
2.349
2.354
2.354
2.341
2.344
2.354
2.356
2.354
2.371
2.383
2.383
2.383
2.385
2.385
2.390
2.400
2.383
2.398
2.390
2.393
2.400
2.400
2.398
2.393
2.398
2.410
2.405
2.400
2.402
2.405
2.400
2.400
2.378
2.380
2.380
2.378
2.371
2.378
2.378
2.371
2.383
2.376
2.354
2.366
2.361
2.363
2.371
2.354
2.356
2.363
2.363
2.359
2.373
2.368
2.376
2.380
2.373
2.385
2.380
2.388
2.393
2.388
2.393
2.390
2.390
2.383
2.393
2.393
2.395
2.390
2.393
2.385
2.398
2.395
2.395
2.395
2.385
2.390
2.380
2.393
2.380
2.371
2.383
2.380
2.380
2.383
2.368
2.368
2.366
2.368
2.373
2.366
2.366
2.371
2.371
2.368
2.371
2.371
2.368
2.376
2.383
2.373
2.380
2.380
2.388
2.385
2.388
2.380
2.380
2.380
2.376
2.383
2.385
2.390
2.388
2.385
2.385
2.383
2.393
2.395
2.388
2.395
2.385
2.393
2.390
2.383
2.383
2.388
2.383
2.376
2.388
2.383
2.368
2.378
2.371
2.376
2.376
2.368
2.383
2.366
2.371
2.373
2.363
2.376
2.378
2.371
2.380
2.376
2.385
2.373
2.376
2.380
2.388
2.378
2.373
2.385
2.378
2.376
2.380
2.390
2.380
2.390
2.380
2.388
2.398
2.385
2.385
2.385
2.388
2.385
2.388
2.385
2.383
2.378
2.390
2.378
2.383
2.376
2.378
2.373
2.378
2.376
2.383
2.371
2.383
2.373
2.371
2.363
2.373
2.383
2.378
2.371
2.378
2.371
2.380
2.380
2.383
2.378
2.378
2.376
2.380
2.385
2.376
2.385
2.380
2.385
2.395
2.380
2.385
2.380
2.383
2.385
2.385
2.385
2.383
2.385
2.390
2.383
2.380
2.378
2.383
2.383
2.378
2.378
2.376
2.366
2.378
2.383
2.376
2.371
2.383
2.383
2.368
2.373
2.378
2.378
2.373
2.383
2.373
2.385
2.378
2.378
2.378
2.390
2.376
2.371
2.376
2.373
2.380
2.380
2.388
2.383
2.380
2.385
2.376
2.380
2.376
2.383
2.388
2.388
2.388
2.385
2.378
2.385
2.378
2.383
2.380
2.380
2.378
2.378
2.383
2.383
2.378
2.376
2.373
2.380
2.378
2.388
2.368
2.371
2.383
2.385
2.376
2.373
2.388
2.385
2.376
2.383
2.378
2.383
2.380
2.378
2.388
2.378
2.376
2.378
2.376
2.383
2.376
2.383
2.383
2.385
2.383
2.378
2.383
2.385
2.373
2.390
2.376
2.385
2.383
2.378
2.388
2.380
2.378
2.363
2.378
2.388
2.376
2.378
2.380
2.373
2.380
2.373
2.373
2.385
2.373
2.385
2.378
2.373
2.371
2.373
2.376
2.378
2.385
2.373
2.383
2.376
2.373
2.376
2.376
2.383
2.380
2.383
2.376
2.380
2.378
2.380
2.393
2.385
2.383
2.388
2.380
2.390
2.376
2.383
2.383
2.378
2.390
2.385
2.383
2.373
2.371
2.380
2.373
2.378
2.373
2.373
2.390
2.366
2.383
2.380
2.373
2.378
2.373
2.378
2.373
2.380
2.385
2.366
2.385
2.383
2.378
2.376
2.376
2.371
2.383
2.378
2.380
2.378
2.380
2.376
2.380
2.385
2.376
2.380
2.388
2.376
2.376
2.380
2.383
2.383
2.383
2.380
2.380
2.378
2.378
2.371
2.371
2.376
2.373
2.378
2.385
2.380
2.388
2.371
2.376
2.383
2.380
2.376
2.388
2.376
2.383
2.380
2.378
2.390
2.371
2.378
2.383
2.380
2.378
2.368
2.371
2.380
2.373
2.378
2.380
2.373
2.380
2.380
2.380
2.373
2.376
2.383
2.380
2.373
2.378
2.383
2.380
2.385
2.380
2.383
2.366
2.376
2.378
2.385
2.378
2.378
2.383
2.383
2.376
2.385
2.388
2.378
2.383
2.376
2.380
2.378
2.376
2.388
2.378
2.380
2.376
2.371
2.380
2.380
2.380
2.378
2.373
2.376
2.378
2.383
2.371
2.373
2.383
2.380
2.380
2.378
2.395
2.383
2.378
2.385
2.380
2.383
2.380
2.376
2.385
2.380
2.371
2.383
2.373
2.373
2.376
2.383
2.383
2.378
2.373
2.373
2.380
2.378
2.378
2.390
2.378
2.378
2.378
2.368
2.376
2.383
2.383
2.376
2.373
2.383
2.378
2.376
2.376
2.378
2.376
2.378
2.376
2.376
2.390
2.383
2.380
2.388
2.383
2.385
2.383
2.385
2.376
2.368
2.378
2.376
2.378
2.371
2.376
2.376
2.383
2.378
2.378
2.376
2.383
2.373
2.368
2.385
2.380
2.383
2.390
2.380
2.383
2.373
2.383
2.383
2.383
2.378
2.378
2.380
2.380
2.373
2.378
2.380
2.378
2.380
2.376
2.378
2.376
2.380
2.383
2.383
2.380
2.383
2.378
2.380
2.366
2.378
2.373
2.378
2.373
2.380
2.380
2.388
2.371
2.380
2.376
2.373
2.378
2.371
2.383
2.383
2.380
2.383
2.383
2.383
2.378
2.383
2.383
2.373
2.380
2.378
2.378
2.378
2.373
2.380
2.366
2.371
2.371
2.378
2.383
2.376
2.378
2.368
2.378
2.388
2.371
2.383
2.385
2.378
2.388
2.366
2.378
2.380
2.373
2.373
2.373
2.383
2.380
2.376
2.378
2.378
2.376
2.378
2.378
2.378
2.376
2.380
2.385
2.380
2.388
2.380
2.378
2.380
2.378
2.371
2.376
2.380
2.378
2.378
2.376
2.380
