VC mem handle 5, phys 0xfe86f000, virt 0xb6f8a000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.095
0.098
0.102
0.100
0.102
0.095
0.093
0.093
0.095
0.102
0.098
0.110
0.100
0.105
0.102
0.100
0.098
0.100
0.100
0.098
0.095
0.100
0.100
0.095
0.098
0.098
0.095
0.100
0.102
0.102
0.090
0.095
0.105
0.102
0.098
0.100
0.095
0.105
0.098
0.095
0.107
0.102
0.102
0.098
0.098
0.095
0.090
0.102
0.098
0.095
0.102
0.090
0.102
0.102
0.102
0.093
0.100
0.102
0.100
0.102
0.098
0.095
0.100
0.095
0.105
0.100
0.098
0.093
0.107
0.090
0.100
0.090
0.105
0.093
0.098
0.098
0.105
0.102
0.100
0.100
0.098
0.098
0.102
0.098
0.093
0.102
0.100
0.098
0.095
0.098
0.098
0.102
0.088
0.100
0.095
0.095
0.095
0.100
0.095
0.098
0.105
0.095
0.095
0.102
0.098
0.098
0.098
0.095
0.093
0.093
0.098
0.102
0.095
0.093
0.093
0.100
0.102
0.098
0.102
0.095
0.098
0.098
0.105
0.102
0.093
0.102
0.098
0.105
0.098
0.085
0.090
0.100
0.100
0.102
0.093
0.093
0.098
0.098
0.098
0.093
0.098
0.093
0.093
0.100
0.095
0.098
0.095
0.095
0.105
0.095
0.102
0.098
0.093
0.098
0.093
0.095
0.102
0.095
0.095
0.098
0.095
0.100
0.095
0.105
0.102
0.105
0.098
0.093
0.093
0.102
0.090
0.100
0.093
0.095
0.088
0.095
0.100
0.093
0.090
0.088
0.095
0.105
0.102
0.090
0.102
0.095
0.105
0.093
0.098
0.102
0.098
0.098
0.095
0.095
0.098
0.095
0.100
0.093
0.090
0.088
0.098
0.102
0.095
0.100
0.098
0.095
0.102
0.088
0.098
0.098
0.098
0.095
0.090
0.090
0.098
0.095
0.093
0.095
0.095
0.098
0.095
0.093
0.093
0.105
0.098
0.098
0.098
0.090
0.090
0.093
0.098
0.102
0.095
0.095
0.093
0.095
0.090
0.093
0.100
0.100
0.098
0.090
0.090
0.098
0.093
0.090
0.095
0.093
0.095
0.095
0.098
0.102
0.093
0.102
0.095
0.100
0.100
0.098
0.090
0.085
0.098
0.093
0.093
0.095
0.090
0.090
0.102
0.090
0.102
0.093
0.098
0.098
0.100
0.093
0.083
0.098
0.095
0.098
0.098
0.093
0.098
0.093
0.095
0.090
0.090
0.095
0.090
0.098
0.105
0.085
0.102
0.098
0.090
0.095
0.098
0.085
0.100
0.095
0.095
0.093
0.095
0.095
0.095
0.090
0.090
0.083
0.098
0.095
0.098
0.093
0.100
0.098
0.095
0.098
0.100
0.090
0.100
0.093
0.100
0.085
0.095
0.098
0.098
0.093
0.093
0.090
0.100
0.090
0.088
0.095
0.102
0.093
0.093
0.098
0.088
0.095
0.090
0.093
0.102
0.095
0.098
0.095
0.090
0.088
0.098
0.090
0.102
0.095
0.093
0.093
0.098
0.093
0.090
0.090
0.098
0.105
0.100
0.100
0.090
0.090
0.107
0.093
0.093
0.098
0.090
0.088
0.093
0.093
0.088
0.090
0.093
0.095
0.093
0.083
0.090
0.100
0.098
0.098
0.095
0.100
0.098
0.093
0.098
0.090
0.093
0.093
0.095
0.100
0.080
0.090
0.093
0.090
0.093
0.098
0.093
0.098
0.088
0.093
0.090
0.105
0.085
0.098
0.090
0.095
0.090
0.098
0.098
0.090
0.098
0.093
0.093
0.085
0.095
0.090
0.095
0.093
0.093
0.095
0.100
0.095
0.095
0.098
0.093
0.093
0.095
0.095
0.085
0.085
0.100
0.098
0.095
0.093
0.088
0.090
0.090
0.093
0.093
0.085
0.093
0.088
0.095
0.088
0.095
0.093
0.098
0.098
0.100
0.098
0.090
0.090
0.093
0.098
0.093
0.090
0.093
0.090
0.095
0.088
0.088
0.090
0.090
0.102
0.088
0.102
0.080
0.098
0.095
0.098
0.093
0.088
0.095
0.088
0.095
0.088
0.088
0.093
0.095
0.098
0.093
0.093
0.088
0.095
0.090
0.095
0.100
0.093
0.098
0.098
0.093
0.093
0.093
0.088
0.095
0.085
0.093
0.090
0.090
0.100
0.093
0.095
0.093
0.090
0.085
0.093
0.090
0.090
0.088
0.095
0.100
0.100
0.093
0.095
0.098
0.090
0.098
0.088
0.093
0.090
0.083
0.098
0.095
0.095
0.090
0.090
0.093
0.105
0.088
0.100
0.090
0.100
0.095
0.093
0.085
0.095
0.095
0.093
0.093
0.093
0.083
0.093
0.100
0.088
0.090
0.088
0.093
0.093
0.100
0.095
0.095
0.090
0.098
0.088
0.093
0.095
0.093
0.088
0.093
0.095
0.088
0.095
0.090
0.098
0.093
0.100
0.078
0.095
0.088
0.095
0.095
0.088
0.098
0.102
0.085
0.098
0.095
0.093
0.095
0.093
0.093
0.088
0.090
0.088
0.093
0.098
0.093
0.088
0.100
0.088
0.090
0.090
0.095
0.095
0.088
0.095
0.085
0.093
0.093
0.090
0.090
0.098
0.093
0.093
0.085
0.095
0.095
0.093
0.088
0.088
0.090
0.098
0.098
0.083
0.090
0.093
0.095
0.093
0.093
0.085
0.098
0.095
0.102
0.090
0.095
0.085
0.098
0.093
0.085
0.090
0.095
0.093
