VC mem handle 5, phys 0xfe86f000, virt 0xb6fea000
-0.071
-0.059
-0.066
-0.061
-0.073
-0.059
-0.071
-0.066
-0.059
-0.061
-0.066
-0.068
-0.066
-0.059
-0.061
-0.059
-0.063
-0.059
-0.054
-0.063
-0.059
-0.056
-0.056
-0.059
-0.063
-0.054
-0.061
-0.054
-0.051
-0.059
-0.056
-0.059
-0.061
-0.049
-0.054
-0.056
-0.054
-0.051
-0.049
-0.054
-0.046
-0.049
-0.054
-0.044
-0.054
-0.049
-0.054
-0.054
-0.046
-0.056
-0.056
-0.054
-0.049
-0.044
-0.061
-0.049
-0.041
-0.054
-0.049
-0.049
-0.044
-0.054
-0.044
-0.041
-0.044
-0.046
-0.044
-0.044
-0.051
-0.046
-0.046
-0.044
-0.046
-0.041
-0.054
-0.039
-0.044
-0.041
-0.049
-0.056
-0.039
-0.051
-0.044
-0.041
-0.049
-0.039
-0.044
-0.039
-0.044
-0.044
-0.044
-0.044
-0.037
-0.037
-0.051
-0.041
-0.049
-0.044
-0.046
-0.044
-0.039
-0.044
-0.044
-0.044
-0.044
-0.044
-0.024
-0.041
-0.037
-0.044
-0.041
-0.039
-0.041
-0.041
-0.039
-0.044
-0.044
-0.049
-0.041
-0.049
-0.044
-0.041
-0.041
-0.044
-0.044
-0.037
-0.039
-0.041
-0.039
-0.034
-0.041
-0.041
-0.037
-0.034
-0.044
-0.039
-0.044
-0.039
-0.034
-0.039
-0.037
-0.046
-0.041
-0.032
-0.041
-0.034
-0.039
-0.037
-0.037
-0.037
-0.039
-0.034
-0.041
-0.044
-0.032
-0.027
-0.039
-0.039
-0.041
-0.039
-0.037
-0.041
-0.037
-0.032
-0.044
-0.039
-0.037
-0.034
-0.037
-0.041
-0.032
-0.032
-0.032
-0.034
-0.034
-0.037
-0.032
-0.041
-0.039
-0.039
-0.034
-0.037
-0.034
-0.037
-0.034
-0.034
-0.034
-0.034
-0.037
-0.037
-0.044
-0.032
-0.037
-0.029
-0.029
-0.032
-0.029
-0.029
-0.041
-0.029
-0.029
-0.034
-0.037
-0.037
-0.032
-0.039
-0.039
-0.032
-0.037
-0.037
-0.032
-0.037
-0.039
-0.032
-0.029
-0.029
-0.029
-0.032
-0.034
-0.032
-0.039
-0.034
-0.032
-0.034
-0.037
-0.034
-0.034
-0.032
-0.037
-0.037
-0.027
-0.034
-0.029
-0.037
-0.029
-0.029
-0.029
-0.034
-0.029
-0.037
-0.029
-0.029
-0.032
-0.034
-0.034
-0.032
-0.032
-0.034
-0.037
-0.037
-0.029
-0.029
-0.039
-0.032
-0.024
-0.029
-0.029
-0.034
-0.029
-0.032
-0.029
-0.027
-0.029
-0.027
-0.032
-0.037
-0.027
-0.029
-0.032
-0.029
-0.032
-0.034
-0.034
-0.032
-0.034
-0.032
-0.034
-0.029
-0.029
-0.027
-0.032
-0.027
-0.032
-0.024
-0.029
-0.027
-0.037
-0.024
-0.032
-0.027
-0.037
-0.029
-0.024
-0.029
-0.037
-0.037
-0.032
-0.027
-0.029
-0.027
-0.029
-0.029
-0.034
-0.022
-0.027
-0.024
-0.032
-0.027
-0.032
-0.027
-0.034
-0.027
-0.027
-0.041
-0.032
-0.029
-0.034
-0.027
-0.037
-0.029
-0.024
-0.034
-0.032
-0.020
-0.024
-0.020
-0.032
-0.024
-0.032
-0.020
-0.022
-0.027
-0.037
-0.027
-0.029
-0.029
-0.027
-0.027
-0.032
-0.027
-0.032
-0.027
-0.029
-0.032
-0.029
-0.024
-0.029
-0.022
-0.029
-0.022
-0.032
-0.024
-0.022
-0.034
-0.027
-0.032
-0.027
-0.029
-0.027
-0.032
-0.027
-0.029
-0.022
-0.027
-0.024
-0.029
-0.024
-0.029
-0.020
-0.027
-0.024
-0.024
-0.034
-0.020
-0.027
-0.024
-0.034
-0.027
-0.027
-0.027
-0.027
-0.024
-0.022
-0.027
-0.027
-0.024
-0.029
-0.027
-0.027
-0.032
-0.024
-0.017
-0.024
-0.032
-0.015
-0.027
-0.024
-0.032
-0.032
-0.012
-0.032
-0.029
-0.027
-0.022
-0.032
-0.024
-0.029
-0.027
-0.032
-0.022
-0.024
-0.029
-0.027
-0.022
-0.020
-0.024
-0.027
-0.027
-0.029
-0.024
-0.024
-0.029
-0.027
-0.032
-0.022
-0.029
-0.032
-0.027
-0.022
-0.027
-0.022
-0.027
-0.024
-0.022
-0.027
-0.022
-0.024
-0.020
-0.034
-0.022
-0.034
-0.020
-0.022
-0.027
-0.032
-0.024
-0.027
-0.027
-0.027
-0.020
-0.034
-0.020
-0.015
-0.022
-0.020
-0.022
-0.027
-0.027
-0.020
-0.017
-0.027
-0.020
-0.024
-0.027
-0.020
-0.029
-0.029
-0.022
-0.027
-0.027
-0.032
-0.024
-0.024
-0.022
-0.022
-0.024
-0.017
-0.024
-0.022
-0.027
-0.022
-0.022
-0.024
-0.029
-0.020
-0.029
-0.020
-0.024
-0.029
-0.022
-0.020
-0.020
-0.027
-0.024
-0.022
-0.027
-0.020
-0.027
-0.022
-0.027
-0.015
-0.024
-0.020
-0.020
-0.022
-0.022
-0.027
-0.022
-0.029
-0.022
-0.024
-0.024
-0.029
-0.027
-0.017
-0.024
-0.024
-0.022
-0.027
-0.024
-0.020
-0.020
-0.020
-0.027
-0.020
-0.012
-0.015
-0.024
-0.022
-0.027
-0.027
-0.020
-0.027
-0.027
-0.027
-0.024
-0.017
-0.020
-0.027
-0.024
-0.015
-0.022
-0.024
-0.024
-0.017
-0.027
-0.020
-0.027
-0.010
-0.022
-0.032
-0.024
-0.017
-0.024
-0.027
-0.024
-0.022
-0.027
-0.022
-0.022
-0.012
-0.029
-0.015
-0.029
-0.017
-0.017
-0.029
-0.024
-0.020
-0.022
-0.022
-0.020
-0.024
-0.022
-0.022
-0.027
-0.022
-0.024
-0.024
-0.022
-0.022
-0.022
-0.020
-0.022
-0.027
-0.022
-0.022
-0.020
-0.024
-0.020
-0.015
-0.022
-0.024
-0.020
-0.022
-0.022
-0.027
-0.017
-0.024
-0.027
-0.022
-0.020
-0.027
-0.022
-0.022
-0.022
-0.027
-0.015
-0.027
-0.017
-0.020
-0.022
-0.022
-0.022
-0.020
-0.027
-0.020
-0.024
-0.024
-0.027
-0.027
-0.022
-0.024
-0.022
-0.024
-0.027
-0.017
-0.010
-0.020
-0.022
-0.022
-0.015
-0.020
-0.015
-0.020
-0.020
-0.024
-0.027
-0.017
-0.020
-0.022
-0.027
-0.027
-0.022
-0.027
-0.022
-0.024
-0.024
-0.024
-0.017
-0.015
-0.027
-0.022
-0.022
-0.022
-0.017
-0.020
-0.017
-0.024
-0.020
-0.024
-0.024
-0.029
-0.022
-0.022
-0.017
-0.024
-0.020
-0.024
-0.012
-0.017
-0.024
-0.015
-0.022
-0.027
-0.015
-0.024
-0.015
-0.022
-0.027
-0.017
-0.020
-0.017
-0.027
-0.024
-0.020
-0.022
-0.020
-0.022
-0.022
-0.022
-0.015
-0.024
-0.017
-0.024
-0.020
-0.022
-0.020
-0.017
-0.024
-0.017
-0.015
-0.027
-0.015
-0.027
-0.022
-0.022
-0.027
-0.017
-0.027
-0.017
-0.027
-0.015
-0.024
-0.020
-0.020
-0.020
-0.020
-0.022
-0.012
-0.015
-0.024
-0.012
-0.022
-0.022
-0.020
-0.024
-0.022
-0.024
-0.020
-0.017
-0.022
-0.024
-0.017
-0.022
-0.020
-0.020
-0.015
-0.015
-0.020
-0.022
-0.017
-0.027
-0.020
-0.020
-0.024
-0.022
-0.017
-0.024
-0.022
-0.020
-0.022
-0.027
-0.024
-0.020
-0.020
-0.024
-0.012
-0.017
-0.017
-0.015
-0.022
-0.012
-0.020
-0.022
-0.020
-0.020
-0.024
-0.022
-0.015
-0.022
-0.022
-0.022
-0.022
-0.024
-0.022
-0.012
-0.022
-0.022
-0.017
-0.017
-0.022
-0.020
-0.015
-0.015
-0.024
-0.020
-0.015
-0.022
-0.024
-0.020
-0.022
-0.020
-0.022
-0.015
-0.024
-0.020
-0.020
-0.015
-0.024
-0.022
-0.020
-0.020
-0.020
-0.017
-0.022
-0.024
-0.020
-0.020
-0.015
-0.022
-0.020
-0.015
-0.022
-0.020
-0.022
-0.022
-0.022
-0.017
-0.015
-0.020
-0.027
-0.020
-0.020
-0.017
-0.015
-0.010
-0.022
-0.020
-0.015
-0.020
-0.020
-0.022
-0.024
-0.017
-0.024
-0.020
-0.020
-0.020
-0.024
-0.024
-0.024
-0.010
-0.027
-0.015
-0.017
-0.017
-0.022
-0.017
-0.017
-0.010
-0.017
-0.020
-0.020
-0.017
-0.022
-0.017
-0.017
-0.022
-0.024
-0.020
-0.020
-0.015
-0.020
-0.020
-0.024
-0.020
-0.020
-0.017
-0.017
-0.012
-0.017
-0.022
-0.024
-0.012
-0.022
-0.020
-0.022
-0.024
-0.017
-0.024
-0.020
-0.012
-0.020
-0.020
-0.022
-0.022
-0.015
-0.022
-0.017
-0.024
-0.012
-0.022
-0.022
-0.017
-0.020
-0.020
-0.017
-0.024
-0.015
-0.022
-0.020
-0.017
-0.022
-0.020
-0.020
-0.027
-0.020
-0.020
-0.017
-0.017
-0.022
-0.017
-0.020
-0.015
-0.015
-0.017
-0.020
-0.020
-0.024
-0.012
-0.022
-0.022
-0.020
-0.017
-0.022
-0.022
-0.024
-0.015
-0.024
-0.015
-0.017
-0.020
-0.020
-0.017
-0.020
-0.007
-0.015
-0.012
-0.020
-0.027
-0.020
-0.017
-0.024
-0.015
-0.027
-0.015
-0.020
-0.015
-0.022
-0.015
-0.024
-0.015
-0.012
-0.020
-0.012
-0.017
-0.017
-0.015
-0.017
-0.015
-0.015
-0.020
-0.022
-0.015
-0.022
-0.029
-0.007
-0.024
-0.020
-0.015
-0.024
-0.020
-0.015
-0.010
-0.015
-0.024
-0.015
-0.020
-0.017
-0.012
-0.017
-0.012
-0.020
-0.017
-0.017
-0.012
-0.020
-0.024
-0.017
-0.020
-0.020
-0.015
-0.017
-0.020
-0.012
-0.022
-0.015
-0.020
-0.012
-0.020
-0.012
-0.022
-0.015
-0.022
-0.017
-0.012
-0.017
-0.022
-0.020
-0.017
-0.017
-0.020
-0.020
-0.029
-0.017
-0.020
-0.020
-0.015
-0.020
-0.015
-0.015
-0.012
-0.015
-0.020
-0.022
-0.020
-0.010
-0.020
-0.020
-0.020
-0.022
-0.020
-0.022
-0.020
-0.020
-0.020
-0.020
-0.022
-0.020
-0.002
-0.020
-0.015
-0.012
-0.017
-0.017
-0.020
-0.015
-0.032
-0.010
-0.024
-0.015
-0.022
-0.015
-0.024
-0.022
-0.020
-0.020
-0.024
-0.010
-0.012
-0.015
-0.020
-0.015
-0.010
-0.012
-0.029
-0.010
-0.015
-0.017
-0.022
-0.022
-0.020
-0.024
-0.020
-0.022
-0.022
-0.012
-0.017
-0.017
-0.017
-0.022
-0.010
-0.024
-0.015
-0.012
-0.012
-0.020
-0.015
-0.015
-0.012
-0.022
-0.020
-0.015
-0.017
-0.022
-0.015
-0.015
-0.017
-0.015
-0.017
-0.020
-0.010
-0.022
-0.017
-0.017
-0.012
-0.020
-0.007
-0.022
-0.022
-0.020
-0.007
-0.017
-0.017
-0.017
-0.012
-0.022
-0.015
-0.020
-0.017
-0.020
-0.015
-0.017
-0.012
-0.020
-0.020
-0.010
-0.015
-0.024
-0.020
-0.012
-0.017
-0.012
-0.015
-0.017
-0.022
-0.024
-0.017
-0.015
-0.017
-0.022
-0.022
-0.015
-0.017
-0.022
-0.012
-0.020
-0.012
-0.020
-0.015
-0.017
-0.012
-0.017
-0.017
-0.017
-0.015
-0.020
-0.020
-0.012
-0.020
-0.010
-0.027
-0.022
-0.020
-0.012
-0.017
-0.017
-0.017
-0.012
-0.017
-0.015
-0.010
-0.020
-0.020
-0.015
-0.020
-0.015
-0.012
-0.024
-0.017
-0.020
-0.022
-0.022
-0.015
-0.020
-0.010
-0.015
-0.012
-0.020
-0.015
-0.015
-0.015
-0.012
-0.015
-0.024
-0.015
-0.012
-0.017
-0.022
-0.020
-0.017
-0.020
-0.015
-0.017
-0.020
-0.012
-0.022
-0.012
-0.012
-0.020
-0.022
-0.010
-0.017
-0.012
-0.017
-0.015
-0.020
-0.012
-0.017
-0.015
-0.020
-0.020
-0.015
-0.020
-0.015
-0.015
-0.012
-0.020
-0.015
-0.020
-0.015
-0.020
-0.020
-0.012
-0.017
-0.015
-0.015
-0.020
-0.017
-0.010
-0.022
-0.020
-0.015
-0.020
-0.015
-0.012
-0.015
-0.020
-0.022
-0.012
-0.015
-0.015
-0.017
-0.010
-0.017
-0.010
-0.012
-0.012
-0.015
-0.015
-0.022
-0.010
-0.017
-0.017
-0.017
-0.017
-0.022
-0.017
-0.020
-0.015
-0.020
-0.017
-0.020
-0.020
-0.017
-0.007
-0.015
-0.015
-0.012
-0.020
-0.015
-0.012
-0.015
-0.012
-0.017
-0.010
-0.020
-0.017
-0.020
-0.015
-0.022
-0.017
-0.012
-0.010
-0.020
-0.015
-0.017
-0.020
-0.015
-0.010
-0.015
-0.012
-0.024
-0.017
-0.015
-0.029
-0.012
-0.010
-0.024
-0.010
-0.020
-0.012
-0.017
-0.012
-0.012
-0.010
-0.022
-0.005
-0.015
-0.010
-0.012
-0.012
-0.017
-0.015
-0.017
-0.032
-0.007
-0.020
-0.020
-0.017
-0.015
-0.020
-0.012
-0.020
-0.005
-0.022
-0.017
-0.015
-0.020
-0.015
-0.015
-0.015
-0.032
0.002
-0.015
-0.015
-0.012
-0.020
-0.015
-0.017
-0.012
-0.037
-0.005
-0.022
-0.005
-0.022
-0.017
-0.010
-0.017
-0.015
-0.034
0.000
-0.034
0.000
-0.017
-0.012
-0.017
-0.020
-0.017
-0.041
-0.002
-0.037
0.000
-0.027
-0.010
-0.017
-0.015
-0.022
-0.029
-0.002
-0.039
0.002
-0.017
-0.007
-0.020
-0.015
-0.010
-0.027
-0.007
-0.041
-0.002
-0.020
-0.022
-0.020
-0.015
-0.020
-0.012
-0.024
-0.034
-0.005
-0.017
-0.010
-0.020
-0.005
-0.005
-0.012
-0.020
-0.034
0.000
-0.017
-0.015
-0.041
-0.020
0.005
-0.015
-0.022
-0.039
0.002
-0.022
-0.007
-0.012
-0.029
0.007
-0.022
-0.007
-0.032
0.002
-0.010
-0.015
-0.020
-0.039
0.007
-0.007
-0.027
-0.041
0.002
-0.017
-0.010
-0.022
-0.032
0.000
-0.015
-0.017
-0.034
0.005
-0.012
-0.017
-0.015
-0.041
0.010
-0.005
-0.020
-0.032
0.012
-0.010
-0.017
-0.027
-0.037
-0.022
-0.002
-0.017
-0.032
0.002
-0.007
-0.015
-0.024
-0.010
-0.034
0.002
-0.020
-0.041
0.007
-0.017
-0.015
-0.010
-0.017
-0.039
-0.002
-0.015
-0.034
0.002
-0.017
-0.005
-0.020
-0.012
-0.037
0.007
-0.015
-0.034
-0.005
-0.039
0.010
-0.015
-0.010
-0.029
0.002
-0.022
-0.041
-0.005
-0.039
0.012
-0.020
-0.020
-0.039
0.010
-0.015
-0.034
-0.007
-0.037
0.012
-0.015
-0.010
-0.037
0.007
-0.015
0.005
-0.022
-0.039
0.007
-0.012
-0.017
-0.039
0.005
-0.041
0.015
-0.015
-0.032
0.007
-0.012
-0.012
-0.037
0.010
-0.032
0.012
-0.017
-0.034
0.010
-0.010
-0.017
-0.054
0.010
-0.039
0.015
-0.022
-0.037
0.010
-0.010
-0.017
-0.041
0.005
-0.032
0.017
-0.015
-0.039
0.015
-0.005
-0.024
-0.049
0.012
-0.039
0.015
-0.020
-0.034
-0.027
0.015
0.002
-0.044
0.002
-0.037
0.015
-0.017
0.002
-0.049
-0.015
0.015
-0.041
0.020
-0.041
0.020
-0.049
0.020
-0.010
-0.041
0.007
-0.041
0.015
-0.044
0.022
-0.054
0.020
-0.022
-0.037
0.005
-0.041
0.015
-0.037
0.022
-0.044
0.020
-0.002
-0.039
0.007
-0.044
0.022
-0.044
0.010
-0.044
-0.027
0.005
-0.034
0.012
-0.041
0.017
-0.046
0.012
0.015
-0.039
0.012
-0.041
0.017
-0.046
0.024
-0.046
-0.027
0.002
-0.041
0.015
-0.034
0.017
-0.037
0.020
-0.005
-0.051
0.012
-0.046
0.022
-0.039
0.020
-0.044
-0.032
0.027
-0.027
0.027
-0.041
0.020
-0.051
0.012
0.005
-0.032
0.015
-0.034
0.012
-0.049
0.032
-0.041
-0.029
0.017
-0.037
0.027
-0.039
0.032
-0.032
0.017
0.010
-0.041
0.012
-0.037
0.012
-0.037
0.024
-0.049
-0.024
0.017
-0.032
0.020
-0.041
0.022
-0.041
0.027
0.007
-0.039
0.012
-0.049
0.017
-0.046
0.022
-0.032
-0.029
0.007
-0.037
0.024
-0.039
0.020
-0.071
0.012
-0.010
-0.049
0.005
-0.046
0.007
-0.059
0.022
-0.051
0.027
0.000
-0.061
0.002
-0.076
0.005
-0.068
0.024
-0.046
-0.049
0.012
-0.054
0.012
-0.059
0.020
-0.044
0.017
-0.010
1.844
2.005
1.856
1.688
1.500
1.385
1.215
1.127
1.002
0.917
0.846
0.759
0.712
0.656
0.605
0.563
0.512
0.468
0.451
0.410
0.388
0.380
0.337
0.329
0.329
0.293
0.280
0.261
0.261
0.249
0.227
0.227
0.222
0.205
0.200
0.193
0.190
0.188
0.195
0.178
0.178
0.171
0.161
0.171
0.161
0.163
0.151
0.151
0.146
0.144
0.146
0.141
0.141
0.129
0.132
0.149
0.137
0.134
0.141
0.137
0.144
0.139
0.129
0.139
0.124
0.132
0.132
0.129
0.129
0.132
0.127
0.129
0.127
0.124
0.124
0.132
0.120
0.122
0.127
0.124
0.127
0.129
0.127
0.122
0.122
0.122
0.129
0.117
0.120
0.117
0.122
0.120
0.122
0.117
0.120
0.107
0.115
0.110
0.115
0.117
0.112
0.117
0.112
0.117
0.112
0.122
0.117
0.124
0.112
0.117
0.107
0.120
0.110
0.120
0.112
0.110
0.105
0.112
0.107
0.112
0.105
0.107
0.107
0.117
0.110
0.120
0.110
0.100
0.122
0.107
0.110
0.107
0.102
0.102
0.107
0.102
0.105
0.107
0.102
0.105
0.102
0.105
0.102
0.105
0.110
0.110
0.107
0.112
0.105
0.112
0.107
0.110
0.100
0.098
0.098
0.105
0.112
0.100
0.100
0.100
0.093
0.100
0.105
0.105
0.105
0.105
0.100
0.105
0.100
0.107
0.098
0.102
0.100
0.102
0.095
0.093
0.098
0.102
0.102
0.100
0.102
0.100
0.105
0.098
0.105
0.100
0.100
0.102
0.100
0.105
0.100
0.102
0.098
0.105
0.100
0.098
0.100
0.100
0.102
0.098
0.102
0.093
0.093
0.090
0.102
0.095
0.095
0.098
0.098
0.102
0.102
0.102
0.093
0.105
0.100
0.100
0.098
0.098
0.100
0.098
0.090
0.098
0.093
0.095
0.095
0.093
0.093
0.090
0.090
0.093
0.095
0.102
0.098
0.095
0.100
0.102
0.093
0.093
0.102
0.090
0.095
0.098
0.093
0.090
0.095
0.095
0.093
0.102
0.093
0.090
0.080
0.100
0.093
0.095
0.098
0.102
0.102
0.105
0.093
0.095
0.090
0.095
0.093
0.095
0.088
0.088
0.088
0.095
0.098
0.088
0.090
0.098
0.090
0.080
0.093
0.093
0.098
0.093
0.098
0.095
0.095
0.093
0.090
0.090
0.090
0.088
0.093
0.090
0.095
0.088
0.093
0.090
0.093
0.088
0.093
0.098
0.085
0.098
0.088
0.093
0.090
0.098
0.085
0.100
0.093
0.090
0.090
0.088
0.095
0.083
0.093
0.088
0.083
0.098
0.088
0.090
0.093
0.095
0.090
0.093
0.093
0.095
0.090
0.093
0.080
0.090
0.098
0.088
0.090
0.088
0.093
0.085
0.090
0.088
0.085
0.088
0.093
0.083
0.090
0.093
0.088
0.088
0.098
0.090
0.088
0.093
0.090
0.093
0.090
0.080
0.090
0.090
0.085
0.085
0.093
0.083
0.095
0.083
0.090
0.085
0.083
0.090
0.090
0.095
0.093
0.090
0.100
0.088
0.088
0.085
0.083
0.083
0.080
0.088
0.085
0.085
0.088
0.090
0.090
0.090
0.093
0.088
0.090
0.093
0.093
0.088
0.093
0.085
0.085
0.095
0.085
0.085
0.090
0.088
0.083
0.095
0.088
0.080
0.083
0.093
0.090
0.085
0.085
0.088
0.085
0.088
0.088
0.088
0.093
0.085
0.093
0.085
0.088
0.085
0.080
0.088
0.085
0.090
0.080
0.088
0.083
0.088
0.095
0.083
0.088
0.090
0.083
0.090
0.085
0.090
0.083
0.088
0.090
0.085
0.080
0.090
0.085
0.090
0.078
0.088
0.083
0.088
0.093
0.088
0.080
0.098
0.078
0.080
0.088
0.095
0.080
0.093
0.085
0.088
0.093
0.088
0.085
0.088
0.088
0.083
0.090
0.080
0.078
0.088
0.080
0.085
0.083
0.085
0.090
0.083
0.085
0.085
0.088
0.090
0.095
0.090
0.083
0.076
0.090
0.088
0.083
0.078
0.078
0.088
0.080
0.093
0.088
0.078
0.085
0.088
0.088
0.088
0.080
0.083
0.090
0.080
0.085
0.085
0.080
0.083
0.076
0.078
0.085
0.076
0.088
0.088
0.085
0.083
0.085
0.080
0.085
0.083
0.090
0.078
0.088
0.088
0.093
0.078
0.083
0.080
0.088
0.078
0.088
0.076
0.080
0.088
0.080
0.093
0.080
0.078
0.083
0.076
0.088
0.085
0.080
0.078
0.088
0.080
0.088
0.088
0.085
0.080
0.085
0.080
0.080
0.078
0.076
0.078
0.085
0.088
0.080
0.083
0.083
0.085
0.085
0.085
0.080
0.085
0.083
0.085
0.083
0.088
0.088
0.085
0.088
0.085
0.083
0.078
0.071
0.083
0.078
0.078
0.083
0.078
0.088
0.088
0.090
0.071
0.085
0.078
0.088
0.085
0.085
0.088
0.083
0.088
0.071
0.085
0.078
0.078
0.085
0.078
0.076
0.080
0.088
0.071
0.093
0.083
0.083
0.078
0.085
0.085
0.080
0.095
0.063
0.088
0.080
0.080
0.085
0.078
0.076
0.083
0.090
0.071
0.078
0.083
0.073
0.078
0.088
0.085
0.088
0.093
0.071
0.088
0.085
0.085
0.078
0.080
0.083
0.073
0.090
0.061
0.088
0.083
0.080
0.078
0.078
0.083
0.088
0.083
0.071
0.085
0.083
0.078
0.090
0.078
0.088
0.076
0.098
0.068
0.093
0.083
0.085
0.078
0.078
0.076
0.083
0.088
0.068
0.080
0.080
0.076
0.078
0.078
0.083
0.078
0.085
0.063
0.080
0.078
0.090
0.085
0.078
0.085
0.083
0.093
0.073
0.076
0.078
0.071
0.078
0.088
0.085
0.080
0.078
0.083
0.080
0.093
0.066
0.085
0.088
0.088
0.073
0.083
0.080
0.078
0.098
0.066
0.078
0.076
0.076
0.085
0.080
0.078
0.080
0.088
0.073
0.088
0.090
0.078
0.078
0.078
0.085
0.080
0.071
0.088
0.076
0.071
0.078
0.078
0.078
0.078
0.083
0.068
0.080
0.093
0.061
0.088
0.080
0.078
0.080
0.093
0.068
0.085
0.093
0.068
0.078
0.076
0.080
0.073
0.090
0.061
0.076
0.093
0.068
0.080
0.078
0.073
0.088
0.088
0.076
0.083
0.090
0.068
0.078
0.078
0.088
0.076
0.071
0.080
0.085
0.085
0.066
0.078
0.078
0.068
0.080
0.061
0.083
0.083
0.085
0.066
0.083
0.093
0.071
0.088
0.071
0.085
0.083
0.083
0.068
0.088
0.095
0.061
0.088
0.063
0.080
0.076
0.085
0.059
0.073
0.088
0.071
0.095
0.078
0.076
0.088
0.085
0.068
0.085
0.085
0.068
0.083
0.078
0.083
0.076
0.090
0.068
0.078
0.085
0.066
0.080
0.078
0.083
0.088
0.078
0.061
0.090
0.090
0.076
0.078
0.078
0.085
0.078
0.093
0.066
0.071
0.068
0.080
0.073
0.080
0.078
0.078
0.090
0.078
0.078
0.071
0.078
0.085
0.080
0.078
0.078
0.076
0.076
0.090
0.059
0.080
0.078
0.076
0.073
0.078
0.083
0.080
0.078
0.068
0.076
0.088
0.080
0.076
0.078
0.078
0.073
0.088
0.066
0.078
0.068
0.078
0.083
0.080
0.080
0.080
0.080
0.073
0.088
0.061
0.080
0.083
0.076
0.083
0.078
0.076
0.088
0.083
0.068
0.080
0.073
0.076
0.083
0.076
0.088
0.078
0.088
0.066
0.080
0.080
0.076
0.076
0.071
0.073
0.085
0.083
0.071
0.076
0.083
0.088
0.090
0.061
0.085
0.071
0.098
0.066
0.076
0.076
0.085
0.083
0.066
0.090
0.061
0.093
0.068
0.080
0.080
0.080
0.093
0.068
0.088
0.071
0.093
0.061
0.080
0.078
0.078
0.090
0.061
0.085
0.066
0.085
0.056
0.080
0.078
0.076
0.085
0.071
0.098
0.066
0.088
0.078
0.076
0.083
0.083
0.085
0.061
0.088
0.066
0.076
0.078
0.076
0.073
0.076
0.076
0.061
0.085
0.066
0.088
0.076
0.076
0.080
0.078
0.093
0.068
0.088
0.068
0.076
0.088
0.080
0.076
0.078
0.088
0.063
0.090
0.066
0.078
0.076
0.076
0.076
0.078
0.083
0.066
0.085
0.071
0.083
0.078
0.083
0.083
0.078
0.088
0.063
0.090
0.059
0.080
0.076
0.078
0.076
