VC mem handle 5, phys 0xfe86f000, virt 0xb6f2e000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.310
0.315
0.307
0.310
0.320
0.312
0.312
0.307
0.320
0.315
0.315
0.320
0.310
0.310
0.317
0.317
0.315
0.312
0.312
0.312
0.312
0.315
0.312
0.307
0.310
0.300
0.310
0.307
0.310
0.315
0.310
0.317
0.317
0.315
0.310
0.312
0.312
0.310
0.320
0.315
0.312
0.307
0.317
0.307
0.305
0.310
0.312
0.300
0.302
0.312
0.312
0.310
0.322
0.307
0.320
0.317
0.305
0.305
0.312
0.312
0.312
0.317
0.317
0.310
0.320
0.307
0.312
0.307
0.312
0.307
0.315
0.315
0.317
0.307
0.312
0.302
0.312
0.310
0.307
0.305
0.310
0.307
0.312
0.315
0.310
0.322
0.317
0.312
0.305
0.312
0.302
0.307
0.312
0.305
0.312
0.312
0.312
0.305
0.315
0.310
0.315
0.312
0.307
0.317
0.307
0.315
0.300
0.312
0.312
0.307
0.312
0.310
0.307
0.302
0.315
0.307
0.307
0.315
0.310
0.305
0.312
0.317
0.305
0.312
0.315
0.307
0.307
0.315
0.300
0.320
0.317
0.302
0.312
0.307
0.312
0.305
0.305
0.298
0.312
0.315
0.307
0.315
0.310
0.312
0.305
0.315
0.315
0.315
0.305
0.310
0.305
0.307
0.310
0.302
0.305
0.302
0.310
0.307
0.315
0.302
0.320
0.312
0.310
0.312
0.310
0.310
0.302
0.307
0.310
0.305
0.317
0.312
0.310
0.302
0.307
0.300
0.307
0.312
0.310
0.310
0.310
0.305
0.298
0.320
0.300
0.307
0.305
0.305
0.307
0.312
0.305
0.315
0.315
0.307
0.317
0.307
0.312
0.305
0.305
0.305
0.310
0.310
0.305
0.307
0.298
0.310
0.307
0.312
0.307
0.312
0.312
0.302
0.317
0.300
0.307
0.307
0.307
0.307
0.302
0.310
0.307
0.312
0.302
0.307
0.305
0.305
0.307
0.302
0.317
0.300
0.307
0.312
0.317
0.305
0.310
0.315
0.302
0.322
0.300
0.307
0.310
0.305
0.300
0.307
0.305
0.302
0.315
0.295
0.312
0.312
0.302
0.307
0.312
0.302
0.307
0.307
0.298
0.307
0.307
0.302
0.307
0.305
0.302
0.317
0.312
0.305
0.310
0.305
0.302
0.317
0.298
0.320
0.300
0.305
0.305
0.310
0.295
0.312
0.317
0.302
0.312
0.307
0.307
0.302
0.307
0.298
0.310
0.312
0.298
0.310
0.305
0.310
0.288
0.312
0.300
0.307
0.312
0.305
0.305
0.302
0.315
0.307
0.315
0.307
0.302
0.305
0.307
0.302
0.298
0.307
0.310
0.305
0.315
0.307
0.298
0.310
0.300
0.305
0.307
0.307
0.293
0.307
0.310
0.300
0.315
0.300
0.300
0.312
0.307
0.302
0.305
0.310
0.302
0.312
0.312
0.302
0.305
0.307
0.298
0.305
0.315
0.295
0.302
0.310
0.305
0.298
0.320
0.300
0.293
0.317
0.305
0.298
0.312
0.300
0.305
0.312
0.310
0.305
0.312
0.300
0.305
0.298
0.305
0.295
0.307
0.300
0.290
0.310
0.305
0.307
0.312
0.302
0.307
0.312
0.300
0.302
0.310
0.298
0.307
0.312
0.302
0.312
0.305
0.293
0.300
0.310
0.295
0.307
0.307
0.302
0.312
0.300
0.310
0.295
0.312
0.298
0.302
0.307
0.293
0.312
0.302
0.307
0.288
0.312
0.295
0.300
0.312
0.298
0.307
0.298
0.312
0.298
0.310
0.305
0.298
0.307
0.295
0.310
0.300
0.315
0.298
0.307
0.298
0.300
0.302
0.298
0.310
0.290
0.315
0.300
0.310
0.305
0.300
0.302
0.300
0.307
0.300
0.305
0.300
0.312
0.300
0.305
0.307
0.300
0.312
0.300
0.302
0.305
0.312
0.310
0.290
0.312
0.290
0.312
0.300
0.298
0.298
0.307
0.302
0.298
0.305
0.298
0.310
0.302
0.305
0.300
0.315
0.310
0.307
0.302
0.302
0.307
0.295
0.305
0.295
0.300
0.300
-1.849
-1.900
-1.873
-1.898
-1.895
-1.900
-1.741
-1.749
-1.741
-1.739
-1.751
-1.739
-1.615
-1.615
-1.617
-1.612
-1.612
-1.595
-1.495
-1.498
-1.495
-1.495
-1.510
-1.505
-1.437
-1.444
-1.429
-1.446
-1.441
-1.398
-1.354
-1.354
-1.344
-1.346
-1.346
-1.300
-1.263
-1.263
-1.261
-1.259
-1.263
-1.220
-1.190
-1.180
-1.180
-1.173
-1.166
-1.120
-1.095
-1.090
-1.085
-1.085
-1.080
-1.049
-1.022
-1.012
-1.020
-1.010
-1.007
-0.976
-0.961
-0.954
-0.951
-0.963
-0.946
-0.910
-0.905
-0.902
-0.900
-0.898
-0.900
-0.866
-0.868
-0.863
-0.863
-0.873
-0.856
-0.834
-0.832
-0.824
-0.827
-0.832
-0.807
-0.788
-0.795
-0.785
-0.785
-0.785
-0.768
-0.759
-0.749
-0.749
-0.754
-0.749
-0.734
-0.722
-0.712
-0.712
-0.705
-0.707
-0.693
-0.685
-0.678
-0.678
-0.683
-0.668
-0.666
-0.651
-0.646
-0.649
-0.641
-0.637
-0.624
-0.620
-0.617
-0.617
-0.612
-0.610
-0.600
-0.593
-0.598
-0.595
-0.593
-0.588
-0.580
-0.573
-0.576
-0.571
-0.571
-0.568
-0.554
-0.556
-0.559
-0.549
-0.559
-0.544
-0.537
-0.537
-0.529
-0.532
-0.527
-0.534
-0.510
-0.517
-0.507
-0.512
-0.510
-0.505
-0.498
-0.498
-0.493
-0.485
-0.493
-0.485
-0.488
-0.478
-0.473
-0.476
-0.468
-0.463
-0.466
-0.459
-0.461
-0.456
-0.456
-0.449
-0.451
-0.444
-0.444
-0.444
-0.446
-0.441
-0.439
-0.437
-0.427
-0.429
-0.429
-0.420
-0.424
-0.424
-0.417
-0.415
-0.422
-0.417
-0.412
-0.412
-0.410
-0.400
-0.400
-0.400
-0.393
-0.398
-0.398
-0.390
-0.390
-0.390
-0.385
-0.388
-0.385
-0.373
-0.383
-0.385
-0.378
-0.378
-0.373
-0.368
-0.368
-0.368
-0.366
-0.361
-0.359
-0.356
-0.359
-0.359
-0.356
-0.351
-0.356
-0.351
-0.346
-0.346
-0.341
-0.341
-0.339
-0.344
-0.346
-0.332
-0.341
-0.334
-0.334
-0.337
-0.329
-0.327
-0.329
-0.329
-0.327
-0.324
-0.322
-0.320
-0.317
-0.324
-0.317
-0.322
-0.305
-0.310
-0.312
-0.317
-0.315
-0.312
-0.317
-0.310
-0.307
-0.305
-0.307
-0.307
-0.302
-0.307
-0.302
-0.300
-0.300
-0.298
-0.300
-0.298
-0.298
-0.298
-0.293
-0.293
-0.283
-0.293
-0.285
-0.290
-0.293
-0.288
-0.285
-0.288
-0.283
-0.283
-0.280
-0.283
-0.280
-0.276
-0.278
-0.278
-0.278
-0.283
-0.273
-0.273
-0.273
-0.268
-0.271
-0.276
-0.266
-0.268
-0.271
-0.263
-0.266
-0.266
-0.259
-0.259
-0.259
-0.261
-0.256
-0.263
-0.261
-0.261
-0.261
-0.259
-0.259
-0.254
-0.256
-0.256
-0.251
-0.259
-0.249
-0.254
-0.249
-0.254
-0.246
-0.249
-0.246
-0.246
-0.246
-0.244
-0.241
-0.241
-0.239
-0.241
-0.239
-0.241
-0.241
-0.234
-0.237
-0.237
-0.241
-0.227
-0.241
-0.224
-0.237
-0.237
-0.234
-0.234
-0.229
-0.234
-0.220
-0.234
-0.224
-0.229
-0.227
-0.229
-0.232
-0.229
-0.222
-0.224
-0.227
-0.222
-0.217
-0.217
-0.220
-0.224
-0.217
-0.222
-0.215
-0.215
-0.217
-0.212
-0.220
-0.215
-0.210
-0.210
-0.215
-0.217
-0.217
-0.210
-0.212
-0.210
-0.217
-0.207
-0.212
-0.207
-0.212
-0.207
-0.207
-0.210
-0.202
-0.205
-0.205
-0.200
-0.205
-0.207
-0.207
-0.205
-0.202
-0.202
-0.198
-0.202
-0.200
-0.202
-0.198
-0.200
-0.195
-0.200
-0.193
-0.195
-0.198
-0.190
-0.193
-0.193
-0.190
-0.198
-0.193
-0.200
-0.198
-0.193
-0.193
-0.195
-0.190
-0.193
-0.190
-0.190
-0.188
-0.193
-0.188
-0.185
-0.190
-0.188
-0.188
-0.185
-0.183
-0.188
-0.180
-0.180
-0.183
-0.180
-0.185
-0.183
-0.183
-0.185
-0.183
-0.185
-0.176
-0.183
-0.180
-0.178
-0.178
-0.185
-0.173
-0.178
-0.180
-0.178
-0.178
-0.176
-0.178
-0.171
-0.176
-0.171
-0.168
-0.180
-0.180
-0.178
-0.178
-0.178
-0.171
-0.173
-0.171
-0.171
-0.168
-0.171
-0.171
-0.168
-0.168
-0.171
-0.168
-0.168
-0.166
-0.168
-0.171
-0.166
-0.168
-0.171
-0.168
-0.168
-0.168
-0.168
-0.166
-0.163
-0.166
-0.168
-0.166
-0.161
-0.166
-0.161
-0.161
-0.163
-0.168
-0.159
-0.159
-0.161
-0.161
-0.161
-0.161
-0.163
-0.159
-0.156
-0.166
-0.161
-0.156
-0.163
-0.166
-0.151
-0.161
-0.151
-0.156
-0.156
-0.156
-0.161
-0.159
-0.154
-0.159
-0.159
-0.159
-0.159
-0.159
-0.156
-0.156
-0.154
-0.154
-0.154
-0.156
-0.154
-0.156
-0.149
-0.156
-0.154
-0.151
-0.156
-0.154
-0.144
-0.156
-0.151
-0.154
-0.149
-0.146
-0.156
-0.156
-0.149
-0.156
-0.149
-0.149
-0.154
-0.149
-0.151
-0.149
-0.146
-0.146
-0.146
-0.146
-0.154
-0.149
-0.144
-0.141
-0.149
-0.144
-0.144
-0.149
-0.151
-0.144
-0.149
-0.149
-0.144
-0.144
-0.141
-0.146
-0.144
-0.139
-0.144
-0.139
-0.144
-0.144
-0.146
-0.144
-0.141
-0.141
-0.151
-0.137
-0.139
-0.141
-0.139
-0.139
-0.144
-0.144
-0.141
-0.139
-0.139
-0.141
-0.139
-0.139
-0.134
-0.139
-0.141
-0.132
-0.137
-0.141
-0.139
-0.132
-0.134
-0.137
-0.129
-0.137
-0.129
-0.132
-0.139
-0.139
-0.132
-0.141
-0.134
-0.127
-0.132
-0.129
-0.134
-0.132
-0.129
-0.132
-0.132
-0.129
-0.132
-0.132
-0.132
-0.139
-0.127
-0.132
-0.127
-0.132
-0.132
-0.129
-0.127
-0.132
-0.129
-0.134
-0.132
-0.127
-0.124
-0.132
-0.127
-0.129
-0.124
-0.124
-0.129
-0.129
-0.122
-0.132
-0.127
-0.127
-0.127
-0.124
-0.124
-0.132
-0.124
-0.129
-0.124
-0.124
-0.124
-0.124
-0.122
-0.129
-0.122
-0.122
-0.122
-0.127
-0.124
-0.122
-0.122
-0.127
-0.122
-0.124
-0.127
-0.124
-0.122
-0.120
-0.120
-0.122
-0.124
-0.120
-0.124
-0.115
-0.120
-0.120
-0.127
-0.122
-0.120
-0.124
-0.117
-0.120
-0.122
-0.115
-0.117
-0.120
-0.120
-0.122
-0.122
-0.117
-0.122
-0.117
-0.122
-0.115
-0.122
-0.120
-0.115
-0.115
-0.122
-0.120
-0.122
-0.117
-0.120
-0.110
-0.122
-0.110
-0.120
-0.115
-0.117
-0.115
-0.120
-0.115
-0.120
-0.115
-0.117
-0.115
-0.117
-0.110
-0.115
-0.115
-0.117
-0.115
-0.117
-0.115
-0.115
-0.117
-0.117
-0.107
-0.117
-0.110
-0.110
-0.112
-0.120
-0.120
-0.112
-0.117
-0.115
-0.105
-0.112
-0.110
-0.110
-0.110
-0.110
-0.110
-0.112
-0.110
-0.112
-0.107
-0.115
-0.115
-0.107
-0.112
-0.105
-0.105
-0.110
-0.105
-0.110
-0.115
-0.110
-0.107
-0.107
-0.107
-0.107
-0.110
-0.110
-0.110
-0.107
-0.107
-0.107
-0.110
-0.112
-0.107
-0.100
-0.107
-0.102
-0.107
-0.105
-0.107
-0.107
-0.105
-0.107
-0.105
-0.110
-0.102
-0.102
-0.112
-0.107
-0.102
-0.107
-0.105
-0.102
-0.107
-0.100
-0.105
-0.110
-0.105
-0.102
-0.105
-0.105
-0.102
-0.102
-0.102
-0.105
-0.105
-0.105
-0.100
-0.105
-0.107
-0.105
-0.100
-0.100
-0.107
-0.105
-0.105
-0.102
-0.100
-0.100
-0.105
-0.102
-0.100
-0.107
-0.100
-0.100
-0.098
-0.102
-0.100
-0.102
-0.098
-0.100
-0.100
-0.100
-0.098
-0.102
-0.098
-0.098
-0.100
-0.105
-0.095
-0.098
-0.107
-0.100
-0.098
-0.102
-0.100
-0.102
-0.098
-0.095
-0.098
-0.098
-0.093
-0.095
-0.098
-0.098
-0.098
