VC mem handle 5, phys 0xfe86f000, virt 0xb6fdc000
-0.256
-0.249
-0.241
-0.239
-0.229
-0.227
-0.212
-0.210
-0.207
-0.202
-0.200
-0.207
-0.178
-0.180
-0.180
-0.180
-0.173
-0.176
-0.173
-0.166
-0.159
-0.161
-0.159
-0.154
-0.146
-0.151
-0.154
-0.141
-0.146
-0.141
-0.144
-0.139
-0.139
-0.141
-0.139
-0.134
-0.132
-0.134
-0.127
-0.139
-0.127
-0.124
-0.122
-0.122
-0.122
-0.115
-0.117
-0.122
-0.117
-0.127
-0.112
-0.115
-0.115
-0.112
-0.112
-0.120
-0.110
-0.105
-0.107
-0.117
-0.107
-0.105
-0.105
-0.105
-0.105
-0.105
-0.105
-0.102
-0.100
-0.100
-0.100
-0.098
-0.105
-0.100
-0.098
-0.100
-0.095
-0.098
-0.095
-0.095
-0.098
-0.093
-0.093
-0.098
-0.095
-0.090
-0.090
-0.098
-0.088
-0.098
-0.085
-0.080
-0.088
-0.088
-0.083
-0.088
-0.090
-0.093
-0.085
-0.088
-0.071
-0.088
-0.090
-0.073
-0.088
-0.085
-0.088
-0.085
-0.093
-0.080
-0.090
-0.080
-0.068
-0.073
-0.085
-0.085
-0.076
-0.083
-0.071
-0.083
-0.076
-0.080
-0.076
-0.083
-0.078
-0.078
-0.071
-0.083
-0.076
-0.078
-0.073
-0.071
-0.078
-0.068
-0.078
-0.071
-0.068
-0.076
-0.071
-0.068
-0.076
-0.068
-0.073
-0.071
-0.068
-0.071
-0.071
-0.071
-0.063
-0.073
-0.071
-0.068
-0.068
-0.068
-0.068
-0.068
-0.068
-0.068
-0.059
-0.068
-0.066
-0.066
-0.068
-0.063
-0.066
-0.068
-0.066
-0.066
-0.071
-0.063
-0.061
-0.063
-0.068
-0.066
-0.066
-0.066
-0.068
-0.068
-0.059
-0.061
-0.061
-0.061
-0.059
-0.066
-0.063
-0.063
-0.059
-0.063
-0.063
-0.061
-0.066
-0.063
-0.061
-0.061
-0.054
-0.061
-0.061
-0.061
-0.054
-0.059
-0.056
-0.059
-0.049
-0.056
-0.061
-0.061
-0.059
-0.061
-0.056
-0.063
-0.059
-0.056
-0.061
-0.066
-0.061
-0.061
-0.059
-0.051
-0.059
-0.056
-0.054
-0.059
-0.056
-0.049
-0.054
-0.054
-0.061
-0.059
-0.049
-0.049
-0.054
-0.051
-0.049
-0.061
-0.054
-0.061
-0.059
-0.054
-0.054
-0.051
-0.054
-0.054
-0.054
-0.056
-0.056
-0.056
-0.059
-0.046
-0.049
-0.049
-0.056
-0.049
-0.056
-0.056
-0.054
-0.049
-0.051
-0.051
-0.056
-0.056
-0.054
-0.049
-0.051
-0.054
-0.049
-0.051
-0.049
-0.044
-0.046
-0.046
-0.037
-0.059
-0.054
-0.046
-0.049
-0.056
-0.049
-0.051
-0.054
-0.046
-0.056
-0.044
-0.049
-0.054
-0.049
-0.046
-0.049
-0.041
-0.051
-0.049
-0.044
-0.046
-0.049
-0.051
-0.049
-0.054
-0.049
-0.049
-0.051
-0.046
-0.051
-0.051
-0.049
-0.046
-0.051
-0.054
-0.046
-0.041
-0.049
-0.044
-0.044
-0.049
-0.046
-0.046
-0.044
-0.044
-0.054
-0.039
-0.049
-0.046
-0.046
-0.049
-0.046
-0.039
-0.044
-0.054
-0.049
-0.044
-0.046
-0.046
-0.044
-0.059
-0.041
-0.044
-0.044
-0.044
-0.037
-0.046
-0.046
-0.046
-0.046
-0.046
-0.046
-0.044
-0.046
-0.046
-0.044
-0.046
-0.046
-0.044
-0.049
-0.044
-0.037
-0.044
-0.051
-0.029
-0.037
-0.041
-0.039
-0.044
-0.041
-0.046
-0.044
-0.049
-0.049
-0.049
-0.046
-0.046
-0.041
-0.051
-0.046
-0.044
-0.044
-0.039
-0.039
-0.046
-0.046
-0.039
-0.037
-0.046
-0.037
-0.039
-0.044
-0.041
-0.046
-0.041
-0.041
-0.041
-0.046
-0.044
-0.046
-0.037
-0.046
-0.039
-0.044
-0.044
-0.037
-0.044
-0.037
-0.034
-0.041
-0.044
-0.041
-0.041
-0.044
-0.044
-0.041
-0.049
-0.044
-0.044
-0.039
-0.044
-0.046
-0.041
-0.034
-0.039
-0.037
-0.044
-0.037
-0.039
-0.032
-0.034
-0.037
-0.044
-0.041
-0.041
-0.037
-0.041
-0.041
-0.049
-0.044
-0.037
-0.041
-0.044
-0.041
-0.039
-0.034
-0.039
-0.044
-0.024
-0.041
-0.032
-0.037
-0.039
-0.039
-0.039
-0.041
-0.034
-0.034
-0.039
-0.039
-0.041
-0.039
-0.044
-0.039
-0.044
-0.034
-0.044
-0.037
-0.037
-0.037
-0.039
-0.039
-0.041
-0.037
-0.039
-0.037
-0.041
-0.044
-0.041
-0.046
-0.037
-0.037
-0.041
-0.037
-0.044
-0.044
-0.027
-0.034
-0.039
-0.041
-0.039
-0.039
-0.039
-0.032
-0.037
-0.039
-0.037
-0.041
-0.037
-0.037
-0.049
-0.037
-0.041
-0.034
-0.039
-0.039
-0.037
-0.034
-0.039
-0.034
-0.039
-0.039
-0.032
-0.039
-0.037
-0.032
-0.034
-0.039
-0.032
-0.032
-0.034
-0.039
-0.039
-0.046
-0.034
-0.037
-0.039
-0.039
-0.039
-0.034
-0.037
-0.034
-0.039
-0.034
-0.039
-0.039
-0.034
-0.032
-0.037
-0.037
-0.032
-0.039
-0.037
-0.037
-0.039
-0.039
-0.044
-0.039
-0.032
-0.029
-0.037
-0.037
-0.032
-0.037
-0.039
-0.032
-0.037
-0.029
-0.034
-0.037
-0.034
-0.044
-0.032
-0.034
-0.041
-0.029
-0.037
-0.041
-0.037
-0.034
-0.041
-0.039
-0.032
-0.029
-0.032
-0.034
-0.041
-0.029
-0.032
-0.032
-0.032
-0.034
-0.037
-0.032
-0.037
-0.029
-0.034
-0.029
-0.034
-0.039
-0.032
-0.032
-0.037
-0.034
-0.032
-0.039
-0.037
-0.034
-0.024
-0.032
-0.029
-0.037
-0.032
-0.037
-0.032
-0.034
-0.029
-0.029
-0.029
-0.034
-0.034
-0.029
-0.034
-0.039
-0.039
-0.029
-0.032
-0.037
-0.037
-0.029
-0.034
-0.032
-0.029
-0.029
-0.034
-0.032
-0.034
-0.029
-0.034
-0.034
-0.032
-0.037
-0.041
-0.037
-0.034
-0.037
-0.032
-0.029
-0.029
-0.039
-0.034
-0.027
-0.029
-0.027
-0.032
-0.032
-0.034
-0.022
-0.029
-0.032
-0.032
-0.039
-0.034
-0.029
-0.032
-0.029
-0.029
-0.032
-0.032
-0.032
-0.037
-0.027
-0.039
-0.037
-0.032
-0.029
-0.027
-0.034
-0.029
-0.027
-0.034
-0.032
-0.032
-0.029
-0.037
-0.032
-0.029
-0.034
-0.027
-0.034
-0.037
-0.032
-0.034
-0.034
-0.022
-0.027
-0.027
-0.027
-0.032
-0.032
-0.024
-0.024
-0.029
-0.032
-0.037
-0.037
-0.032
-0.027
-0.032
-0.029
-0.037
-0.032
-0.032
-0.027
-0.034
-0.029
-0.020
-0.034
-0.032
-0.032
-0.027
-0.027
-0.032
-0.034
-0.027
-0.032
-0.020
-0.029
-0.032
-0.032
-0.032
-0.029
-0.029
-0.022
-0.029
-0.032
-0.027
-0.029
-0.027
-0.029
-0.039
-0.027
-0.024
-0.032
-0.027
-0.027
-0.029
-0.029
-0.029
-0.032
-0.032
-0.029
-0.034
-0.034
-0.029
-0.032
-0.029
-0.022
-0.029
-0.029
-0.032
-0.029
-0.029
-0.024
-0.027
-0.027
-0.027
-0.034
-0.029
-0.029
-0.032
-0.032
-0.029
-0.032
-0.027
-0.027
-0.032
-0.037
-0.027
-0.029
-0.027
-0.027
-0.032
-0.027
-0.027
-0.029
-0.017
-0.029
-0.032
-0.029
-0.034
-0.024
-0.020
-0.039
-0.027
-0.027
-0.029
-0.029
-0.032
-0.032
-0.027
-0.029
-0.029
-0.029
-0.027
-0.027
-0.027
-0.027
-0.027
-0.032
-0.034
-0.027
-0.027
-0.029
-0.029
-0.022
-0.032
-0.027
-0.032
-0.024
-0.027
-0.032
-0.024
-0.020
-0.027
-0.022
-0.029
-0.037
-0.024
-0.029
-0.027
-0.024
-0.029
-0.024
-0.024
-0.032
-0.029
-0.024
-0.020
-0.034
-0.024
-0.029
-0.024
-0.024
-0.027
-0.022
-0.024
-0.034
-0.024
-0.022
-0.022
-0.022
-0.029
-0.022
-0.024
-0.027
-0.029
-0.027
-0.029
-0.029
-0.032
-0.032
-0.024
-0.027
-0.027
-0.029
-0.034
-0.027
-0.027
-0.029
-0.020
-0.027
-0.032
-0.027
-0.029
-0.024
-0.029
-0.029
-0.029
-0.024
-0.029
-0.027
-0.024
-0.029
-0.034
-0.029
-0.024
-0.027
-0.022
-0.027
-0.024
-0.024
-0.027
-0.022
-0.032
-0.024
-0.029
-0.024
-0.027
-0.027
-0.027
-0.029
-0.032
-0.027
-0.022
-0.027
-0.029
-0.027
-0.020
-0.027
-0.022
-0.020
-0.027
-0.022
-0.029
-0.027
-0.029
-0.022
-0.027
-0.024
-0.027
-0.029
-0.032
-0.020
-0.027
-0.027
-0.022
-0.029
-0.024
-0.024
-0.022
-0.027
-0.020
-0.027
-0.029
-0.024
-0.024
-0.022
-0.027
-0.024
-0.024
-0.027
-0.027
-0.024
-0.022
-0.022
-0.027
-0.027
-0.022
-0.022
-0.027
-0.029
-0.017
-0.022
-0.024
-0.020
-0.029
-0.022
-0.020
-0.032
-0.027
-0.020
-0.022
-0.027
-0.032
-0.029
-0.027
-0.024
-0.024
-0.020
-0.029
-0.027
-0.024
-0.027
-0.024
-0.024
-0.027
-0.017
-0.024
-0.024
-0.027
-0.027
-0.027
-0.027
-0.027
-0.027
-0.024
-0.027
-0.027
-0.027
-0.027
-0.029
-0.029
-0.024
-0.024
-0.022
-0.024
-0.027
-0.029
-0.015
-0.027
-0.032
-0.022
-0.022
-0.027
-0.020
-0.027
-0.027
-0.022
-0.032
-0.024
-0.020
-0.027
-0.037
-0.022
-0.024
-0.022
-0.022
-0.029
-0.027
-0.027
-0.024
-0.022
-0.024
-0.020
-0.027
-0.027
-0.024
-0.027
-0.022
-0.027
-0.024
-0.027
-0.027
-0.024
-0.027
-0.012
-0.024
-0.022
-0.024
-0.015
-0.020
-0.027
-0.022
-0.022
-0.029
-0.020
-0.022
-0.020
-0.027
-0.027
-0.027
-0.022
-0.024
-0.027
-0.027
-0.024
-0.029
-0.022
-0.024
-0.034
-0.015
-0.017
-0.027
-0.022
-0.017
-0.027
-0.022
-0.020
-0.024
-0.022
-0.032
-0.022
-0.020
-0.010
-0.029
-0.027
-0.027
-0.022
-0.022
-0.022
-0.020
-0.022
-0.029
-0.015
-0.022
-0.022
-0.024
-0.034
-0.024
-0.022
-0.032
-0.024
-0.022
-0.024
-0.027
-0.024
-0.012
-0.022
-0.027
-0.024
-0.020
-0.020
-0.020
-0.029
-0.017
-0.020
-0.020
-0.029
-0.022
-0.024
-0.024
-0.010
-0.027
-0.024
-0.020
-0.027
-0.027
-0.022
-0.024
-0.020
-0.024
-0.027
-0.022
-0.024
-0.027
-0.027
-0.022
-0.022
-0.017
-0.020
-0.017
-0.017
-0.022
-0.022
-0.017
-0.032
-0.024
-0.029
-0.024
-0.020
-0.027
-0.024
-0.022
-0.024
-0.024
-0.020
-0.022
-0.020
-0.024
-0.024
-0.020
-0.022
-0.020
-0.022
-0.024
-0.027
-0.027
-0.032
-0.020
-0.022
-0.027
-0.024
-0.022
-0.020
-0.017
-0.029
-0.032
-0.017
-0.020
-0.027
-0.017
-0.020
-0.024
-0.022
-0.024
-0.020
-0.022
-0.024
-0.027
-0.022
-0.027
-0.020
-0.027
-0.027
-0.024
-0.022
-0.022
-0.024
-0.022
-0.017
-0.020
-0.027
-0.024
-0.017
-0.024
-0.029
-0.017
-0.020
-0.024
-0.020
-0.027
-0.020
-0.024
-0.022
-0.020
-0.027
-0.024
-0.022
-0.022
-0.020
-0.027
-0.024
-0.020
-0.020
-0.020
-0.017
-0.029
-0.020
-0.027
-0.022
-0.022
-0.020
-0.027
-0.027
-0.024
-0.024
-0.024
-0.020
-0.024
-0.020
-0.020
-0.020
-0.020
-0.022
-0.020
-0.017
-0.024
-0.015
-0.020
-0.022
-0.024
-0.029
-0.022
-0.020
-0.024
-0.024
-0.022
-0.027
-0.022
-0.020
-0.022
-0.022
-0.024
-0.022
-0.020
-0.015
-0.022
-0.022
-0.022
-0.015
-0.020
-0.022
-0.022
-0.024
-0.024
-0.017
-0.024
-0.020
-0.020
-0.022
-0.020
-0.020
-0.027
-0.029
-0.027
-0.020
-0.015
-0.022
-0.022
-0.022
-0.020
-0.022
-0.017
-0.022
-0.024
-0.022
-0.027
-0.020
-0.015
-0.022
-0.024
-0.027
-0.020
-0.017
-0.020
-0.024
-0.020
-0.017
-0.022
-0.012
-0.017
-0.017
-0.027
-0.017
-0.024
-0.020
-0.024
-0.020
-0.015
-0.024
-0.027
-0.024
-0.024
-0.022
-0.027
-0.022
-0.022
-0.029
-0.010
-0.027
-0.022
-0.015
-0.020
-0.024
-0.017
-0.017
-0.017
-0.017
-0.022
-0.020
-0.022
-0.027
-0.020
-0.024
-0.027
-0.022
-0.024
-0.017
-0.015
-0.017
-0.027
-0.020
-0.017
-0.020
-0.020
-0.020
-0.017
-0.017
-0.022
-0.015
-0.020
-0.022
-0.024
-0.022
-0.024
-0.024
-0.020
-0.022
-0.020
-0.020
-0.020
-0.015
-0.017
-0.020
-0.017
-0.022
-0.017
-0.017
-0.020
-0.024
-0.022
-0.015
-0.015
-0.027
-0.017
-0.020
-0.027
-0.029
-0.024
-0.020
-0.022
-0.012
-0.024
-0.020
-0.017
-0.024
-0.020
-0.012
-0.020
-0.015
-0.024
-0.017
-0.020
-0.027
-0.015
-0.022
-0.022
-0.020
-0.024
-0.020
-0.017
-0.020
-0.022
-0.020
-0.024
-0.020
-0.022
-0.017
-0.020
-0.017
-0.017
-0.012
-0.020
-0.012
-0.020
-0.022
-0.029
-0.015
-0.024
-0.020
-0.020
-0.017
-0.015
-0.024
-0.020
-0.012
-0.024
-0.020
-0.017
-0.017
-0.015
-0.015
-0.015
-0.020
-0.020
-0.022
-0.015
-0.024
-0.022
-0.029
-0.017
-0.020
-0.012
-0.024
-0.015
-0.020
-0.015
-0.017
-0.024
-0.020
-0.015
-0.020
-0.017
-0.017
-0.015
-0.010
-0.015
-0.017
-0.022
-0.015
-0.017
-0.022
-0.015
-0.020
-0.020
-0.024
-0.022
-0.015
-0.020
-0.020
-0.015
-0.020
-0.015
-0.024
-0.020
-0.015
-0.020
-0.010
-0.020
-0.010
-0.015
-0.017
-0.020
-0.020
-0.020
-0.012
-0.027
-0.012
-0.024
-0.015
-0.020
-0.020
-0.015
-0.017
-0.022
-0.020
-0.020
-0.017
-0.015
-0.017
-0.010
-0.017
-0.024
-0.017
-0.017
-0.015
-0.022
-0.015
-0.020
-0.010
-0.017
-0.012
-0.017
-0.017
-0.020
-0.010
-0.017
-0.010
-0.012
-0.017
-0.012
-0.015
-0.020
-0.017
-0.020
-0.017
-0.020
-0.020
-0.017
-0.017
-0.020
-0.020
-0.017
-0.022
-0.022
-0.015
-0.017
-0.015
-0.022
-0.020
-0.020
-0.020
-0.015
-0.012
-0.015
-0.020
-0.022
-0.010
-0.017
-0.015
-0.020
-0.015
-0.024
-0.017
-0.012
-0.015
-0.020
-0.017
-0.010
-0.015
-0.012
-0.017
-0.015
-0.017
-0.015
-0.012
-0.015
-0.022
-0.010
-0.012
-0.022
-0.010
-0.020
-0.022
-0.020
-0.015
-0.007
-0.010
-0.020
-0.002
-0.017
-0.017
-0.012
-0.012
0.000
-0.010
-0.015
-0.041
-0.005
-0.015
-0.022
-0.017
-0.054
-0.002
-0.020
-0.022
-0.037
0.010
-0.010
-0.002
-0.022
-0.041
-0.002
-0.010
-0.015
-0.039
0.000
-0.034
0.002
-0.017
-0.034
0.000
-0.017
-0.020
-0.044
0.002
-0.037
0.005
-0.020
-0.049
0.002
-0.010
-0.017
-0.051
-0.002
-0.037
0.000
-0.007
-0.044
0.005
-0.002
-0.022
-0.054
-0.002
-0.044
0.010
-0.027
-0.032
-0.034
0.020
-0.012
-0.044
0.000
-0.034
0.002
-0.007
-0.010
-0.044
0.010
-0.012
-0.044
0.005
-0.041
0.012
-0.007
-0.022
-0.046
0.012
-0.010
-0.046
0.002
-0.034
0.007
-0.012
-0.005
-0.051
0.012
0.002
-0.049
0.002
-0.034
0.020
-0.044
0.015
-0.037
-0.017
0.020
-0.039
0.005
-0.037
0.000
-0.044
0.002
0.005
-0.041
-0.002
-0.034
-0.005
-0.039
0.010
-0.051
-0.029
0.015
-0.041
0.010
-0.037
0.010
-0.032
0.024
-0.002
-0.032
0.000
-0.037
0.005
-0.039
0.010
-0.039
-0.041
0.015
-0.041
0.000
-0.034
0.000
-0.039
0.007
0.005
-0.041
0.000
-0.049
0.007
-0.046
0.010
-0.041
-0.039
0.002
-0.041
0.012
-0.034
0.000
-0.059
-0.005
-0.007
-0.049
0.002
-0.034
0.015
-0.051
0.010
-0.044
2.420
2.212
2.083
1.873
1.790
1.720
1.644
1.527
1.444
1.402
1.324
1.244
1.193
1.141
1.083
1.054
0.995
0.956
0.912
0.880
0.829
0.800
0.766
0.773
0.761
0.720
0.695
0.656
0.651
0.634
0.600
0.583
0.578
0.563
0.546
0.522
0.524
0.500
0.490
0.473
0.466
0.456
0.444
0.446
0.429
0.422
0.400
0.400
0.393
0.388
0.385
0.378
0.361
0.371
0.366
0.359
0.359
0.359
0.354
0.341
0.337
0.332
0.341
0.337
0.329
0.339
0.320
0.317
0.327
0.312
0.315
0.315
0.307
0.312
0.302
0.312
0.312
0.302
0.298
0.295
0.298
0.295
0.302
0.288
0.283
0.295
0.293
0.288
0.293
0.278
0.278
0.285
0.280
0.280
0.288
0.285
0.271
0.278
0.293
0.276
0.280
0.280
0.276
0.273
0.271
0.271
0.268
0.273
0.273
0.266
0.266
0.268
0.268
0.271
0.268
0.268
0.259
0.261
0.263
0.261
0.268
0.271
0.261
0.263
0.268
0.268
0.259
0.261
0.251
0.259
0.256
0.254
0.261
0.259
0.249
0.259
0.254
0.251
0.249
0.254
0.259
0.256
0.256
0.251
0.259
0.259
0.259
0.251
0.254
0.249
0.246
0.254
0.249
0.254
0.251
0.246
0.246
0.254
0.237
0.241
0.251
0.254
0.249
0.244
0.244
0.246
0.241
0.256
0.244
0.244
0.244
0.241
0.241
0.241
0.246
0.241
0.232
0.244
0.239
0.244
0.251
0.232
0.237
0.241
0.239
0.246
0.246
0.241
0.239
0.249
0.234
0.244
0.244
0.239
0.239
0.246
0.229
0.234
0.237
0.239
0.234
0.239
0.239
0.237
0.237
0.241
0.234
0.244
0.229
0.234
0.241
0.239
0.227
0.237
0.229
0.239
0.237
0.234
0.241
0.229
0.237
0.217
0.239
0.239
0.234
0.234
0.234
0.229
0.234
0.234
0.227
0.241
0.229
0.237
0.220
0.229
0.234
0.224
0.227
0.224
0.237
0.220
0.234
0.220
0.224
0.229
0.222
0.220
0.224
0.232
0.222
0.241
0.227
0.227
0.239
0.227
0.224
0.215
0.239
0.212
0.234
0.222
0.220
0.229
0.220
0.227
0.215
0.232
0.212
0.239
0.220
0.215
0.229
0.224
0.227
0.224
0.234
0.215
0.237
0.210
0.220
0.229
0.215
0.220
0.215
0.234
0.215
0.232
0.220
0.215
0.239
0.217
0.224
0.220
0.227
0.215
0.237
0.210
0.224
0.232
0.210
0.227
0.217
0.210
0.220
0.227
0.215
0.212
0.227
0.215
0.222
0.224
0.220
0.215
0.217
0.224
0.220
0.220
0.232
0.222
0.222
0.224
0.217
0.222
0.220
0.217
0.202
0.229
0.215
0.217
0.215
0.224
0.222
0.210
0.222
0.215
0.227
0.215
0.215
0.220
0.229
0.210
0.224
0.220
0.217
0.205
0.220
0.215
0.212
0.224
0.212
0.215
0.215
0.210
0.222
0.220
0.215
0.215
0.215
0.222
0.220
0.222
0.217
0.215
0.215
0.215
0.212
0.217
0.212
0.212
0.207
0.210
0.217
0.210
0.215
0.212
0.215
0.222
0.220
0.210
0.222
0.220
0.220
0.212
0.217
0.217
0.210
0.217
0.215
0.212
0.217
0.212
0.210
0.212
0.207
0.207
0.207
0.222
0.210
0.215
0.217
0.202
0.217
0.212
0.212
0.222
0.215
0.210
0.215
0.210
0.212
0.212
0.217
0.212
0.207
0.215
0.205
0.210
0.220
0.205
0.205
0.212
0.215
0.215
0.210
0.215
0.217
0.210
0.215
0.210
0.210
0.210
0.210
0.207
0.205
0.210
0.212
0.207
0.212
0.212
0.210
0.210
0.207
0.220
0.217
0.207
0.210
0.220
0.205
0.212
0.210
0.210
0.210
0.207
0.215
0.210
0.207
0.207
0.210
0.212
0.210
0.205
0.205
0.212
0.207
0.205
0.207
0.217
0.207
0.207
0.200
0.215
0.215
0.210
0.207
0.207
0.210
0.207
0.207
0.207
0.202
0.212
0.205
0.207
0.210
0.205
0.205
0.210
0.207
0.212
0.207
0.210
0.207
0.210
0.207
0.207
0.207
0.210
0.205
0.200
0.198
0.202
0.207
0.200
0.207
0.205
0.212
0.212
0.205
0.215
0.205
0.205
0.210
0.205
0.215
0.207
0.207
0.205
0.205
0.205
0.207
0.212
0.205
0.198
0.193
0.207
0.207
0.205
0.202
0.207
0.207
