VC mem handle 5, phys 0xfe86f000, virt 0xb6ef3000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.261
0.276
0.268
0.268
0.271
0.266
0.268
0.271
0.271
0.268
0.271
0.276
0.266
0.276
0.266
0.276
0.261
0.278
0.273
0.273
0.271
0.271
0.271
0.263
0.271
0.266
0.268
0.263
0.271
0.276
0.273
0.276
0.268
0.280
0.263
0.278
0.263
0.266
0.263
0.271
0.268
0.276
0.276
0.271
0.271
0.266
0.268
0.263
0.263
-1.180
-1.995
-1.890
-1.927
-1.924
-1.820
-1.776
-1.780
-1.768
-1.785
-1.702
-1.641
-1.639
-1.649
-1.649
-1.559
-1.522
-1.522
-1.524
-1.537
-1.444
-1.410
-1.420
-1.441
-1.461
-1.388
-1.376
-1.380
-1.363
-1.361
-1.300
-1.290
-1.285
-1.273
-1.276
-1.215
-1.202
-1.205
-1.193
-1.188
-1.134
-1.129
-1.122
-1.120
-1.110
-1.071
-1.054
-1.039
-1.034
-1.015
-0.980
-0.976
-0.968
-0.951
-0.951
-0.917
-0.910
-0.922
-0.900
-0.895
-0.863
-0.861
-0.859
-0.859
-0.846
-0.827
-0.820
-0.820
-0.815
-0.800
-0.788
-0.776
-0.776
-0.778
-0.768
-0.754
-0.751
-0.751
-0.741
-0.737
-0.722
-0.722
-0.720
-0.705
-0.698
-0.690
-0.688
-0.680
-0.676
-0.666
-0.656
-0.659
-0.646
-0.644
-0.634
-0.620
-0.622
-0.615
-0.610
-0.605
-0.583
-0.593
-0.580
-0.576
-0.571
-0.571
-0.566
-0.563
-0.559
-0.551
-0.546
-0.539
-0.539
-0.532
-0.522
-0.517
-0.520
-0.529
-0.510
-0.512
-0.500
-0.500
-0.495
-0.495
-0.488
-0.485
-0.485
-0.485
-0.478
-0.480
-0.471
-0.471
-0.466
-0.459
-0.461
-0.459
-0.451
-0.446
-0.449
-0.449
-0.444
-0.441
-0.441
-0.437
-0.429
-0.422
-0.422
-0.422
-0.417
-0.417
-0.412
-0.405
-0.410
-0.398
-0.400
-0.400
-0.390
-0.388
-0.390
-0.380
-0.385
-0.380
-0.380
-0.376
-0.383
-0.371
-0.378
-0.373
-0.371
-0.359
-0.366
-0.366
-0.363
-0.361
-0.356
-0.359
-0.354
-0.349
-0.344
-0.341
-0.344
-0.337
-0.339
-0.334
-0.341
-0.337
-0.337
-0.332
-0.334
-0.322
-0.322
-0.324
-0.324
-0.322
-0.317
-0.320
-0.320
-0.315
-0.317
-0.312
-0.312
-0.302
-0.312
-0.307
-0.302
-0.312
-0.307
-0.305
-0.310
-0.300
-0.300
-0.300
-0.298
-0.298
-0.293
-0.290
-0.295
-0.293
-0.285
-0.288
-0.293
-0.283
-0.276
-0.280
-0.283
-0.276
-0.276
-0.283
-0.280
-0.276
-0.278
-0.273
-0.271
-0.278
-0.271
-0.273
-0.278
-0.266
-0.273
-0.261
-0.263
-0.263
-0.263
-0.266
-0.261
-0.256
-0.261
-0.254
-0.261
-0.259
-0.254
-0.251
-0.259
-0.261
-0.246
-0.254
-0.249
-0.251
-0.244
-0.256
-0.241
-0.239
-0.246
-0.241
-0.237
-0.239
-0.244
-0.241
-0.237
-0.241
-0.224
-0.241
-0.237
-0.239
-0.227
-0.234
-0.234
-0.227
-0.237
-0.220
-0.234
-0.222
-0.227
-0.224
-0.227
-0.222
-0.222
-0.220
-0.220
-0.220
-0.217
-0.217
-0.217
-0.215
-0.222
-0.229
-0.215
-0.212
-0.217
-0.210
-0.205
-0.212
-0.215
-0.207
-0.205
-0.210
-0.215
-0.207
-0.205
-0.205
-0.207
-0.205
-0.205
-0.200
-0.205
-0.205
-0.205
-0.202
-0.200
-0.200
-0.200
-0.200
-0.200
-0.200
-0.202
-0.195
-0.200
-0.200
-0.198
-0.188
-0.193
-0.193
-0.188
-0.195
-0.195
-0.193
-0.188
-0.193
-0.190
-0.195
-0.193
-0.188
-0.190
-0.190
-0.188
-0.185
-0.190
-0.185
-0.183
-0.183
-0.183
-0.183
-0.188
-0.180
-0.185
-0.180
-0.183
-0.183
-0.183
-0.185
-0.188
-0.183
-0.183
-0.178
-0.180
-0.176
-0.171
-0.171
-0.178
-0.173
-0.180
-0.178
-0.176
-0.176
-0.176
-0.168
-0.173
-0.173
-0.171
-0.168
-0.173
-0.173
-0.168
-0.168
-0.171
-0.171
-0.168
-0.168
-0.168
-0.168
-0.166
-0.163
-0.163
-0.168
-0.163
-0.166
-0.168
-0.163
-0.161
-0.161
-0.163
-0.166
-0.171
-0.163
-0.159
-0.166
-0.166
-0.163
-0.166
-0.163
-0.159
-0.156
-0.159
-0.159
-0.156
-0.154
-0.159
-0.166
-0.159
-0.159
-0.159
-0.156
-0.156
-0.156
-0.159
-0.156
-0.156
-0.156
-0.163
-0.156
-0.154
-0.159
-0.151
-0.156
-0.159
-0.154
-0.149
-0.151
-0.151
-0.149
-0.154
-0.151
-0.149
-0.149
-0.151
-0.149
-0.151
-0.144
-0.144
-0.151
-0.151
-0.151
-0.149
-0.141
-0.141
-0.149
-0.149
-0.141
-0.146
-0.144
-0.146
-0.139
-0.146
-0.146
-0.149
-0.144
-0.144
-0.149
-0.149
-0.141
-0.144
-0.144
-0.141
-0.139
-0.144
-0.144
-0.141
-0.141
-0.141
-0.139
-0.137
-0.141
-0.137
-0.141
-0.139
-0.134
-0.134
-0.137
-0.139
-0.134
-0.134
-0.144
-0.137
-0.139
-0.141
-0.139
-0.141
-0.134
-0.134
-0.139
-0.141
-0.132
-0.139
-0.134
-0.132
-0.124
-0.137
-0.127
-0.132
-0.134
-0.132
-0.134
-0.139
-0.132
-0.139
-0.129
-0.132
-0.127
-0.129
-0.127
-0.132
-0.129
-0.127
-0.127
-0.132
-0.124
-0.129
-0.124
-0.137
-0.124
-0.129
-0.132
-0.129
-0.127
-0.129
-0.127
-0.132
-0.124
-0.129
-0.124
-0.132
-0.127
-0.122
-0.127
-0.132
-0.122
-0.124
-0.122
-0.127
-0.120
-0.127
-0.120
-0.124
-0.127
-0.120
-0.117
-0.120
-0.127
-0.122
-0.132
-0.120
-0.122
-0.124
-0.122
-0.120
-0.115
-0.122
-0.120
-0.120
-0.120
-0.120
-0.115
-0.124
-0.122
-0.124
-0.117
-0.115
-0.120
-0.120
-0.120
-0.120
-0.124
-0.117
-0.120
-0.112
-0.120
-0.112
-0.117
-0.112
-0.117
-0.122
-0.117
-0.117
-0.120
-0.115
-0.120
-0.110
-0.120
-0.122
-0.115
-0.122
-0.120
-0.120
-0.122
-0.110
-0.112
-0.117
-0.120
-0.110
-0.112
-0.115
-0.112
-0.115
-0.117
-0.110
-0.115
-0.107
-0.117
-0.117
-0.117
-0.112
-0.115
-0.110
-0.112
-0.110
-0.112
-0.112
-0.120
-0.110
-0.105
-0.110
-0.112
-0.107
-0.107
-0.110
-0.117
-0.105
-0.115
-0.115
-0.110
-0.117
-0.105
-0.110
-0.110
-0.107
-0.107
-0.105
-0.110
-0.107
-0.105
-0.112
-0.105
-0.107
-0.105
-0.105
-0.107
-0.105
-0.107
-0.107
-0.102
-0.115
-0.100
-0.105
-0.112
-0.098
-0.107
-0.110
-0.112
-0.107
-0.107
-0.102
-0.107
-0.105
-0.100
-0.098
-0.105
-0.105
-0.105
-0.105
-0.100
-0.102
-0.107
-0.102
-0.093
-0.107
-0.105
-0.107
-0.107
-0.107
-0.100
-0.105
-0.100
-0.102
-0.100
-0.098
-0.098
-0.102
-0.105
-0.102
-0.105
-0.105
-0.098
-0.105
-0.100
-0.105
-0.098
-0.102
-0.093
-0.102
-0.102
-0.100
-0.102
-0.100
-0.105
-0.095
-0.090
-0.105
-0.095
-0.093
-0.100
-0.098
-0.095
-0.098
-0.098
-0.095
-0.105
-0.102
-0.093
-0.100
-0.095
-0.090
-0.100
-0.090
-0.098
-0.098
-0.098
-0.100
-0.093
-0.098
-0.090
-0.090
-0.102
-0.098
-0.090
-0.100
-0.095
-0.100
-0.093
-0.093
-0.093
-0.090
-0.088
-0.095
-0.088
-0.095
-0.090
-0.095
-0.090
-0.093
-0.093
-0.093
-0.090
-0.090
-0.090
-0.093
-0.090
-0.098
-0.098
-0.093
-0.093
-0.098
-0.090
-0.093
-0.090
-0.095
-0.090
-0.093
-0.093
-0.095
-0.090
-0.088
-0.088
-0.088
-0.085
-0.088
-0.093
-0.085
-0.088
-0.093
-0.085
-0.090
-0.093
-0.090
-0.090
-0.093
-0.090
-0.085
-0.085
-0.093
-0.090
-0.088
-0.085
-0.090
-0.090
-0.093
-0.088
-0.088
-0.088
-0.083
-0.088
-0.093
-0.090
-0.088
-0.083
-0.088
-0.088
-0.098
-0.073
-0.088
-0.083
-0.093
-0.093
-0.078
-0.093
-0.088
-0.085
-0.078
-0.100
-0.076
-0.088
-0.090
-0.076
-0.093
-0.083
-0.090
-0.080
-0.093
-0.078
-0.085
-0.088
-0.078
-0.088
-0.073
-0.093
-0.076
-0.090
-0.068
-0.085
-0.085
-0.071
-0.090
-0.071
-0.088
-0.073
-0.090
-0.073
-0.088
-0.088
-0.076
-0.093
-0.078
-0.085
-0.076
-0.090
-0.076
-0.088
-0.083
-0.073
-0.088
-0.071
-0.088
-0.066
-0.088
-0.068
-0.093
-0.076
-0.078
-0.090
-0.073
-0.090
-0.071
-0.083
-0.071
-0.083
-0.080
-0.073
-0.085
-0.066
-0.085
-0.080
-0.073
-0.078
-0.073
-0.071
-0.071
-0.090
-0.073
-0.088
-0.080
-0.078
-0.073
-0.078
-0.076
-0.071
-0.085
-0.073
-0.083
-0.076
-0.076
-0.073
-0.083
-0.076
-0.066
-0.085
-0.068
-0.073
-0.080
-0.080
-0.080
-0.073
-0.078
-0.073
-0.083
-0.078
-0.073
-0.071
-0.076
-0.083
-0.080
-0.078
-0.083
-0.071
-0.078
-0.078
-0.078
-0.076
-0.071
-0.073
-0.078
-0.076
-0.068
-0.073
-0.080
-0.078
-0.073
-0.078
-0.076
-0.073
-0.073
-0.076
-0.071
-0.073
-0.066
-0.071
-0.083
-0.071
-0.068
-0.073
-0.071
-0.071
-0.076
-0.076
-0.071
-0.076
-0.078
-0.073
-0.078
-0.076
-0.068
-0.066
-0.076
-0.071
-0.073
-0.071
-0.073
-0.076
-0.078
-0.071
-0.068
-0.068
-0.076
-0.068
-0.071
-0.071
-0.076
-0.071
-0.073
-0.071
-0.071
-0.076
-0.066
-0.073
-0.073
-0.068
-0.068
-0.073
-0.078
-0.071
-0.063
-0.076
-0.066
-0.068
-0.076
-0.071
-0.068
-0.071
-0.071
-0.071
-0.071
-0.068
-0.071
-0.073
-0.068
-0.073
-0.071
-0.068
-0.071
-0.071
-0.066
-0.071
-0.066
-0.068
-0.068
-0.068
-0.068
-0.068
-0.066
-0.068
-0.068
-0.076
-0.073
-0.068
-0.073
-0.071
-0.068
-0.071
-0.068
-0.068
-0.066
-0.068
-0.071
-0.061
-0.063
-0.063
-0.068
-0.066
-0.063
-0.063
-0.063
-0.068
-0.066
-0.068
-0.068
-0.066
-0.068
-0.066
-0.066
-0.063
-0.066
-0.068
-0.066
-0.071
-0.073
-0.063
-0.071
-0.066
-0.071
-0.066
-0.061
-0.063
-0.071
-0.071
-0.066
-0.068
-0.068
-0.063
-0.066
-0.066
-0.059
-0.061
-0.063
-0.068
-0.066
-0.066
-0.066
-0.066
-0.066
-0.061
-0.066
-0.061
-0.066
-0.059
-0.063
-0.071
-0.066
-0.071
-0.066
-0.066
-0.066
-0.066
-0.063
-0.061
-0.066
-0.068
-0.061
-0.068
-0.063
-0.059
-0.063
-0.056
-0.063
-0.061
-0.061
-0.061
-0.066
-0.063
-0.061
-0.056
-0.068
-0.061
-0.068
-0.063
-0.056
-0.066
-0.059
-0.061
-0.063
-0.063
-0.059
-0.063
-0.063
-0.071
-0.059
-0.063
-0.063
-0.063
-0.063
-0.061
-0.059
-0.063
-0.061
-0.061
-0.066
-0.063
-0.059
-0.059
-0.059
-0.061
-0.056
-0.061
-0.061
-0.066
-0.063
-0.061
-0.061
-0.059
-0.061
-0.056
-0.061
-0.061
-0.063
-0.059
-0.066
-0.063
-0.061
-0.059
-0.061
-0.059
-0.066
-0.061
-0.056
-0.066
-0.054
-0.063
-0.063
-0.054
-0.051
-0.066
-0.059
-0.061
-0.066
-0.063
-0.059
-0.063
-0.059
-0.056
-0.061
-0.059
-0.059
-0.061
-0.056
-0.061
-0.054
-0.061
-0.061
-0.054
-0.063
-0.054
-0.059
-0.061
-0.056
-0.066
-0.059
-0.054
-0.061
-0.063
-0.059
-0.054
-0.054
-0.061
-0.056
-0.056
-0.059
-0.061
-0.054
-0.054
-0.054
-0.059
-0.056
-0.059
-0.059
-0.066
-0.056
-0.066
-0.059
-0.059
-0.059
-0.063
-0.059
-0.054
-0.061
-0.056
