VC mem handle 5, phys 0xfe86f000, virt 0xb6fd1000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
-4.917
-4.915
0.066
-2.122
-1.880
-1.732
-1.541
-1.380
-1.254
-1.132
-1.015
-0.929
-0.839
-0.773
-0.698
-0.639
-0.593
-0.532
-0.488
-0.449
-0.410
-0.380
-0.359
-0.317
-0.302
-0.298
-0.273
-0.273
-0.244
-0.232
-0.212
-0.210
-0.190
-0.183
-0.176
-0.171
-0.159
-0.154
-0.137
-0.137
-0.132
-0.122
-0.120
-0.112
-0.117
-0.107
-0.112
-0.100
-0.100
-0.093
-0.090
-0.090
-0.085
-0.088
-0.098
-0.088
-0.090
-0.085
-0.080
-0.083
-0.076
-0.085
-0.078
-0.076
-0.076
-0.083
-0.090
-0.073
-0.068
-0.068
-0.085
-0.071
-0.078
-0.076
-0.056
-0.083
-0.066
-0.071
-0.063
-0.080
-0.063
-0.073
-0.066
-0.078
-0.061
-0.068
-0.061
-0.066
-0.061
-0.061
-0.059
-0.061
-0.056
-0.059
-0.066
-0.051
-0.061
-0.054
-0.059
-0.063
-0.056
-0.061
-0.051
-0.063
-0.061
-0.056
-0.051
-0.059
-0.041
-0.059
-0.051
-0.059
-0.049
-0.054
-0.056
-0.051
-0.054
-0.051
-0.051
-0.059
-0.056
-0.056
-0.046
-0.056
-0.054
-0.056
-0.049
-0.051
-0.051
-0.056
-0.049
-0.056
-0.051
-0.041
-0.046
-0.046
-0.044
-0.044
-0.046
-0.049
-0.051
-0.049
-0.044
-0.044
-0.051
-0.051
-0.041
-0.046
-0.054
-0.049
-0.044
-0.046
-0.049
-0.046
-0.046
-0.041
-0.049
-0.049
-0.054
-0.037
-0.041
-0.039
-0.049
-0.049
-0.044
-0.044
-0.046
-0.044
-0.046
-0.044
-0.046
-0.044
-0.051
-0.046
-0.044
-0.041
-0.039
-0.044
-0.032
-0.046
-0.032
-0.032
-0.046
-0.037
-0.044
-0.049
-0.039
-0.041
-0.046
-0.046
-0.044
-0.041
-0.044
-0.034
-0.044
-0.039
-0.039
-0.041
-0.046
-0.034
-0.039
-0.037
-0.041
-0.034
-0.039
-0.041
-0.037
-0.051
-0.037
-0.037
-0.044
-0.041
-0.037
-0.044
-0.039
-0.041
-0.029
-0.046
-0.044
-0.037
-0.034
-0.044
-0.037
-0.039
-0.032
-0.034
-0.044
-0.034
-0.041
-0.039
-0.037
-0.039
-0.041
-0.041
-0.039
-0.039
-0.039
-0.039
-0.039
-0.041
-0.037
-0.034
-0.037
-0.039
-0.037
-0.041
-0.034
-0.039
-0.032
-0.041
-0.029
-0.039
-0.037
-0.037
-0.034
-0.039
-0.034
-0.039
-0.037
-0.037
-0.034
-0.041
-0.037
-0.032
-0.039
-0.034
-0.034
-0.032
-0.034
-0.034
-0.029
-0.029
-0.032
-0.037
-0.032
-0.039
-0.039
-0.034
-0.029
-0.037
-0.041
-0.039
-0.037
-0.034
-0.034
-0.027
-0.032
-0.032
-0.034
-0.034
-0.029
-0.034
-0.037
-0.029
-0.037
-0.037
-0.041
-0.034
-0.027
-0.037
-0.029
-0.037
-0.037
-0.034
-0.032
-0.037
-0.034
-0.029
-0.037
-0.029
-0.029
-0.037
-0.027
-0.029
-0.037
-0.027
-0.029
-0.032
-0.032
-0.034
-0.027
-0.034
-0.032
-0.034
-0.037
-0.037
-0.034
-0.029
-0.027
-0.039
-0.039
-0.029
-0.024
-0.034
-0.032
-0.024
-0.027
-0.029
-0.027
-0.032
-0.032
-0.029
-0.034
-0.034
-0.027
-0.034
-0.029
-0.034
-0.027
-0.032
-0.032
-0.029
-0.020
-0.037
-0.027
-0.037
-0.022
-0.027
-0.027
-0.027
-0.020
-0.037
-0.029
-0.029
-0.032
-0.029
-0.032
-0.032
-0.032
-0.029
-0.037
-0.029
-0.032
-0.032
-0.041
-0.027
-0.027
-0.024
-0.029
-0.027
-0.027
-0.029
-0.029
-0.027
-0.029
-0.029
-0.029
-0.034
-0.029
-0.032
-0.029
-0.029
-0.032
-0.029
-0.032
-0.027
-0.029
-0.029
-0.024
-0.032
-0.029
-0.024
-0.032
-0.024
-0.032
-0.027
-0.032
-0.020
-0.029
-0.032
-0.024
-0.029
-0.029
-0.027
-0.029
-0.029
-0.029
-0.027
-0.037
-0.027
-0.037
-0.024
-0.027
-0.027
-0.024
-0.024
-0.027
-0.022
-0.027
-0.032
-0.027
-0.034
-0.034
-0.024
-0.022
-0.032
-0.027
-0.037
-0.022
-0.022
-0.029
-0.024
-0.024
-0.024
-0.020
-0.029
-0.027
-0.024
-0.024
-0.032
-0.027
-0.022
-0.024
-0.029
-0.027
-0.032
-0.027
-0.027
-0.022
-0.032
-0.024
-0.022
-0.034
-0.034
-0.022
-0.027
-0.027
-0.027
-0.027
-0.024
-0.024
-0.022
-0.027
-0.024
-0.027
-0.027
-0.027
-0.032
-0.027
-0.024
-0.022
-0.029
-0.024
-0.027
-0.027
-0.027
-0.020
-0.022
-0.024
-0.022
-0.027
-0.022
-0.024
-0.027
-0.029
-0.027
-0.027
-0.024
-0.024
-0.034
-0.024
-0.020
-0.027
-0.024
-0.034
-0.032
-0.029
-0.024
-0.022
-0.020
-0.027
-0.027
-0.022
-0.020
-0.022
-0.029
-0.024
-0.022
-0.024
-0.024
-0.029
-0.024
-0.032
-0.024
-0.029
-0.022
-0.032
-0.027
-0.027
-0.029
-0.020
-0.024
-0.027
-0.020
-0.017
-0.022
-0.027
-0.027
-0.027
-0.027
-0.022
-0.032
-0.022
-0.032
-0.024
-0.024
-0.027
-0.029
-0.037
-0.024
-0.022
-0.022
-0.024
-0.022
-0.017
-0.027
-0.022
-0.027
-0.015
-0.022
-0.027
-0.022
-0.022
-0.029
-0.027
-0.020
-0.029
-0.020
-0.022
-0.032
-0.024
-0.024
-0.022
-0.027
-0.020
-0.024
-0.027
-0.020
-0.017
-0.017
-0.015
-0.022
-0.024
-0.024
-0.017
-0.027
-0.022
-0.022
-0.027
-0.024
-0.027
-0.027
-0.017
-0.024
-0.024
-0.027
-0.024
-0.034
-0.015
-0.024
-0.024
-0.029
-0.022
-0.017
-0.027
-0.020
-0.020
-0.024
-0.024
-0.022
-0.024
-0.020
-0.027
-0.029
-0.024
-0.022
-0.027
-0.027
-0.022
-0.020
-0.020
-0.020
-0.027
-0.022
-0.015
-0.017
-0.027
-0.020
-0.022
-0.022
-0.024
-0.027
-0.024
-0.022
-0.027
-0.027
-0.022
-0.022
-0.027
-0.015
-0.027
-0.020
-0.020
-0.017
-0.022
-0.027
-0.017
-0.022
-0.022
-0.029
-0.027
-0.024
-0.024
-0.020
-0.022
-0.027
-0.022
-0.020
-0.022
-0.029
-0.024
-0.024
-0.024
-0.020
-0.024
-0.012
-0.027
-0.020
-0.027
-0.020
-0.020
-0.020
-0.024
-0.020
-0.020
-0.022
-0.024
-0.022
-0.022
-0.029
-0.029
-0.020
-0.027
-0.024
-0.020
-0.020
-0.012
-0.024
-0.022
-0.022
-0.015
-0.027
-0.020
-0.022
-0.017
-0.022
-0.020
-0.024
-0.024
-0.020
-0.024
-0.027
-0.020
-0.029
-0.022
-0.029
-0.022
-0.020
-0.029
-0.015
-0.017
-0.020
-0.020
-0.015
-0.020
-0.017
-0.020
-0.027
-0.017
-0.024
-0.027
-0.024
-0.020
-0.024
-0.029
-0.022
-0.024
-0.027
-0.022
-0.020
-0.012
-0.020
-0.015
-0.022
-0.022
-0.012
-0.024
-0.022
-0.022
-0.024
-0.024
-0.020
-0.022
-0.017
-0.024
-0.022
-0.022
-0.022
-0.020
-0.022
-0.027
-0.020
-0.032
-0.015
-0.015
-0.007
-0.020
-0.022
-0.020
-0.020
-0.015
-0.022
-0.024
-0.017
-0.022
-0.024
-0.022
-0.024
-0.024
-0.020
-0.024
-0.017
-0.027
-0.024
-0.022
-0.020
-0.015
-0.015
-0.017
-0.017
-0.017
-0.022
-0.020
-0.022
-0.024
-0.017
-0.017
-0.027
-0.024
-0.024
-0.024
-0.024
-0.020
-0.017
-0.020
-0.022
-0.027
-0.017
-0.022
-0.022
-0.022
-0.012
-0.024
-0.020
-0.015
-0.020
-0.024
-0.020
-0.022
-0.020
-0.027
-0.017
-0.022
-0.020
-0.024
-0.022
-0.022
-0.012
-0.017
-0.020
-0.022
-0.017
-0.022
-0.017
-0.020
-0.012
-0.022
-0.024
-0.020
-0.017
-0.027
-0.017
-0.027
-0.017
-0.022
-0.022
-0.015
-0.024
-0.022
-0.022
-0.022
-0.022
-0.020
-0.022
-0.032
-0.017
-0.017
-0.022
-0.020
-0.020
-0.015
-0.027
-0.024
-0.012
-0.020
-0.020
-0.020
-0.022
-0.022
-0.020
-0.027
-0.017
-0.017
-0.020
-0.020
-0.022
-0.012
-0.005
-0.020
-0.024
-0.020
-0.022
-0.017
-0.020
-0.015
-0.037
-0.015
-0.029
-0.022
-0.029
-0.017
-0.029
-0.017
-0.020
-0.020
-0.015
-0.017
-0.010
-0.017
-0.015
-0.020
-0.022
-0.015
-0.022
-0.022
-0.017
-0.022
-0.027
-0.017
-0.022
-0.022
-0.022
-0.024
-0.015
-0.022
-0.017
-0.022
-0.022
-0.012
-0.020
-0.017
-0.015
-0.022
-0.020
-0.024
-0.022
-0.020
-0.020
-0.020
-0.024
-0.020
-0.020
-0.024
-0.017
-0.020
-0.020
-0.024
-0.027
-0.022
-0.020
-0.022
-0.015
-0.020
-0.020
-0.024
-0.010
-0.027
-0.017
-0.027
-0.017
-0.020
-0.022
-0.024
-0.012
-0.024
-0.015
-0.022
-0.022
-0.022
-0.024
-0.022
-0.015
-0.022
-0.017
-0.017
-0.024
-0.015
-0.015
-0.012
-0.020
-0.020
-0.015
-0.017
-0.027
-0.020
-0.017
-0.020
-0.024
-0.022
-0.022
-0.017
-0.022
-0.024
-0.020
-0.020
-0.027
-0.015
-0.015
-0.007
-0.024
-0.017
-0.020
-0.020
-0.022
-0.024
-0.022
-0.015
-0.029
-0.015
-0.022
-0.020
-0.022
-0.024
-0.015
-0.017
-0.015
-0.022
-0.015
-0.022
-0.015
-0.022
-0.017
-0.015
-0.022
-0.020
-0.017
-0.022
-0.020
-0.020
-0.015
-0.020
-0.020
-0.022
-0.020
-0.020
-0.015
-0.020
-0.024
-0.015
-0.020
-0.015
-0.010
-0.017
-0.024
-0.015
-0.024
-0.017
-0.017
-0.022
-0.020
-0.017
-0.022
-0.015
-0.022
-0.015
-0.022
-0.020
-0.022
-0.022
-0.020
-0.015
-0.015
-0.015
-0.015
-0.015
-0.024
-0.015
-0.017
-0.020
-0.015
-0.020
-0.020
-0.015
-0.017
-0.022
-0.017
-0.022
-0.017
-0.017
-0.020
-0.017
-0.017
-0.022
-0.010
-0.020
-0.010
-0.020
-0.017
-0.015
-0.020
-0.024
-0.017
-0.027
-0.017
-0.017
-0.017
-0.027
-0.015
-0.022
-0.015
-0.020
-0.015
-0.020
-0.012
-0.015
-0.017
-0.017
-0.020
-0.015
-0.015
-0.015
-0.022
-0.022
-0.015
-0.020
-0.022
-0.017
-0.020
-0.020
-0.020
-0.015
-0.015
-0.017
-0.020
-0.017
-0.020
-0.015
-0.020
-0.024
-0.017
-0.022
-0.017
-0.022
-0.024
-0.022
-0.017
-0.022
-0.015
-0.022
-0.010
-0.024
-0.015
-0.012
-0.015
-0.024
-0.015
-0.015
-0.010
-0.022
-0.015
-0.017
-0.012
-0.020
-0.015
-0.017
-0.024
-0.027
-0.027
-0.015
-0.015
-0.022
-0.022
-0.012
-0.022
-0.015
-0.024
-0.022
-0.015
-0.017
-0.017
-0.015
-0.020
-0.015
-0.015
-0.012
-0.015
-0.012
-0.022
-0.020
-0.017
-0.017
-0.017
-0.020
-0.022
-0.012
-0.022
-0.012
-0.015
-0.020
-0.017
-0.017
-0.017
-0.015
-0.020
-0.022
-0.015
-0.012
-0.024
-0.022
-0.020
-0.022
-0.005
-0.022
-0.022
-0.020
-0.024
-0.012
-0.012
-0.015
-0.027
-0.007
-0.015
-0.010
-0.022
-0.015
-0.020
-0.017
-0.015
-0.022
-0.022
-0.012
-0.020
-0.020
-0.020
-0.015
-0.022
-0.017
-0.015
-0.012
