VC mem handle 5, phys 0xfe86f000, virt 0xb6fd4000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.071
0.083
0.061
0.078
0.080
0.085
0.061
0.083
0.078
0.056
0.090
0.066
0.080
0.073
0.083
0.061
0.078
0.080
0.071
0.080
0.061
0.063
0.076
0.085
0.066
0.076
0.083
0.059
0.088
0.073
0.066
0.076
0.090
0.066
0.076
0.088
0.061
0.068
0.093
0.061
0.078
0.071
0.061
0.080
0.080
0.071
0.054
0.093
0.066
0.093
0.066
0.063
0.076
0.090
0.073
0.073
0.085
0.066
0.088
0.066
0.063
0.076
0.059
0.078
0.073
0.083
0.066
0.078
0.068
0.068
0.088
0.061
0.073
0.080
0.088
0.066
0.090
0.071
0.063
0.085
0.056
0.080
0.066
0.080
0.059
0.080
0.076
0.068
0.080
0.063
0.083
0.068
0.083
0.063
0.071
0.090
0.063
0.090
0.071
0.085
0.059
0.085
0.080
0.056
0.071
0.066
0.080
0.063
0.085
0.063
0.076
0.080
0.080
0.073
0.068
0.083
0.068
0.083
0.068
0.078
0.073
0.068
0.093
0.059
0.088
0.056
0.083
0.054
0.078
0.085
0.049
0.090
0.063
0.083
0.071
0.080
0.068
0.073
0.080
0.068
0.080
0.068
0.093
0.063
0.088
0.066
0.076
0.076
0.068
0.080
0.059
0.088
0.063
0.078
0.063
0.080
0.088
0.056
0.083
0.066
0.083
0.071
0.076
0.061
0.071
0.085
0.063
0.090
0.061
0.083
0.051
0.088
0.068
0.059
0.085
0.066
0.083
0.063
0.093
0.061
0.085
0.076
0.073
0.090
0.061
0.090
0.068
0.090
0.056
0.068
0.068
0.085
0.076
0.063
0.076
0.066
0.078
0.078
0.073
0.066
0.071
0.090
0.066
0.093
0.063
0.068
0.066
0.093
0.078
0.063
0.083
0.061
0.088
0.073
0.071
0.063
0.078
0.078
0.063
0.088
0.063
0.071
0.095
0.066
0.068
0.073
0.080
0.068
0.080
0.083
0.059
0.098
0.068
0.056
0.088
0.085
0.066
0.068
0.083
0.061
0.090
0.073
0.068
0.073
0.093
0.073
0.059
0.080
0.059
0.078
0.095
0.059
0.088
0.071
0.090
0.059
0.078
0.061
0.073
0.076
0.061
0.088
0.059
0.078
0.063
0.090
0.061
0.080
0.088
0.061
0.078
0.063
0.083
0.073
0.076
0.066
0.073
0.088
0.059
0.078
0.061
0.073
0.080
0.088
0.059
0.078
0.078
0.059
0.085
0.066
0.088
0.076
0.083
0.068
0.076
0.083
0.063
0.085
0.063
0.073
0.073
0.083
0.059
0.078
0.080
0.063
0.083
0.063
0.085
0.083
0.090
0.066
0.076
0.076
0.068
0.090
0.066
0.068
0.073
0.078
0.063
0.076
0.088
0.059
0.078
0.073
0.056
0.085
0.080
0.063
0.076
0.080
0.073
0.073
0.088
0.071
0.076
0.078
0.061
0.080
0.071
0.080
0.078
0.080
0.056
0.078
0.085
0.063
0.083
0.056
0.071
0.076
0.088
0.061
0.063
0.083
0.066
0.093
0.080
0.056
0.078
0.090
0.073
0.063
0.085
0.059
0.078
0.078
0.066
0.076
0.066
0.088
0.063
0.083
0.061
0.080
0.088
0.066
0.093
0.063
0.083
0.063
0.093
0.063
0.073
0.076
0.059
0.085
0.061
0.085
0.061
0.088
0.059
0.076
0.090
0.063
0.083
0.059
0.095
0.066
0.093
0.066
0.085
0.076
0.066
0.083
0.066
0.088
0.059
0.090
0.056
0.073
0.085
0.054
0.090
0.068
0.078
0.059
0.080
0.071
0.088
0.078
0.071
0.078
0.061
0.090
0.071
0.090
0.059
0.071
0.085
0.051
0.090
0.063
0.080
0.063
0.085
0.080
0.059
0.095
0.066
0.080
0.068
0.076
0.066
0.078
0.078
0.066
0.090
0.063
0.085
0.059
0.085
0.061
0.076
0.078
0.066
0.076
0.068
0.085
0.068
0.085
0.061
0.080
0.085
0.063
0.093
0.059
0.093
0.066
0.093
0.059
0.073
0.085
0.063
0.088
0.059
0.088
0.061
0.085
0.044
0.088
0.085
0.068
0.083
0.068
0.088
0.066
0.088
0.076
0.076
0.085
0.059
0.090
0.059
0.083
0.059
0.068
0.078
0.076
0.085
0.063
0.073
0.071
0.090
0.078
0.066
0.085
0.085
0.083
0.059
0.093
0.059
0.073
0.085
0.063
0.076
0.071
0.088
0.056
0.090
0.054
0.080
0.080
0.068
0.093
0.063
0.085
0.073
0.078
0.068
0.076
0.093
0.061
0.088
0.066
0.071
0.083
0.080
0.059
0.076
0.088
0.054
0.080
0.078
0.063
0.083
0.080
0.066
0.088
0.078
0.076
0.076
0.085
0.066
0.083
0.080
0.068
0.073
0.071
0.078
0.080
0.080
0.059
0.076
0.076
0.056
0.100
0.059
0.085
0.073
0.085
0.061
0.080
0.093
0.071
0.080
0.066
0.066
0.088
0.088
0.063
0.073
0.090
0.054
0.083
0.073
0.073
0.073
0.085
0.063
0.093
0.073
0.071
0.076
0.076
0.080
0.083
0.083
0.063
0.068
0.093
0.054
0.076
0.078
0.061
0.073
0.093
0.076
0.051
0.088
0.068
0.085
0.093
0.061
0.090
0.083
0.098
0.063
0.088
0.061
0.071
0.093
0.063
0.073
0.076
0.076
0.073
0.083
0.078
0.056
0.088
0.061
0.088
0.078
0.078
0.085
0.078
0.088
0.073
0.085
0.061
0.071
0.078
0.078
0.073
0.076
0.063
0.080
0.093
0.078
0.054
0.080
0.071
0.085
0.090
-2.151
-1.883
-1.737
-1.541
-1.380
-1.241
-1.141
-1.024
-0.927
-0.832
-0.766
-0.700
-0.632
-0.585
-0.529
-0.485
-0.456
-0.417
-0.380
-0.351
-0.320
-0.312
-0.293
-0.273
-0.271
-0.244
-0.237
-0.212
-0.195
-0.195
-0.178
-0.166
-0.163
-0.159
-0.161
-0.132
-0.139
-0.129
-0.129
-0.120
-0.112
-0.117
-0.110
-0.105
-0.105
-0.102
-0.090
-0.090
-0.090
-0.083
-0.088
-0.083
-0.085
-0.093
-0.080
-0.080
-0.083
-0.095
-0.066
-0.093
-0.068
-0.085
-0.078
-0.076
-0.076
-0.066
-0.078
-0.066
-0.073
-0.063
-0.088
-0.066
-0.073
-0.063
-0.078
-0.066
-0.073
-0.066
-0.061
-0.071
-0.068
-0.068
-0.066
-0.059
-0.071
-0.061
-0.066
-0.059
-0.056
-0.061
-0.059
-0.061
-0.061
-0.063
-0.054
-0.061
-0.054
-0.054
-0.061
-0.061
-0.054
-0.059
-0.054
-0.059
-0.054
-0.054
-0.059
-0.059
-0.054
-0.046
-0.054
-0.054
-0.054
-0.051
-0.051
-0.056
-0.049
-0.044
-0.056
-0.054
-0.054
-0.044
-0.051
-0.056
-0.049
-0.051
-0.049
-0.051
-0.051
-0.049
-0.044
-0.046
-0.049
-0.046
-0.044
-0.049
-0.044
-0.046
-0.051
-0.041
-0.051
-0.044
-0.056
-0.046
-0.054
-0.044
-0.049
-0.044
-0.049
-0.051
-0.044
-0.046
-0.051
-0.041
-0.039
-0.044
-0.037
-0.044
-0.041
-0.034
-0.046
-0.044
-0.044
-0.046
-0.044
-0.051
-0.044
-0.046
-0.041
-0.051
-0.041
-0.039
-0.046
-0.039
-0.044
-0.032
-0.046
-0.041
-0.039
-0.029
-0.039
-0.046
-0.049
-0.041
-0.037
-0.049
-0.041
-0.039
-0.049
-0.041
-0.041
-0.044
-0.039
-0.046
-0.041
-0.032
-0.041
-0.037
-0.044
-0.039
-0.034
-0.039
-0.046
-0.039
-0.044
-0.037
-0.044
-0.039
-0.041
-0.032
-0.037
-0.041
-0.044
-0.037
-0.046
-0.029
-0.039
-0.034
-0.039
-0.037
-0.037
-0.034
-0.032
-0.037
-0.044
-0.039
-0.032
-0.034
-0.037
-0.041
-0.039
-0.039
-0.044
-0.034
-0.039
-0.044
-0.032
-0.034
-0.037
-0.039
-0.041
-0.032
-0.032
-0.037
-0.032
-0.034
-0.029
-0.039
-0.037
-0.037
-0.037
-0.034
-0.039
-0.034
-0.032
-0.039
-0.037
-0.037
-0.039
-0.041
-0.034
-0.039
-0.029
-0.032
-0.029
-0.029
-0.034
-0.034
-0.044
-0.029
-0.037
-0.039
-0.034
-0.032
-0.039
-0.034
-0.041
-0.029
-0.032
-0.037
-0.037
-0.024
-0.034
-0.032
-0.029
-0.027
-0.032
-0.027
-0.034
-0.041
-0.034
-0.034
-0.039
-0.037
-0.039
-0.029
-0.041
-0.039
-0.034
-0.032
-0.032
-0.027
-0.037
-0.032
-0.034
-0.034
-0.029
-0.027
-0.034
-0.027
-0.032
-0.034
-0.034
-0.034
-0.032
-0.034
-0.037
-0.029
-0.039
-0.037
-0.032
-0.032
-0.027
-0.029
-0.037
-0.032
-0.032
-0.029
-0.037
-0.029
-0.029
-0.034
-0.027
-0.032
-0.029
-0.027
-0.037
-0.034
-0.034
-0.037
-0.027
-0.032
-0.029
-0.032
-0.027
-0.029
-0.027
-0.027
-0.027
-0.041
-0.027
-0.032
-0.024
-0.029
-0.024
-0.029
-0.032
-0.037
-0.024
-0.034
-0.029
-0.029
-0.032
-0.027
-0.034
-0.027
-0.032
-0.027
-0.027
-0.029
-0.027
-0.024
-0.037
-0.020
-0.027
-0.024
-0.029
-0.029
-0.029
-0.037
-0.027
-0.034
-0.029
-0.039
-0.027
-0.032
-0.027
-0.034
-0.029
-0.037
-0.020
-0.024
-0.024
-0.029
-0.027
-0.027
-0.024
-0.034
-0.027
-0.034
-0.027
-0.027
-0.024
-0.032
-0.039
-0.027
-0.022
-0.032
-0.024
-0.027
-0.032
-0.020
-0.027
-0.022
-0.029
-0.029
-0.027
-0.020
-0.027
-0.027
-0.024
-0.029
-0.029
-0.029
-0.022
-0.034
-0.029
-0.027
-0.034
-0.029
-0.029
-0.029
-0.027
-0.024
-0.024
-0.027
-0.034
-0.022
-0.027
-0.024
-0.027
-0.029
-0.027
-0.024
-0.029
-0.024
-0.027
-0.032
-0.024
-0.032
-0.024
-0.034
-0.024
-0.024
-0.024
-0.029
-0.027
-0.022
-0.027
-0.027
-0.027
-0.024
-0.027
-0.022
-0.027
-0.027
-0.022
-0.032
-0.032
-0.034
-0.020
-0.027
-0.024
-0.027
-0.029
-0.024
-0.024
-0.024
-0.022
-0.027
-0.029
-0.017
-0.029
-0.029
-0.024
-0.027
-0.022
-0.024
-0.032
-0.029
-0.032
-0.027
-0.029
-0.020
-0.034
-0.024
-0.024
-0.024
-0.027
-0.020
-0.027
-0.022
-0.027
-0.020
-0.024
-0.024
-0.020
-0.027
-0.022
-0.029
-0.024
-0.032
-0.029
-0.024
-0.022
-0.020
-0.037
-0.024
-0.029
-0.020
-0.027
-0.029
-0.022
-0.022
-0.024
-0.027
-0.027
-0.029
-0.022
-0.029
-0.027
-0.022
-0.027
-0.017
-0.027
-0.032
-0.027
-0.027
-0.024
-0.027
-0.022
-0.024
-0.022
-0.027
-0.022
-0.022
-0.032
-0.020
-0.027
-0.024
-0.020
-0.020
-0.027
-0.022
-0.029
-0.024
-0.020
-0.032
-0.027
-0.024
-0.024
-0.027
-0.015
-0.024
-0.024
-0.024
-0.015
-0.027
-0.022
-0.017
-0.024
-0.027
-0.024
-0.024
-0.024
-0.024
-0.029
-0.015
-0.029
-0.029
-0.029
-0.022
-0.022
-0.024
-0.022
-0.027
-0.022
-0.020
-0.020
-0.027
-0.022
-0.022
-0.022
-0.022
-0.027
-0.020
-0.027
-0.027
-0.024
-0.017
-0.027
-0.027
-0.022
-0.022
-0.020
-0.024
-0.027
-0.020
-0.027
-0.020
-0.024
-0.020
-0.020
-0.027
-0.022
-0.024
-0.020
-0.027
-0.027
-0.020
-0.027
-0.020
-0.029
-0.027
-0.017
-0.022
-0.022
-0.024
-0.020
-0.024
-0.024
-0.017
-0.020
-0.027
-0.024
-0.022
-0.020
-0.027
-0.027
-0.020
-0.017
-0.022
-0.032
-0.022
-0.024
-0.022
-0.027
-0.029
-0.020
-0.027
-0.022
-0.022
-0.027
-0.020
-0.017
-0.024
-0.022
-0.020
-0.027
-0.022
-0.015
-0.020
-0.022
-0.024
-0.020
-0.022
-0.020
-0.029
-0.022
-0.020
-0.024
-0.024
-0.022
-0.017
-0.017
-0.024
-0.024
-0.022
-0.022
-0.020
-0.020
-0.022
-0.029
-0.024
-0.022
-0.022
-0.024
-0.022
-0.024
-0.027
-0.020
-0.027
-0.022
-0.022
-0.020
-0.015
-0.020
-0.017
-0.022
-0.015
-0.027
-0.022
-0.020
-0.020
-0.024
-0.020
-0.027
-0.020
-0.020
-0.027
-0.017
-0.024
-0.027
-0.020
-0.022
-0.022
-0.015
-0.022
-0.020
-0.024
-0.010
-0.022
-0.022
-0.017
-0.022
-0.027
-0.024
-0.024
-0.020
-0.022
-0.022
-0.020
-0.020
-0.017
-0.029
-0.022
-0.017
-0.024
-0.022
-0.022
-0.022
-0.017
-0.020
-0.022
-0.012
-0.029
-0.020
-0.024
-0.017
-0.017
-0.024
-0.024
-0.015
-0.022
-0.022
-0.024
-0.022
-0.022
-0.024
-0.022
-0.020
-0.017
-0.020
-0.020
-0.017
-0.020
-0.020
-0.010
-0.024
-0.017
-0.024
-0.024
-0.020
-0.020
-0.022
-0.024
-0.029
-0.020
-0.027
-0.017
-0.015
-0.022
-0.022
-0.022
-0.017
-0.015
-0.012
-0.015
-0.024
-0.017
-0.020
-0.017
-0.020
-0.029
-0.022
-0.022
-0.024
-0.020
-0.027
-0.020
-0.027
-0.020
-0.017
-0.017
-0.027
-0.012
-0.012
-0.020
-0.020
-0.022
-0.015
-0.020
-0.024
-0.027
-0.020
-0.020
-0.020
-0.022
-0.022
-0.022
-0.022
-0.020
-0.024
-0.022
-0.024
-0.024
-0.022
-0.012
-0.017
-0.017
-0.020
-0.020
-0.022
-0.020
-0.027
-0.020
-0.020
-0.022
-0.022
-0.022
-0.024
-0.017
-0.020
-0.022
-0.020
-0.022
-0.017
-0.017
-0.022
-0.010
-0.015
-0.024
-0.017
-0.020
-0.017
-0.022
-0.022
-0.015
-0.022
-0.015
-0.017
-0.024
-0.024
-0.027
-0.020
-0.020
-0.022
-0.022
-0.015
-0.020
-0.015
-0.007
-0.027
-0.017
-0.020
-0.020
-0.020
-0.015
-0.022
-0.012
-0.024
-0.020
-0.027
-0.024
-0.020
-0.024
-0.022
-0.017
-0.027
-0.010
-0.015
-0.024
-0.012
-0.022
-0.017
-0.007
-0.017
-0.020
-0.024
-0.022
-0.022
-0.022
-0.017
-0.017
-0.024
-0.024
-0.017
-0.017
-0.020
-0.017
-0.017
-0.020
-0.022
-0.020
-0.012
-0.012
-0.022
-0.020
-0.017
-0.022
-0.020
-0.015
-0.024
-0.022
-0.024
-0.024
-0.017
-0.022
-0.012
-0.022
-0.022
-0.022
-0.017
-0.017
-0.010
-0.022
-0.017
-0.017
-0.015
-0.020
-0.010
-0.020
-0.022
-0.022
-0.012
-0.020
-0.024
-0.022
-0.020
-0.020
-0.024
-0.024
-0.020
-0.020
-0.024
-0.017
-0.024
-0.017
-0.022
-0.017
-0.012
-0.022
-0.022
-0.012
-0.024
-0.007
-0.027
-0.017
-0.022
-0.027
-0.017
-0.017
-0.027
-0.010
-0.022
-0.020
-0.024
-0.012
-0.017
-0.017
-0.020
-0.012
-0.020
-0.020
-0.024
-0.010
-0.020
-0.017
-0.027
-0.022
-0.017
-0.024
-0.029
-0.017
-0.020
-0.020
-0.015
-0.027
-0.015
-0.012
-0.007
-0.020
-0.012
-0.020
-0.022
-0.012
-0.020
-0.015
-0.020
-0.024
-0.020
-0.015
-0.020
-0.022
-0.022
-0.022
-0.020
-0.022
-0.010
-0.020
-0.015
-0.022
-0.017
-0.020
-0.012
-0.022
-0.015
-0.015
-0.017
-0.022
-0.012
-0.022
-0.020
-0.022
-0.020
-0.015
-0.017
-0.022
-0.015
-0.017
-0.022
-0.024
-0.020
-0.020
-0.010
-0.020
-0.017
-0.020
-0.020
-0.017
-0.015
-0.022
-0.015
-0.022
-0.015
-0.029
-0.020
-0.015
-0.020
-0.017
-0.020
-0.017
-0.020
-0.020
-0.020
-0.022
-0.015
-0.017
-0.020
-0.012
-0.017
-0.015
-0.020
-0.020
-0.022
-0.015
-0.024
-0.017
-0.017
-0.027
-0.020
-0.017
-0.015
-0.027
-0.022
-0.010
-0.017
-0.015
-0.015
-0.017
-0.017
-0.007
-0.017
-0.012
-0.020
-0.024
-0.020
-0.012
-0.012
-0.024
-0.024
-0.022
-0.022
-0.020
-0.020
-0.020
-0.010
-0.022
-0.022
-0.017
-0.017
-0.015
-0.017
-0.017
-0.017
-0.024
-0.022
-0.015
-0.020
-0.020
-0.017
-0.029
-0.022
-0.024
-0.017
-0.017
-0.015
-0.017
-0.012
-0.020
-0.020
-0.022
-0.012
-0.020
-0.017
-0.010
-0.017
-0.012
-0.020
-0.017
-0.020
-0.017
-0.010
-0.022
-0.020
-0.020
-0.020
-0.020
-0.020
-0.020
-0.020
-0.020
-0.015
-0.022
-0.022
-0.020
-0.015
-0.017
-0.020
-0.015
-0.015
-0.015
-0.015
-0.015
-0.024
-0.010
-0.024
-0.022
-0.020
-0.020
-0.015
-0.020
-0.022
-0.012
-0.024
-0.015
-0.012
-0.017
-0.020
-0.012
-0.017
-0.010
-0.015
-0.015
-0.020
-0.012
-0.020
-0.020
-0.020
-0.022
-0.027
-0.020
-0.015
-0.015
-0.012
-0.015
-0.020
-0.015
-0.010
-0.017
-0.020
-0.015
-0.017
-0.017
-0.012
-0.020
-0.022
-0.022
-0.024
-0.022
-0.015
-0.020
-0.022
-0.017
-0.017
-0.015
-0.022
-0.015
-0.012
-0.012
-0.017
-0.015
-0.022
-0.015
-0.015
-0.022
-0.015
-0.015
-0.017
-0.020
-0.017
-0.022
-0.015
-0.020
-0.017
-0.015
-0.015
-0.024
-0.015
-0.022
-0.017
-0.015
-0.012
-0.020
-0.015
-0.020
-0.012
-0.015
-0.012
-0.022
-0.015
-0.017
-0.017
-0.017
-0.020
-0.015
-0.017
-0.024
-0.020
-0.012
-0.012
-0.020
-0.015
-0.015
-0.010
-0.029
-0.010
-0.012
-0.015
-0.017
-0.015
-0.020
-0.010
-0.017
-0.020
-0.027
-0.017
-0.015
-0.022
-0.020
-0.017
-0.015
-0.012
-0.012
-0.017
-0.022
-0.012
-0.017
-0.012
-0.020
-0.012
-0.017
-0.010
-0.017
-0.015
-0.020
-0.022
-0.020
-0.015
-0.012
-0.020
-0.020
-0.020
-0.012
-0.015
-0.010
-0.022
-0.017
-0.015
-0.010
-0.015
-0.012
-0.020
-0.010
-0.020
-0.017
-0.024
-0.012
-0.022
-0.015
-0.020
-0.012
-0.017
-0.015
-0.017
-0.010
-0.020
-0.012
-0.015
-0.017
-0.010
-0.015
-0.010
-0.015
-0.020
-0.012
-0.015
-0.012
-0.020
-0.020
-0.015
-0.020
-0.012
-0.017
-0.017
-0.015
-0.012
-0.015
-0.015
-0.010
-0.015
-0.007
-0.012
-0.020
-0.015
-0.015
-0.012
-0.010
-0.020
-0.012
-0.020
-0.012
-0.017
-0.020
-0.017
-0.017
-0.020
-0.015
-0.015
-0.015
-0.015
-0.015
-0.010
-0.017
-0.012
-0.020
-0.012
-0.015
-0.012
-0.012
-0.010
-0.015
-0.020
-0.017
-0.015
-0.022
-0.015
-0.017
-0.012
-0.017
-0.015
-0.017
-0.012
-0.010
-0.007
-0.007
