VC mem handle 5, phys 0xfe86f000, virt 0xb6fa2000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.027
-0.041
-0.032
0.012
-0.029
-0.027
0.007
-0.041
-0.015
0.012
0.017
-0.044
0.017
0.010
-0.044
0.012
0.020
-0.044
-0.029
0.012
-0.039
-0.027
0.017
-0.032
-0.024
0.015
0.022
-0.044
0.017
0.015
-0.037
0.022
0.007
-0.044
-0.015
0.015
-0.029
-0.024
0.015
-0.037
-0.032
0.010
0.029
-0.044
0.017
0.005
-0.049
-0.010
-0.002
-0.063
-0.034
0.000
-0.044
-0.039
0.020
0.032
-0.054
0.015
0.012
-0.061
0.007
0.005
-0.044
-0.017
0.022
-0.044
-0.017
0.024
-0.046
-0.054
-0.012
0.017
-0.046
0.015
0.015
-0.041
-0.007
-0.046
-0.010
2.254
2.046
1.771
1.620
1.444
1.300
1.178
1.076
0.978
0.883
0.820
0.734
0.676
0.627
0.568
0.539
0.493
0.446
0.437
0.385
0.380
0.339
0.329
0.346
0.307
0.280
0.278
0.256
0.256
0.232
0.227
0.217
0.200
0.198
0.185
0.180
0.180
0.176
0.190
0.163
0.163
0.171
0.154
0.154
0.144
0.139
0.132
0.137
0.134
0.132
0.132
0.132
0.124
0.127
0.127
0.134
0.124
0.132
0.132
0.124
0.127
0.127
0.127
0.122
0.122
0.127
0.124
0.124
0.117
0.115
0.112
0.117
0.122
0.120
0.117
0.122
0.112
0.117
0.117
0.115
0.112
0.107
0.115
0.120
0.112
0.110
0.105
0.102
0.107
0.112
0.105
0.110
0.102
0.112
0.102
0.112
0.110
0.100
0.110
0.105
0.105
0.115
0.105
0.107
0.110
0.098
0.105
0.100
0.105
0.100
0.105
0.100
0.093
0.098
0.100
0.102
0.100
0.105
0.100
0.105
0.098
0.107
0.100
0.098
0.105
0.095
0.102
0.098
0.095
0.090
0.095
0.093
0.088
0.105
0.100
0.093
0.100
0.105
0.095
0.100
0.098
0.093
0.098
0.088
0.102
0.090
0.098
0.093
0.093
0.100
0.100
0.093
0.090
0.088
0.088
0.093
0.098
0.102
0.090
0.090
0.102
0.093
0.100
0.090
0.095
0.090
0.098
0.093
0.095
0.095
0.095
0.088
0.088
0.090
0.085
0.093
0.090
0.085
0.090
0.083
0.085
0.095
0.080
0.095
0.098
0.088
0.098
0.090
0.095
0.088
0.095
0.088
0.093
0.088
0.085
0.093
0.088
0.085
0.083
0.088
0.083
0.093
0.076
0.085
0.080
0.093
0.093
0.095
0.090
0.095
0.083
0.090
0.090
0.083
0.088
0.085
0.093
0.080
0.088
0.085
0.080
0.080
0.090
0.088
0.090
0.090
0.083
0.085
0.078
0.095
0.088
0.080
0.085
0.080
0.088
0.090
0.078
0.088
0.083
0.076
0.088
0.080
0.078
0.090
0.080
0.088
0.078
0.083
0.090
0.088
0.078
0.083
0.080
0.083
0.085
0.090
0.085
0.076
0.083
0.088
0.083
0.078
0.085
0.083
0.076
0.085
0.090
0.085
0.078
0.090
0.088
0.083
0.080
0.080
0.083
0.083
0.085
0.085
0.071
0.085
0.085
0.083
0.080
0.080
0.080
0.085
0.090
0.073
0.088
0.080
0.085
