VC mem handle 5, phys 0xfe86f000, virt 0xb6ff2000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
-0.017
-0.041
-0.005
-0.020
-0.015
-0.020
-0.010
-0.039
-0.005
-0.022
-0.032
0.000
-0.022
-0.010
-0.015
-0.020
-0.034
0.005
-0.015
-0.039
0.000
-0.005
-0.012
-0.022
-0.020
-0.034
0.000
-0.017
-0.034
-0.034
0.007
-0.010
-0.015
-0.020
-0.032
0.000
-0.015
-0.005
-0.041
0.010
-0.017
-0.012
-0.017
-0.034
0.005
-0.044
0.002
-0.044
0.010
-0.017
-0.015
-0.024
-0.029
0.007
-0.039
0.005
-0.037
0.005
-0.017
-0.015
-0.012
-0.034
0.000
-0.034
0.005
-0.032
0.002
-0.024
-0.010
-0.024
-0.041
0.002
-0.046
0.005
-0.049
0.002
-0.012
-0.022
-0.012
-0.037
0.012
-0.037
0.000
-0.046
0.020
-0.017
0.000
-0.022
-0.039
0.007
-0.049
0.010
-0.046
0.012
-0.056
0.012
-0.017
-0.029
0.005
-0.041
0.010
-0.041
0.012
-0.039
0.015
-0.015
-0.037
0.005
-0.041
0.007
-0.039
0.005
-0.041
0.017
-0.022
-0.034
0.005
-0.039
0.012
-0.039
0.005
-0.037
0.017
-0.012
-0.034
0.000
-0.034
0.010
-0.044
0.007
-0.039
0.017
-0.022
-0.044
0.007
-0.044
0.010
-0.046
0.007
-0.039
0.020
-0.027
-0.037
0.005
-0.039
0.017
-0.039
0.007
-0.041
0.017
-0.017
-0.041
0.005
-0.039
0.012
-0.044
0.012
-0.041
0.010
-0.022
-0.037
0.005
-0.039
0.012
-0.041
0.015
-0.044
0.015
-0.007
-0.039
0.000
-0.039
0.015
-0.049
0.015
-0.044
0.024
-0.022
-0.046
0.002
-0.044
0.017
-0.049
0.015
-0.039
0.032
-0.002
-0.044
0.010
-0.041
0.024
-0.041
0.015
-0.029
-0.032
0.007
-0.037
0.017
-0.041
0.012
-0.051
0.017
-0.005
-0.044
0.002
-0.039
0.012
-0.044
0.032
-0.039
-0.027
0.012
-0.039
0.024
-0.039
0.015
-0.034
0.015
0.007
-0.046
0.007
-0.039
0.015
-0.049
0.022
-0.049
-0.020
0.020
-0.029
0.015
-0.039
0.024
-0.044
0.029
0.012
-0.041
0.012
-0.049
0.012
-0.041
0.017
-0.034
-0.017
0.010
-0.034
0.027
-0.041
0.020
-0.046
0.022
0.024
-0.039
0.024
-0.032
0.022
-0.046
0.029
-0.041
-0.022
0.000
-0.034
0.020
-0.039
0.032
-0.044
0.010
0.007
-0.061
0.010
-0.051
0.017
-0.032
0.020
-0.056
-0.029
0.020
-0.037
0.027
-0.059
0.010
-0.078
0.012
-0.002
-0.054
0.005
-0.034
0.010
-0.063
0.005
-0.063
-0.054
0.017
-0.046
0.022
-0.061
0.020
-0.061
0.020
0.015
-0.034
0.002
2.295
2.041
1.763
1.612
1.422
1.307
1.180
1.061
0.978
0.873
0.810
0.734
0.680
0.639
0.571
0.539
0.502
0.449
0.444
0.400
0.383
0.351
0.339
0.351
0.310
0.285
0.263
0.263
0.263
0.227
0.232
0.222
0.212
0.212
0.195
0.195
0.180
0.200
0.171
0.195
0.171
0.171
0.156
0.156
0.149
0.149
0.139
0.149
0.139
0.144
0.144
0.144
0.137
0.137
0.134
0.139
0.141
0.139
0.144
0.132
0.127
0.139
0.132
0.129
0.127
0.132
0.132
0.132
0.124
0.124
0.129
0.132
0.129
0.129
0.127
0.124
0.127
0.129
0.127
0.115
0.127
0.120
0.127
0.124
0.122
0.117
0.117
0.112
0.117
0.117
0.117
0.112
0.112
0.112
0.117
0.115
0.115
0.112
0.117
0.112
0.122
0.115
0.115
0.117
0.115
0.117
0.120
0.107
0.112
0.110
0.110
0.110
0.102
0.112
0.112
0.110
0.107
0.115
0.107
0.117
0.110
0.112
0.107
0.115
0.102
0.107
0.110
0.107
0.107
0.105
0.112
0.105
0.107
0.102
0.098
0.107
0.098
0.102
0.110
0.107
0.105
0.102
0.110
0.105
0.107
0.112
0.107
0.100
0.107
0.105
0.107
0.102
0.105
0.102
0.102
0.095
0.105
0.102
0.098
0.095
0.098
0.100
0.107
0.105
0.100
0.102
0.100
0.102
0.115
0.100
0.102
0.100
0.100
0.102
0.102
0.093
0.102
0.098
0.100
0.105
0.093
0.100
0.100
0.095
0.105
0.093
0.098
0.090
0.100
0.110
0.100
0.100
0.098
0.093
0.105
0.095
0.093
0.098
0.093
0.100
0.093
0.100
0.102
0.090
0.098
0.100
0.095
0.105
0.083
0.098
0.102
0.100
0.090
0.100
0.093
0.100
0.095
0.102
0.093
0.095
0.088
0.093
0.088
0.098
0.088
0.095
0.095
0.102
0.095
0.093
0.100
0.090
0.095
0.095
0.098
0.100
0.095
0.090
0.098
0.098
0.085
0.093
0.098
0.090
0.093
0.095
0.088
0.098
0.098
0.100
0.098
0.093
0.088
0.098
0.093
0.093
0.093
0.095
0.080
0.093
0.093
0.090
0.093
0.098
0.090
0.088
0.085
0.093
0.098
0.098
0.090
0.095
0.090
0.093
0.093
0.095
0.100
0.090
0.090
0.085
0.102
0.085
0.095
0.093
0.090
0.085
0.090
0.078
0.088
0.088
0.090
0.093
0.095
0.088
0.098
0.088
0.095
0.090
0.090
0.085
0.093
0.095
0.093
0.090
0.085
0.095
0.088
0.090
0.093
0.080
0.080
0.098
0.083
0.093
0.093
0.093
0.088
0.100
0.088
0.090
0.085
0.090
0.093
0.090
0.090
0.085
0.085
0.090
0.083
0.090
0.078
0.093
0.083
0.098
0.085
0.083
0.085
0.098
0.088
0.098
0.093
0.090
0.093
0.093
0.085
0.088
0.088
0.085
0.085
0.090
0.078
0.090
0.083
0.085
0.088
0.093
0.093
0.088
0.083
0.098
0.083
0.093
0.078
0.078
0.085
0.088
0.090
0.095
0.083
0.088
0.088
0.088
0.085
0.080
0.080
0.080
0.088
0.090
0.085
0.088
0.090
0.085
0.088
0.083
0.085
0.088
0.085
0.095
0.083
0.088
0.090
0.080
0.095
0.088
0.078
0.080
0.085
0.083
0.088
0.085
0.088
0.090
0.083
0.088
0.088
0.085
0.088
0.083
0.090
0.083
0.088
0.088
0.080
0.085
0.078
0.076
0.085
0.078
0.093
0.076
0.080
0.080
0.080
0.088
0.093
0.088
0.090
0.088
0.085
0.083
0.088
0.085
0.076
0.090
0.080
0.076
0.090
0.083
0.085
0.078
0.083
0.088
0.078
0.088
0.093
0.080
0.098
0.080
0.088
0.090
0.078
0.080
0.076
0.080
0.078
0.085
0.080
0.080
0.080
0.093
0.080
0.093
0.078
0.088
0.083
0.085
0.088
0.088
0.090
0.080
0.090
0.085
0.085
0.080
0.078
0.083
0.083
0.078
0.085
0.080
0.085
0.078
0.080
0.088
0.078
0.080
0.078
0.083
0.088
0.088
0.083
0.088
0.080
0.090
0.083
0.083
0.088
0.078
0.080
0.090
0.076
0.076
0.076
0.088
0.088
0.083
0.085
0.078
0.083
0.093
0.073
0.088
0.076
0.078
0.088
0.083
0.085
0.083
0.078
0.085
0.078
0.088
0.080
0.076
0.088
0.078
0.080
0.083
0.083
0.088
0.088
0.083
0.090
0.080
0.093
0.085
0.085
0.080
0.085
0.076
0.085
0.078
0.076
0.083
0.083
0.076
0.078
0.080
0.085
0.076
0.085
0.083
0.088
0.088
0.080
0.083
0.085
0.078
0.085
0.080
0.080
0.076
0.076
0.076
0.080
0.076
0.088
0.080
0.078
0.083
0.085
0.083
0.078
0.076
0.090
0.078
0.080
0.083
0.088
0.085
0.083
0.073
0.085
0.071
0.080
0.071
0.080
0.076
0.080
0.080
0.085
0.093
0.066
0.088
0.066
0.088
0.088
0.080
0.080
0.083
0.095
0.068
0.090
0.071
0.076
0.078
0.083
0.076
0.080
0.090
0.068
0.080
0.066
0.078
0.078
0.088
0.083
0.078
0.085
0.066
0.090
0.076
0.083
0.085
0.078
0.080
0.080
0.093
0.071
0.073
0.078
0.078
0.080
0.080
0.078
0.083
0.093
0.061
0.098
0.080
0.085
0.078
0.078
0.085
0.080
0.095
0.063
0.078
0.078
0.076
0.071
0.078
0.076
0.080
0.093
0.066
0.080
0.080
0.095
0.068
0.090
0.083
0.078
0.095
0.068
0.080
0.085
0.085
0.068
0.080
0.078
0.073
0.090
0.063
0.080
0.078
0.090
0.071
0.078
0.073
0.085
0.090
0.068
0.068
0.090
0.090
0.071
0.083
0.083
0.076
0.088
0.080
0.066
0.076
0.083
0.068
0.085
0.083
0.088
0.076
0.083
0.066
0.083
0.088
0.068
0.080
0.085
0.080
0.085
0.088
0.068
0.078
0.088
0.073
0.076
0.071
0.080
0.078
0.088
0.068
0.080
0.076
0.085
0.093
0.066
0.078
0.085
0.090
0.073
0.078
0.088
0.078
0.095
0.066
0.083
0.076
0.073
0.078
0.073
0.076
0.078
0.085
0.066
0.083
0.085
0.088
0.080
0.083
0.080
0.080
0.090
0.071
0.085
0.076
