VC mem handle 5, phys 0xfe86f000, virt 0xb6f3d000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.159
0.161
0.166
0.171
0.163
0.154
0.151
0.161
0.156
0.171
0.166
0.161
0.166
0.154
0.163
0.163
0.161
0.159
0.154
0.163
0.163
0.166
0.166
0.161
0.163
0.156
0.156
0.163
0.154
0.159
0.159
0.161
0.171
0.166
0.166
0.168
0.161
0.159
0.156
0.156
0.156
0.163
0.161
0.163
0.166
0.159
0.156
0.159
0.156
0.161
0.161
0.163
0.161
0.161
0.156
0.161
0.161
0.173
0.161
0.166
0.166
0.156
0.156
0.163
0.159
0.161
0.166
0.159
0.156
0.163
0.159
0.163
0.159
0.159
0.163
0.156
0.159
0.163
0.161
0.161
0.156
0.163
0.168
0.159
0.154
0.161
0.161
0.151
0.156
0.154
0.159
0.156
0.161
0.161
0.163
0.163
0.154
0.159
0.161
0.156
0.168
0.163
0.161
0.159
0.154
0.159
0.163
0.161
0.159
0.166
0.159
0.151
0.154
0.161
0.161
0.156
0.151
0.156
0.156
0.171
0.166
0.159
0.159
0.154
0.159
0.161
0.154
0.166
0.161
0.151
0.161
0.163
0.161
0.159
0.161
0.149
0.151
0.161
0.161
0.163
0.159
0.159
0.163
0.154
0.166
0.168
0.156
0.156
0.154
0.159
0.161
0.163
0.159
0.154
0.151
0.159
0.161
0.154
0.151
0.154
0.154
0.163
0.159
0.159
0.163
0.159
0.159
0.163
0.159
0.161
0.151
0.154
0.161
0.163
0.159
0.161
0.156
0.161
0.161
0.159
0.154
0.156
0.154
0.154
0.149
0.159
0.161
0.156
0.163
0.161
0.161
0.159
0.156
0.159
0.163
0.159
0.161
0.156
0.163
0.159
0.159
0.156
0.156
0.156
0.159
0.161
0.156
0.156
0.146
0.151
0.163
0.159
0.154
0.161
0.161
0.154
0.149
0.166
0.161
0.151
0.156
0.154
0.159
0.159
0.146
0.154
0.166
0.163
0.156
0.159
0.156
0.154
0.156
0.154
0.159
0.159
0.156
0.159
0.161
0.159
0.156
0.156
0.159
0.154
0.154
0.154
0.161
0.154
0.154
0.159
0.151
0.156
0.159
0.161
0.161
0.149
0.151
0.156
0.159
0.163
0.154
0.161
0.159
0.146
0.159
0.154
0.154
0.166
0.161
0.156
0.154
0.151
0.156
0.159
0.163
0.156
0.161
0.154
0.156
0.163
0.154
0.149
0.151
0.154
0.161
0.163
0.154
0.156
0.154
0.154
0.154
0.159
0.159
0.159
0.146
0.156
0.159
0.161
0.159
0.154
0.154
0.159
0.154
0.154
0.151
0.156
0.156
0.156
0.161
0.151
0.156
0.161
0.156
0.156
0.149
0.149
0.156
0.161
0.156
0.154
0.151
0.163
0.154
0.149
0.156
0.156
0.154
0.161
0.151
0.154
0.159
0.146
0.156
0.159
0.156
0.156
0.156
0.156
0.159
0.151
0.159
0.154
0.154
0.159
0.159
0.159
0.159
0.156
0.151
0.154
0.151
0.149
0.154
0.154
0.154
0.154
0.151
0.159
0.156
0.151
0.161
0.159
0.156
0.156
0.156
0.156
0.159
0.159
0.156
0.149
0.159
0.159
0.149
0.149
0.156
0.154
0.154
0.146
0.149
0.159
0.151
0.151
0.146
0.159
0.156
0.149
0.154
0.156
0.156
0.159
0.149
0.154
0.156
0.149
0.156
0.159
0.159
0.154
0.144
0.166
0.149
0.144
0.163
0.156
0.151
0.159
0.154
0.161
0.159
0.156
0.156
0.154
0.161
0.156
0.156
0.159
0.149
0.151
0.154
0.159
0.154
0.149
0.146
0.151
0.151
0.163
0.151
0.144
0.156
0.154
0.154
0.161
0.151
0.161
0.156
0.149
0.159
0.159
0.159
0.159
0.151
0.146
0.144
0.146
0.151
0.156
0.156
0.149
0.151
0.149
0.149
0.161
0.163
0.161
0.151
0.149
0.154
0.154
0.151
0.159
0.146
0.161
0.156
0.149
0.161
0.159
0.151
0.151
0.144
0.159
0.151
0.149
0.161
0.161
0.154
0.159
0.154
0.154
0.159
0.151
0.149
0.154
0.151
0.156
0.154
0.156
0.154
0.159
0.146
0.149
0.154
0.149
0.154
0.156
0.151
0.151
0.151
0.151
0.159
0.161
0.156
0.159
0.154
0.156
0.156
0.154
0.156
0.154
0.156
0.149
0.156
0.154
0.149
0.154
0.156
0.156
0.151
0.146
0.156
0.159
0.149
0.151
0.149
0.149
0.159
0.151
0.146
0.151
0.149
0.159
0.149
0.156
0.156
0.149
0.154
0.154
0.151
0.156
0.146
0.151
0.159
0.154
0.159
0.161
0.154
0.146
0.141
0.161
0.154
0.151
0.154
0.146
0.154
0.151
0.151
0.154
0.156
0.151
0.149
0.144
0.156
0.156
0.156
0.154
0.149
0.154
0.144
0.151
0.151
0.146
0.151
0.156
0.151
0.159
0.151
0.151
0.154
0.146
0.154
0.151
0.154
0.156
0.156
0.159
0.154
0.156
0.156
0.146
0.154
0.151
0.151
0.151
0.154
0.151
0.141
0.146
0.154
0.156
0.149
0.151
0.149
0.151
0.149
0.154
0.161
0.161
0.151
0.156
0.144
0.163
0.156
0.149
0.151
0.151
0.151
0.156
0.154
0.154
0.154
0.149
0.151
0.151
0.151
0.149
0.151
0.154
0.151
0.154
0.151
0.161
0.156
0.149
0.159
0.154
0.151
0.159
0.149
0.154
0.149
0.149
0.154
0.154
0.151
0.146
0.144
0.151
0.146
0.151
0.156
0.159
0.159
0.154
0.151
0.159
0.149
0.154
0.151
0.144
0.149
0.154
0.151
0.151
0.141
0.159
0.154
0.151
0.151
0.149
0.154
0.161
0.144
0.156
0.156
0.151
0.154
0.149
0.156
0.156
0.149
0.156
0.151
0.149
0.154
0.146
0.151
0.146
0.141
0.149
0.161
0.156
0.149
0.141
0.154
0.151
0.159
0.159
0.154
0.159
0.146
0.151
0.161
0.154
0.151
0.149
0.156
0.146
0.141
0.156
0.156
0.154
0.154
0.149
0.149
0.156
0.156
0.149
0.156
0.154
0.151
0.146
0.146
0.151
0.156
0.149
0.151
0.161
0.154
0.149
0.144
0.146
0.146
0.149
0.156
0.159
0.149
0.144
0.151
0.154
0.151
0.156
0.154
0.156
0.156
0.154
0.154
0.154
0.151
0.151
0.149
0.149
0.149
0.151
0.144
0.154
0.149
0.151
0.146
0.156
0.154
0.156
0.156
0.156
0.151
0.151
0.149
0.144
0.154
0.151
0.144
0.149
0.156
0.156
0.151
0.154
0.151
0.159
0.151
0.141
0.151
0.154
0.156
0.161
0.159
0.154
0.151
0.146
0.156
0.149
0.144
0.149
0.146
0.149
0.156
0.144
0.146
0.151
0.151
0.154
0.146
0.151
0.151
0.163
0.156
0.156
0.156
0.159
0.151
0.154
0.154
0.149
0.151
0.154
0.154
0.151
0.146
0.151
0.154
0.151
0.156
0.154
0.156
0.156
0.149
0.156
0.156
0.151
0.151
0.141
0.154
0.154
0.146
0.149
0.154
0.154
0.154
0.141
0.146
0.151
0.141
0.156
0.151
0.159
0.154
0.151
0.154
0.154
0.151
0.151
0.156
0.161
0.156
0.154
0.151
0.149
0.151
0.154
0.146
0.154
0.144
0.146
0.154
0.156
0.151
0.146
0.139
0.163
0.149
0.154
0.156
0.151
0.159
0.149
0.146
0.156
0.149
0.151
0.151
0.151
0.154
0.151
0.149
0.149
0.154
0.149
0.146
0.151
0.156
0.149
0.149
0.154
0.159
0.154
0.154
0.159
0.154
0.146
0.151
0.149
