VC mem handle 5, phys 0xfe86f000, virt 0xb6f82000
CS 7C000000 txw=1 rxr=1 txd=1 rxd=1 txe=1
0.166
0.168
0.176
0.168
0.173
0.166
0.163
0.176
0.171
0.154
0.161
0.171
0.166
0.173
0.168
0.166
0.173
0.168
0.163
0.166
0.171
0.171
0.166
0.166
0.176
0.173
-5.000
0.171
-5.000
0.171
-5.000
0.166
-5.000
0.159
-5.000
0.163
-5.000
0.163
-5.000
0.171
-5.000
0.168
-5.000
0.163
-5.000
0.176
-5.000
0.163
-5.000
0.163
-5.000
0.173
-5.000
0.171
-5.000
0.173
-5.000
0.171
-5.000
0.163
-5.000
0.166
-5.000
0.173
-5.000
0.176
-5.000
0.168
-5.000
0.171
-5.000
0.163
-5.000
0.161
-5.000
0.161
-5.000
0.171
-5.000
0.168
-5.000
0.163
-5.000
0.163
-5.000
0.168
-5.000
0.173
-5.000
0.178
-5.000
0.171
-5.000
0.171
-5.000
0.163
-5.000
0.163
-5.000
0.168
-5.000
0.166
-5.000
0.163
-5.000
0.171
-5.000
0.168
-5.000
0.166
-5.000
0.159
-5.000
0.176
-5.000
0.161
-5.000
0.163
-5.000
0.168
-5.000
0.166
-5.000
0.168
-5.000
0.166
-5.000
0.163
-5.000
0.168
-5.000
0.171
-5.000
0.171
-5.000
0.166
-5.000
0.168
-5.000
0.173
-5.000
0.168
-5.000
0.173
-5.000
0.166
-5.000
0.163
-5.000
0.176
-5.000
0.168
-5.000
0.166
-5.000
0.168
-5.000
0.163
-5.000
0.159
-5.000
0.171
-5.000
0.171
-5.000
0.171
-5.000
0.161
-5.000
0.166
-5.000
0.173
-5.000
0.166
-5.000
0.168
-5.000
0.166
-5.000
0.168
-5.000
0.166
-5.000
0.168
-5.000
0.166
-5.000
0.171
-5.000
0.168
-5.000
0.166
-5.000
0.166
-5.000
0.171
-5.000
0.166
-5.000
0.166
-5.000
0.168
-5.000
0.176
-5.000
0.166
-5.000
0.166
-5.000
0.163
-5.000
0.163
-5.000
0.176
-5.000
0.166
-5.000
0.163
-5.000
0.171
-5.000
0.171
-5.000
0.171
-5.000
0.171
-5.000
0.166
-5.000
0.168
-5.000
0.163
-5.000
0.168
-5.000
0.171
-5.000
0.176
-5.000
0.171
-5.000
0.168
-5.000
0.163
-5.000
0.166
-5.000
0.159
-5.000
0.163
-5.000
0.168
-5.000
0.163
-5.000
0.163
-5.000
0.168
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
0.166
-5.000
