VC mem handle 5, phys 0xfe86f000, virt 0xb6f0d000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.346
0.339
0.344
0.344
0.349
0.334
0.337
0.344
0.339
0.351
0.339
0.339
0.346
0.346
0.337
0.351
0.346
0.341
0.346
0.341
0.337
0.346
0.339
0.341
0.341
0.341
0.337
0.344
0.334
0.349
0.337
0.341
0.337
0.337
0.339
0.346
0.337
0.344
0.341
0.337
0.337
0.351
0.339
0.339
0.351
0.337
0.334
0.346
0.341
0.339
0.337
0.344
0.332
0.344
0.341
0.337
0.344
0.344
0.339
0.337
0.337
0.346
0.339
0.339
0.337
0.332
0.341
0.341
0.337
0.337
0.341
0.339
0.332
0.339
0.337
0.337
0.339
0.341
0.339
0.339
0.339
0.339
0.337
0.339
0.339
0.339
0.341
0.337
0.341
0.339
0.337
0.344
0.334
0.344
0.337
0.329
0.339
0.337
0.337
0.334
0.332
0.339
0.339
0.337
0.339
0.337
0.337
0.337
0.329
0.346
0.341
0.339
0.339
0.334
0.337
0.334
0.344
0.327
0.334
0.334
0.341
0.329
0.341
0.337
0.334
0.334
0.341
0.332
0.337
0.334
0.334
0.339
0.337
0.329
0.337
0.337
0.337
0.327
0.327
0.337
0.334
0.337
0.339
0.332
0.334
0.337
0.341
0.337
0.334
0.341
0.337
0.332
0.341
0.339
0.334
0.332
0.337
0.334
0.337
0.332
0.337
0.329
0.337
0.324
0.344
0.327
0.332
0.337
0.334
0.339
0.337
0.329
0.332
0.337
0.329
0.329
0.334
0.334
0.339
0.337
0.337
0.337
0.344
0.324
0.334
0.332
0.332
0.332
0.334
0.334
0.334
0.327
0.334
0.332
0.334
0.332
0.332
0.327
0.334
0.327
0.332
0.329
0.339
0.329
0.332
0.327
0.332
0.322
0.334
0.329
0.337
0.334
0.329
0.332
0.339
0.324
0.334
0.334
0.337
0.324
0.334
0.327
0.329
0.329
0.332
0.327
0.334
0.327
0.332
0.332
0.332
0.322
0.324
0.329
0.332
0.329
0.334
0.324
0.334
0.329
0.329
0.327
0.334
0.327
0.332
0.327
0.329
0.327
0.334
0.324
0.329
0.320
0.332
0.332
0.339
0.324
0.334
0.322
0.339
0.334
0.327
0.324
0.334
0.324
0.332
0.322
0.329
0.327
0.327
0.332
0.329
0.329
0.322
0.327
0.329
0.324
0.332
0.327
0.327
0.329
0.327
0.332
0.329
0.327
0.324
0.327
0.324
0.327
0.329
0.329
0.329
0.329
0.332
0.322
0.327
0.322
0.334
0.322
0.327
0.324
0.327
0.327
0.329
0.329
0.324
0.324
0.332
0.327
0.324
0.339
0.322
0.327
0.329
0.327
0.327
0.324
0.324
0.322
0.329
0.327
0.334
0.329
0.327
0.324
0.327
0.327
0.329
0.327
0.324
0.327
0.329
0.327
0.324
0.332
0.327
0.324
0.329
0.324
0.324
0.322
0.324
0.320
0.334
0.327
0.324
0.329
0.322
0.324
0.327
0.329
0.327
0.332
0.327
0.322
0.322
0.324
0.327
0.327
0.324
0.324
0.320
0.322
0.324
0.329
0.324
0.332
0.322
0.324
0.332
0.327
0.324
0.327
0.327
0.315
0.327
0.324
0.317
0.329
0.327
0.324
0.332
0.324
0.320
0.327
0.324
0.327
0.322
0.329
0.320
0.327
0.320
0.329
0.327
0.322
0.327
0.322
0.327
0.322
0.320
0.324
0.327
0.320
0.324
0.322
0.317
0.329
0.315
0.324
0.320
0.327
0.324
0.327
0.329
0.334
0.322
0.324
0.320
0.327
0.324
0.320
0.327
0.322
0.320
0.327
0.324
0.327
0.320
0.327
0.322
0.324
0.322
0.322
0.322
0.315
0.329
0.322
0.322
0.327
0.322
0.320
0.324
0.324
0.322
0.324
0.322
0.322
0.327
0.320
0.317
0.312
0.327
0.320
0.322
0.320
0.324
0.327
0.322
0.322
0.324
0.327
0.324
0.322
0.327
0.317
0.315
0.317
0.322
0.320
0.327
0.317
0.324
0.320
0.312
0.327
0.324
0.320
0.322
0.315
0.324
0.327
0.327
0.324
0.327
0.322
0.322
0.320
0.324
0.322
0.324
0.315
0.320
0.329
0.315
0.317
0.312
0.312
0.320
0.317
0.320
0.322
0.322
0.312
0.327
0.322
0.327
0.322
0.324
0.312
0.320
0.322
0.324
0.322
0.320
0.322
0.317
0.317
0.332
0.310
0.322
0.320
0.327
0.320
0.322
0.317
0.315
0.317
0.324
0.315
0.322
0.324
0.317
0.320
0.322
0.317
0.322
0.312
0.322
0.315
0.317
0.322
0.317
0.324
0.322
0.307
0.324
0.320
0.324
0.322
0.320
0.320
0.317
0.327
0.320
0.315
0.324
0.307
0.317
0.317
0.320
0.322
0.322
0.312
0.327
0.312
0.322
0.315
0.322
0.312
0.317
0.322
0.324
0.315
0.317
0.315
0.320
0.317
0.320
0.320
0.320
0.320
0.320
0.322
0.312
0.322
0.324
0.315
0.320
0.317
0.320
0.322
0.312
0.322
0.320
0.312
0.324
0.320
0.317
0.315
0.317
0.317
0.320
0.320
0.320
0.320
0.324
0.315
0.322
0.322
0.315
0.322
0.327
0.320
0.315
0.317
0.317
0.315
0.320
0.317
0.312
0.322
0.322
0.320
0.324
0.312
0.310
0.315
0.315
0.315
0.315
0.320
0.312
0.307
0.320
0.315
0.312
0.315
0.317
0.324
0.320
0.320
0.324
0.312
0.315
0.315
0.315
0.327
0.317
0.317
0.324
0.315
0.317
0.315
0.315
0.320
0.315
0.322
0.312
0.317
0.320
0.317
0.312
0.322
0.315
0.310
0.315
0.320
0.315
0.317
0.312
0.317
0.317
0.312
0.322
0.317
0.310
0.310
0.320
0.317
0.322
0.315
0.317
0.317
0.324
0.312
0.317
0.315
0.317
0.310
0.320
0.320
0.320
0.310
0.317
0.312
0.315
0.322
0.315
0.305
0.322
0.312
0.317
0.320
0.315
0.310
0.312
-1.885
-1.895
