VC mem handle 5, phys 0xfe86f000, virt 0xb6f04000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
2.373
2.376
2.380
2.388
2.373
2.376
2.378
2.376
2.373
2.380
2.378
2.376
2.383
2.378
2.385
2.376
2.378
2.371
2.378
2.383
2.371
2.373
2.388
2.378
2.388
2.380
2.378
2.383
2.371
2.378
2.380
2.376
2.380
2.371
2.380
2.373
2.363
2.380
2.383
2.380
2.380
2.376
2.380
2.373
2.368
2.378
2.383
2.385
2.378
2.376
2.380
2.368
2.378
2.380
2.373
2.378
2.380
2.380
2.383
2.371
2.380
2.378
2.378
2.380
2.380
2.373
2.380
2.373
2.376
2.383
2.383
2.376
2.380
2.378
2.363
2.376
2.376
2.383
2.373
2.380
2.380
2.378
2.378
2.378
2.385
2.376
2.371
2.376
2.380
2.378
2.385
2.378
2.383
2.378
2.378
2.376
2.385
2.373
2.378
2.371
2.380
2.371
2.380
2.378
2.383
2.368
2.373
2.378
2.371
2.380
2.378
2.383
2.373
2.376
2.383
2.378
2.380
2.371
2.376
2.388
2.363
2.378
2.383
2.373
2.373
2.376
2.380
2.385
2.368
2.383
2.388
2.378
2.376
2.373
2.383
2.371
2.383
2.378
2.383
2.380
2.373
2.373
2.380
2.361
2.378
2.376
2.383
2.378
2.378
2.376
2.378
2.376
2.378
2.383
2.378
2.373
2.383
2.380
2.378
2.380
2.378
2.373
2.373
2.383
2.376
2.376
2.383
2.376
2.380
2.380
2.380
2.376
2.378
2.378
2.373
2.371
2.388
2.376
2.378
2.380
2.388
2.376
2.378
2.371
2.380
2.376
2.380
2.376
2.376
2.385
2.383
2.371
2.376
2.373
2.378
2.385
2.378
2.373
2.376
2.373
2.380
2.383
2.373
2.376
2.380
2.376
2.371
2.378
2.373
2.380
2.378
2.376
2.385
2.376
2.378
2.376
2.380
2.373
2.368
2.378
2.380
2.378
2.378
2.378
2.373
2.371
2.380
2.385
2.373
2.378
2.378
2.378
2.378
2.371
2.380
2.378
2.380
2.380
2.388
2.380
2.376
2.361
2.373
2.383
2.383
2.378
2.380
2.373
2.378
2.373
2.373
2.376
2.376
2.378
2.380
2.378
2.371
2.383
2.378
2.373
2.380
2.378
2.371
2.380
2.368
2.376
2.380
2.380
2.376
2.385
2.376
2.376
2.373
2.376
2.380
2.373
2.388
2.388
2.378
2.378
2.376
2.371
2.380
2.373
2.378
2.378
2.380
2.378
2.373
2.378
2.371
2.376
2.376
2.383
2.373
2.373
2.380
2.373
2.378
2.373
2.378
2.383
2.380
2.371
2.373
2.383
2.376
2.383
2.376
2.380
2.373
2.378
2.376
2.385
2.376
2.380
2.376
2.376
2.376
2.383
2.378
2.378
2.376
2.383
2.376
2.383
2.378
2.385
2.373
2.385
2.378
2.378
2.371
2.383
2.376
2.378
2.376
2.376
2.378
2.380
2.383
2.368
2.378
2.388
2.383
2.380
2.378
2.376
2.378
2.373
2.376
2.378
2.380
2.373
2.373
2.383
2.373
2.373
2.373
2.380
2.376
2.380
2.380
2.378
2.373
2.378
2.380
2.378
2.373
2.378
2.376
2.371
2.380
2.376
2.385
2.383
2.385
2.373
2.383
2.378
2.373
2.378
2.383
2.380
2.371
2.380
2.373
2.383
2.378
2.371
2.376
2.371
2.378
2.376
2.376
2.368
2.373
2.378
2.376
2.378
2.371
2.371
2.378
2.376
2.378
2.380
2.385
2.385
2.383
2.373
2.371
2.378
2.380
2.378
2.378
2.380
2.373
2.368
2.378
2.383
2.378
2.378
2.380
2.376
2.371
2.378
2.378
2.371
2.373
2.378
2.380
2.378
2.373
2.376
2.380
2.378
2.376
2.371
2.376
2.363
2.376
2.373
2.380
2.378
2.385
2.380
2.378
2.378
2.368
2.383
2.373
2.385
2.383
2.376
2.378
2.380
2.378
2.376
2.368
2.376
2.378
2.373
2.383
2.363
2.380
2.383
2.380
2.380
2.383
2.380
2.376
2.373
2.378
2.378
2.380
2.378
2.376
2.368
2.378
2.378
2.373
2.383
2.383
2.380
2.378
2.385
2.373
2.385
2.380
2.373
2.378
2.376
2.383
2.380
2.383
2.373
2.376
2.373
2.378
2.378
2.383
2.368
2.371
2.373
2.380
2.378
2.378
2.385
2.373
2.376
2.385
2.378
2.380
2.380
2.383
2.385
2.376
2.376
2.385
2.378
2.373
2.371
2.380
2.378
2.373
2.383
2.383
2.383
2.373
2.373
2.385
2.376
2.378
2.373
2.376
2.380
2.380
2.380
2.388
2.368
2.388
2.373
2.373
2.385
2.376
2.373
2.373
2.378
2.388
2.376
2.383
2.380
2.380
2.380
2.378
2.373
2.383
2.378
2.383
2.376
2.378
2.366
2.378
2.383
2.368
2.376
2.378
2.366
2.385
2.373
2.378
2.380
2.380
2.378
2.380
2.380
2.378
2.371
2.378
2.380
2.376
2.380
2.380
2.376
2.368
2.380
2.378
2.373
2.378
2.380
2.380
2.383
2.376
2.380
2.380
2.376
2.373
2.380
2.373
2.378
2.373
2.385
2.376
2.378
2.383
2.368
2.376
2.368
2.373
2.373
2.383
2.383
2.378
2.373
2.378
2.373
2.385
2.380
2.378
2.383
2.373
2.383
2.371
2.385
2.373
2.380
2.378
2.376
2.371
2.373
2.371
2.378
2.383
2.373
2.380
2.380
2.378
2.376
2.378
2.380
2.383
2.378
2.378
2.380
2.380
2.378
2.371
2.380
2.378
2.373
2.378
2.376
2.373
2.373
2.385
2.376
2.378
2.383
2.383
2.383
2.378
2.378
2.376
2.380
2.383
2.378
2.380
2.376
2.378
2.388
2.373
2.376
2.378
2.376
2.378
2.371
2.383
2.385
2.378
2.380
2.385
2.380
2.385
2.378
2.371
2.380
2.378
2.378
2.376
2.378
2.376
2.378
2.373
2.371
2.378
2.376
2.376
2.378
2.383
2.378
2.383
2.373
2.383
2.378
2.376
2.380
2.380
2.373
2.385
2.373
2.378
2.385
2.376
2.378
2.373
2.373
2.371
2.385
2.371
2.380
2.376
2.388
2.383
2.383
2.371
2.378
2.383
2.376
2.378
2.385
2.376
2.376
2.371
2.376
2.378
2.376
2.385
2.368
2.373
2.383
2.383
2.373
2.385
2.380
2.390
2.376
2.380
2.373
2.385
2.373
2.373
2.380
2.371
2.371
2.378
2.373
2.376
2.378
2.371
2.383
2.368
2.380
2.380
2.380
2.378
2.388
2.378
2.376
2.380
2.376
2.380
2.383
2.376
2.388
2.378
2.371
2.380
2.373
2.378
2.378
2.371
2.383
2.373
2.376
2.371
2.388
2.376
2.385
2.380
2.378
2.371
2.373
2.383
2.376
2.371
2.380
2.373
2.376
2.380
2.376
2.376
2.378
2.383
2.378
2.380
2.368
2.388
2.378
2.388
2.388
2.385
2.378
2.378
2.368
2.383
2.376
2.378
2.383
2.383
2.378
2.366
2.371
2.371
2.366
2.383
2.373
2.371
2.376
2.385
2.383
2.378
2.378
2.383
2.373
2.376
2.376
2.380
2.371
2.376
2.385
2.383
2.378
2.373
2.373
2.376
2.373
2.378
2.388
2.380
2.378
2.385
2.385
2.373
2.380
2.376
2.385
2.373
2.371
2.371
2.373
2.378
2.371
2.378
2.378
2.378
2.380
2.385
2.376
2.376
2.383
2.380
2.388
2.385
2.388
2.378
2.378
2.378
2.390
2.376
2.376
2.376
2.388
2.378
2.380
2.378
0.224
0.159
0.144
0.139
0.141
0.137
0.137
0.129
0.129
0.124
0.132
0.146
0.137
0.141
0.139
0.134
0.132
0.132
0.134
0.134
0.137
0.134
0.129
-0.051
-0.061
-0.051
-0.061
-0.063
-0.063
-0.066
-0.059
-0.061
-0.071
-0.068
-0.083
-0.073
-0.073
-0.076
-0.083
-0.078
-0.078
-0.076
-0.085
-0.083
-0.080
0.005
0.037
0.049
0.046
0.049
0.071
0.054
0.071
0.056
0.068
0.076
0.068
0.076
0.076
0.071
0.083
0.073
0.085
0.071
0.088
0.071
0.076
0.090
-0.007
-0.015
-0.012
-0.002
-0.020
-0.010
-0.027
-0.022
-0.015
-0.027
-0.024
-0.039
-0.029
-0.037
-0.039
-0.034
-0.041
-0.041
-0.041
-0.037
-0.039
-0.039
-0.024
0.015
0.029
0.034
0.029
0.037
0.032
0.037
0.039
0.029
0.037
0.032
0.049
0.039
0.059
0.049
0.049
0.046
0.046
0.056
0.056
0.049
0.054
0.024
0.007
0.002
0.000
0.000
-0.002
-0.005
-0.012
-0.010
-0.007
-0.010
-0.022
-0.024
-0.020
-0.027
-0.012
-0.017
-0.015
-0.015
-0.024
-0.029
-0.017
-0.015
0.007
0.017
0.015
0.017
0.024
0.029
0.027
0.029
0.017
0.022
0.024
0.032
0.029
0.041
0.039
0.039
0.032
0.039
0.034
0.041
0.034
0.032
0.029
0.020
0.010
0.002
0.005
0.007
-0.002
0.010
-0.005
0.000
0.000
-0.010
-0.010
-0.007
-0.015
-0.007
-0.020
-0.010
-0.010
-0.005
-0.005
0.002
-0.010
0.010
0.005
0.010
0.017
0.010
0.007
0.017
0.024
0.005
0.017
0.022
0.015
0.029
0.024
0.024
0.029
0.027
0.029
0.039
0.027
0.037
0.032
