VC mem handle 5, phys 0xfe86f000, virt 0xb6f0d000
CS FC004005 enable=1 active=1 pxldat=1 txw=1 rxr=1 txd=1 rxd=1 txe=1 rxf=1
-4.976
-3.724
-4.973
2.378
-4.988
-2.476
-4.973
2.380
-4.990
-2.476
-4.973
2.378
-4.995
-4.973
-4.973
2.376
-4.998
4.393
-4.973
2.368
-4.968
3.768
-4.973
2.373
-4.973
-4.973
-4.973
2.371
-4.966
4.393
-4.973
2.376
-4.998
-4.349
-4.973
2.378
-5.000
-3.100
-4.973
2.378
-5.000
-3.724
-4.973
2.385
-4.993
-4.349
-4.973
2.385
-4.998
-4.349
-4.973
2.376
-4.985
-1.851
-4.973
2.393
-4.988
0.022
-4.973
2.390
-4.985
-2.476
-4.973
2.390
-4.995
-4.349
-4.973
2.373
-4.998
-2.476
-4.973
2.380
-4.998
-4.349
-4.973
2.378
-4.998
-3.724
-4.973
2.373
-4.968
-3.724
-4.973
2.378
-4.966
-3.724
-4.973
2.371
-4.993
3.144
-4.973
2.371
-4.995
-4.349
-4.973
2.380
-4.963
3.768
-4.973
2.385
-4.963
-3.724
-4.973
2.388
-5.000
-4.973
-4.973
2.385
-5.000
4.393
-4.973
2.390
-4.988
4.393
-4.973
2.378
-4.985
-1.227
-4.973
2.383
-4.988
-4.349
-4.973
2.371
-4.998
-3.724
-4.973
2.383
-4.988
-4.973
-4.973
2.378
-4.993
-4.349
-4.973
2.378
-4.993
-4.349
-4.973
2.376
-4.998
-1.227
-4.973
2.385
-4.998
3.144
-4.973
2.388
-4.998
-3.724
-4.973
2.376
-4.963
-4.973
-4.973
2.376
-4.995
-4.349
-4.973
2.371
-4.995
3.144
-4.973
2.383
-4.966
4.393
-4.973
2.383
-4.963
-4.349
-4.973
2.378
-4.993
-3.100
-4.973
2.376
-4.988
-1.851
-4.973
2.376
-4.993
-1.851
-4.973
2.383
-4.963
-3.100
-4.973
2.380
-4.993
-4.973
-4.973
2.385
-4.993
3.768
-4.973
2.378
-4.993
-3.724
-4.973
2.383
-4.995
-3.724
-4.973
2.380
-4.998
3.768
-4.973
2.380
-4.995
3.144
-4.973
2.368
-4.966
-4.349
-4.973
2.371
-5.000
4.393
-4.973
2.378
-4.993
-4.349
-4.973
2.380
-4.998
-4.349
-4.973
2.373
-4.990
-4.349
-4.973
2.388
-4.988
-1.227
-4.973
2.373
-4.990
-3.724
-4.973
2.378
-4.963
-1.851
-4.973
2.378
-4.998
-4.349
-4.973
2.368
-4.995
-3.100
-4.973
2.383
-4.993
-4.349
-4.973
2.383
-4.995
-3.724
-4.973
2.380
-5.000
-3.724
-4.973
2.380
-4.995
4.393
-4.973
2.373
-4.966
-4.973
-4.973
2.371
-4.963
4.393
-4.973
2.380
-4.998
-4.973
-4.973
2.373
-4.993
-3.724
-4.973
2.385
-4.995
-3.100
-4.973
2.373
-4.990
-2.476
-4.973
2.380
-5.000
-4.973
-4.973
2.380
-5.000
4.393
-4.973
2.376
-4.966
-3.724
-4.973
2.378
-4.998
-3.724
-4.973
2.376
-4.966
4.393
-4.973
2.388
-4.990
-3.724
-4.973
2.380
-4.998
-3.724
-4.973
2.383
-4.995
4.393
-4.973
2.373
-4.993
-4.349
-4.973
2.380
-4.998
-4.349
-4.973
2.378
-4.963
3.144
-4.973
2.373
-5.000
-3.724
-4.973
2.378
-4.998
-4.349
-4.973
2.380
-4.966
-3.100
-4.973
2.366
-4.995
-3.100
-4.973
2.376
-4.998
4.393
-4.973
2.376
-4.963
-4.349
-4.973
2.380
-4.998
-4.349
-4.973
2.378
-4.990
-4.349
-4.973
2.383
-4.995
-2.476
-4.973
2.383
-4.963
-2.476
-4.973
2.390
-4.995
-3.100
-4.973
2.378
-4.966
4.393
-4.973
2.383
-4.998
-4.349
-4.973
2.373
-4.968
-4.973
-4.973
2.380
-4.995
-3.724
-4.973
2.368
-4.995
4.393
-4.973
2.376
-4.966
-3.100
-4.973
2.378
-4.968
-3.100
-4.973
2.380
-4.998
3.768
-4.973
2.376
-4.995
2.520
-4.973
2.378
-4.998
-4.349
-4.973
2.371
-4.990
-3.100
-4.973
2.383
-4.995
-4.349
-4.973
2.378
-4.995
3.768
-4.973
2.378
-4.998
-3.100
-4.973
2.383
-4.993
-3.100
-4.973
2.376
-5.000
-4.349
-4.973
2.378
-4.993
3.768
-4.973
2.371
-5.000
-3.724
-4.973
2.378
-4.990
-3.724
-4.973
2.376
-4.998
4.393
-4.973
2.378
-4.993
-4.349
-4.973
2.378
-5.000
3.768
-4.973
2.371
-4.998
3.144
-4.973
2.380
-4.998
-4.349
-4.973
2.378
-4.998
4.393
-4.973
2.376
-4.963
-2.476
-4.973
2.378
-4.993
-3.724
-4.973
2.380
-4.998
-3.724
-4.973
2.378
-4.998
-4.349
-4.973
2.380
-4.966
-4.349
-4.973
2.363
-4.963
4.393
-4.973
2.378
-4.993
-4.349
-4.973
2.378
-4.963
-3.724
-4.973
2.380
-4.963
4.393
-4.973
2.383
-4.998
-4.349
-4.973
2.376
-4.998
4.393
-4.973
2.376
-4.998
-1.851
-4.973
2.363
-4.995
-2.476
-4.973
2.380
-5.000
-4.973
-4.973
2.380
-4.993
-4.973
-4.973
2.383
-4.995
-3.100
-4.973
2.371
-4.998
-4.349
-4.973
2.376
-5.000
-4.349
-4.973
2.376
-4.995
4.393
-4.973
2.368
-4.998
-4.973
-4.973
2.376
-5.000
3.768
-4.973
2.378
-4.963
-4.349
-4.973
2.380
-4.993
-3.724
-4.973
2.373
-4.995
4.393
-4.973
2.385
-4.998
3.768
-4.973
2.380
-4.963
-3.100
-4.973
2.380
-5.000
-4.973
-4.973
2.366
-4.998
3.768
-4.973
2.378
-4.963
-3.724
-4.973
2.376
-5.000
-3.100
-4.973
2.378
-4.963
-4.349
-4.973
2.376
-4.963
4.393
-4.973
2.378
-4.993
4.393
-4.973
2.380
-4.993
4.393
-4.973
2.380
-4.968
-4.349
-4.973
2.368
-4.995
4.393
-4.973
2.383
-4.963
-3.100
-4.973
2.378
-4.995
-3.100
-4.973
2.378
-4.998
-4.349
-4.973
2.376
-5.000
4.393
-4.973
2.373
-4.998
4.393
-4.973
2.368
-4.998
-4.973
-4.973
2.371
-4.995
3.768
-4.973
2.380
-4.963
-4.349
-4.973
2.378
-5.000
-4.973
-4.973
2.380
-5.000
-3.724
-4.973
2.380
-4.998
-4.349
-4.973
2.380
-4.998
-3.100
-4.973
2.371
-4.966
-3.100
-4.973
2.380
-4.995
-2.476
-4.973
2.371
-4.963
4.393
-4.973
2.380
-4.971
-3.724
-4.973
2.376
-4.963
-4.349
-4.973
2.376
-4.966
-4.973
-4.973
2.373
-5.000
-4.349
-4.973
2.383
-4.966
3.768
-4.973
2.383
-4.963
4.393
-4.973
2.376
-5.000
-4.349
-4.973
2.376
-4.993
3.144
-4.973
2.378
-4.995
-4.349
-4.973
2.378
-4.993
4.393
-4.973
2.385
-5.000
-4.349
-4.973
2.380
-4.995
-4.973
-4.973
2.373
-4.998
2.520
-4.973
2.373
-4.993
3.768
-4.973
2.385
-4.998
-3.724
-4.973
2.368
-4.963
-2.476
-4.973
2.376
-4.971
-4.349
-4.973
2.378
-4.998
-4.973
-4.973
2.383
-4.998
4.393
-4.973
2.385
-5.000
-4.349
-4.973
2.373
-4.963
-3.724
-4.973
2.380
-4.993
-4.973
-4.973
2.380
-4.990
-4.973
-4.973
2.371
-4.963
3.768
-4.973
2.373
-4.966
-4.349
-4.973
2.371
-5.000
4.393
-4.973
2.378
-4.966
-3.724
-4.973
2.373
-4.995
-4.973
-4.973
2.376
-4.998
-4.973
-4.973
2.378
-4.963
-4.349
-4.973
2.378
-4.995
-1.851
-4.973
2.368
-4.963
3.144
-4.973
2.383
-5.000
2.520
-4.973
2.383
-5.000
3.768
-4.973
2.385
-4.998
3.768
-4.973
2.373
-4.995
-3.100
-4.973
2.368
-5.000
-4.349
-4.973
2.376
-4.998
3.768
-4.973
2.373
-4.998
3.768
-4.973
2.371
-4.990
4.393
-4.973
2.368
-4.963
-4.349
-4.973
2.371
-4.995
-3.100
-4.973
2.373
-4.963
-4.349
-4.973
2.385
-4.998
-4.973
-4.973
2.378
-4.966
-4.349
-4.973
2.376
-4.998
-3.724
-4.973
2.378
-4.998
-4.973
-4.973
2.378
-4.963
-1.227
-4.973
2.378
-4.963
-4.349
-4.973
2.376
-4.998
-4.349
-4.973
2.380
-4.998
3.768
-4.973
2.383
-4.993
-3.724
-4.973
2.371
-4.995
3.768
-4.973
2.368
-4.963
4.393
-4.973
2.366
-4.998
3.768
-4.973
2.373
-4.993
-3.724
-4.973
2.378
-4.963
-4.973
-4.973
2.373
-4.998
4.393
-4.973
2.376
-5.000
-3.724
-4.973
2.383
-4.995
-4.349
-4.973
2.373
-4.971
-4.973
-4.973
2.373
-4.993
3.144
-4.973
2.385
-5.000
4.393
-4.973
2.366
-4.968
-4.349
-4.973
2.380
-4.966
-4.349
-4.973
2.371
-4.995
4.393
-4.973
2.378
-4.990
-4.973
-4.973
2.376
-4.966
-4.349
-4.973
2.373
-4.971
-4.973
-4.973
2.383
-4.995
-4.973
-4.973
2.380
-5.000
3.768
-4.973
2.373
-4.993
-3.724
-4.973
2.368
-4.971
-2.476
-4.973
2.371
-4.963
-4.349
-4.973
2.376
-4.963
-4.349
-4.973
2.376
-4.993
3.144
-4.973
2.373
-4.971
4.393
-4.973
