VC mem handle 5, phys 0xfe86f000, virt 0xb6f9c000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.012
0.015
0.012
0.012
0.005
0.015
0.010
0.012
0.017
0.000
0.024
0.002
0.010
0.010
0.010
0.017
0.007
0.010
0.007
0.010
0.007
0.010
0.015
0.010
-0.002
0.020
0.012
0.017
0.007
0.015
0.007
0.017
0.007
0.012
0.010
0.005
0.010
0.007
0.017
0.012
0.010
0.015
0.005
0.010
0.017
0.010
0.012
0.029
0.007
0.002
0.012
0.015
0.010
0.010
0.010
0.010
0.007
0.012
0.010
0.005
0.017
0.005
0.012
0.015
0.010
0.012
0.010
0.005
0.017
0.007
0.017
0.002
0.017
0.015
0.007
0.005
0.017
0.015
0.005
0.012
0.012
0.007
0.012
0.007
0.012
0.012
0.015
0.015
0.015
0.010
0.015
0.010
0.020
0.005
0.012
0.015
0.015
0.015
-0.002
0.015
0.007
0.015
0.020
0.000
0.015
0.012
0.015
0.015
0.010
0.007
0.020
0.005
0.010
0.022
0.012
0.012
0.024
0.007
0.015
0.005
0.012
0.012
0.010
0.005
0.002
0.010
0.015
0.010
0.020
0.012
0.010
0.015
0.010
0.012
0.010
0.022
0.012
0.012
0.012
0.010
0.015
0.010
0.012
0.015
0.012
0.010
0.017
0.007
0.007
0.017
0.015
0.010
0.017
0.007
0.015
0.012
0.012
0.010
0.007
0.020
0.005
0.020
0.005
0.024
0.015
0.005
0.005
0.015
0.005
0.020
0.012
0.015
0.010
0.012
0.012
0.017
0.010
0.007
0.005
0.002
0.017
0.015
0.012
0.005
0.017
0.015
0.005
0.015
0.007
0.010
0.015
0.005
0.015
0.015
0.012
0.015
0.015
0.015
0.007
0.010
0.010
0.012
0.022
0.007
0.015
0.010
0.012
0.005
0.015
0.015
0.010
0.007
0.015
0.012
0.017
0.000
0.015
0.015
0.020
0.007
0.012
0.020
0.007
0.015
0.002
0.012
0.020
0.005
0.015
0.007
0.005
0.007
0.017
0.017
0.010
0.007
0.012
0.015
0.017
0.010
0.012
0.012
0.020
0.012
0.015
-0.007
0.015
0.010
0.017
0.010
0.002
0.012
0.002
0.034
-0.005
0.022
0.005
0.012
0.015
0.017
0.005
0.017
0.010
0.024
0.002
0.022
0.000
0.015
0.010
0.015
0.012
0.012
0.012
0.015
0.005
0.012
0.022
0.005
0.020
0.017
0.015
0.005
0.012
0.020
0.012
0.002
0.017
0.007
0.010
0.007
0.024
0.017
0.017
0.010
0.010
0.012
0.017
0.010
0.017
0.015
0.020
0.017
0.015
0.015
0.007
0.020
0.017
0.002
0.015
0.010
0.005
0.012
0.020
0.020
0.012
0.015
0.007
0.022
0.005
0.022
0.010
0.020
0.012
0.002
0.015
0.020
0.005
0.024
0.005
0.024
0.012
0.002
0.000
0.020
0.005
0.017
0.002
0.022
0.022
0.015
0.010
0.017
0.005
0.020
0.022
0.020
0.015
0.005
0.012
0.012
0.010
0.022
0.017
0.012
-0.002
0.015
0.022
0.012
0.012
0.022
0.005
0.020
0.000
0.017
0.024
0.020
0.017
0.020
0.002
0.015
0.002
0.017
0.015
0.012
0.012
0.015
0.005
0.007
0.015
0.015
0.015
0.024
0.022
0.007
0.007
0.017
0.015
0.012
0.015
0.022
0.012
0.012
0.012
0.015
0.010
0.024
0.002
0.029
0.010
0.017
0.017
0.000
0.020
0.017
0.010
0.024
0.012
0.012
0.017
0.005
0.017
0.010
0.017
0.007
0.012
0.020
0.010
0.007
0.015
0.010
0.012
0.020
0.024
0.017
0.015
0.010
0.010
0.020
0.024
0.017
0.020
0.015
0.007
0.020
0.020
0.017
0.020
0.010
0.020
0.007
0.012
0.015
0.022
0.010
0.020
0.012
0.022
0.007
0.022
0.005
0.034
0.015
0.020
0.017
0.022
0.007
0.022
-0.005
0.010
0.017
0.024
0.012
0.029
0.010
0.027
-0.012
0.020
0.010
0.027
0.024
0.032
0.015
0.027
2.227
2.222
2.251
2.249
2.251
2.256
2.244
2.254
2.259
2.251
2.261
2.254
2.256
2.249
2.246
2.256
2.246
2.266
2.244
2.263
2.259
2.251
2.261
2.407
2.437
2.429
2.439
2.432
2.444
2.459
2.441
2.466
2.432
2.459
2.454
2.461
2.461
2.461
2.444
2.456
2.463
2.456
2.461
2.456
2.459
2.405
2.334
2.329
2.341
2.334
2.327
2.329
2.334
2.329
2.324
2.322
2.334
2.315
2.312
2.322
2.312
2.312
2.305
2.305
2.310
2.315
2.315
2.312
2.383
2.405
2.395
2.402
2.407
2.412
2.407
2.410
2.424
2.412
2.412
2.427
2.417
2.429
2.422
2.424
2.412
2.424
2.420
2.415
2.427
2.422
2.412
2.366
2.366
2.346
2.359
2.351
2.361
2.346
2.356
2.346
2.344
2.339
2.344
2.334
2.329
2.334
2.339
2.339
2.332
2.329
2.339
2.320
2.329
2.361
2.380
2.385
2.373
2.380
2.398
2.393
2.398
2.395
2.395
2.402
2.402
2.395
2.412
2.407
2.402
2.407
2.398
2.400
2.400
2.407
2.407
2.407
2.385
2.371
2.378
2.359
2.366
2.371
2.366
2.366
2.363
2.356
2.359
2.349
2.346
2.351
2.341
2.349
2.349
2.351
2.346
2.346
2.351
2.349
2.344
2.366
2.371
2.378
2.385
2.385
2.380
2.385
2.383
2.383
2.385
2.376
2.393
2.388
2.388
2.390
2.402
2.393
2.402
2.402
2.398
2.395
2.398
2.390
2.380
2.380
2.366
2.371
2.376
2.373
2.373
2.361
2.361
2.366
2.349
2.366
2.363
2.359
2.351
2.359
2.359
2.366
2.361
2.351
2.356
2.356
2.366
2.363
2.378
2.363
2.376
2.371
2.378
2.383
2.380
2.373
2.383
2.373
2.378
2.385
2.385
2.390
2.383
2.388
2.388
2.385
2.393
2.393
2.388
2.390
2.373
2.378
2.376
2.378
2.373
2.371
2.373
2.376
2.366
2.378
2.363
2.371
2.359
2.361
2.363
2.366
2.368
2.363
2.354
2.361
2.363
2.361
2.359
2.363
2.368
2.361
2.368
2.363
2.371
2.371
2.376
2.376
2.378
2.373
2.388
2.383
2.383
2.380
2.385
2.393
2.388
2.383
2.376
2.383
2.385
2.378
2.378
2.390
2.368
2.373
2.373
2.378
2.366
2.378
2.368
2.366
2.363
2.373
2.371
2.371
2.363
2.366
2.373
2.356
2.359
2.361
2.366
2.363
2.363
2.368
2.366
2.361
2.378
2.368
2.371
2.373
2.373
2.378
2.380
2.380
2.376
2.376
2.380
2.380
2.380
2.380
2.380
2.378
2.383
2.385
2.376
2.376
2.371
2.359
2.378
2.383
2.373
2.373
2.383
2.371
2.368
2.363
2.376
2.378
2.371
2.371
2.368
2.366
2.371
2.366
2.368
2.371
2.366
2.366
2.371
2.378
2.363
2.366
2.373
2.371
2.371
2.378
2.371
2.378
2.371
2.378
2.383
2.373
2.380
2.373
2.368
2.368
2.373
2.373
2.383
2.373
2.373
2.378
2.383
2.373
2.378
2.376
2.371
2.371
2.378
2.373
2.373
2.368
2.376
2.378
2.371
2.368
2.371
2.368
2.361
2.359
2.376
2.378
2.363
2.371
2.371
2.368
2.380
2.366
2.376
2.373
2.366
2.368
2.373
2.368
2.371
2.363
2.378
2.376
2.371
2.383
2.371
2.376
2.368
2.368
2.380
2.380
2.376
2.373
2.363
2.373
2.378
2.378
2.378
2.368
2.373
2.373
2.371
2.371
2.371
2.380
2.371
2.366
2.376
2.361
2.363
2.368
2.366
2.371
2.376
2.373
2.373
2.378
2.359
2.371
2.373
2.373
2.366
2.376
2.368
2.373
2.376
2.368
2.371
2.373
2.371
2.376
2.378
2.373
2.376
2.380
2.373
2.378
2.371
2.378
2.378
2.363
2.376
2.380
2.361
2.380
2.378
2.368
2.371
2.366
2.368
2.376
2.361
2.373
2.373
2.368
2.363
2.376
2.380
2.371
2.368
2.366
2.373
2.378
2.363
2.366
2.378
2.366
2.373
2.373
2.376
2.366
2.373
2.368
2.383
2.368
2.378
2.371
2.380
2.378
2.373
2.366
2.378
2.371
2.378
2.363
2.363
2.378
2.373
2.373
2.376
2.366
2.376
2.378
2.361
2.373
2.373
2.371
2.371
2.380
2.366
2.383
2.378
2.371
2.373
2.376
2.366
2.368
2.373
2.366
2.371
2.373
2.368
2.378
2.373
2.380
2.383
2.361
2.378
2.363
2.371
2.378
2.366
2.363
2.378
2.378
2.376
2.368
2.366
2.371
2.368
2.376
2.363
2.380
2.376
2.371
2.376
2.380
2.373
2.373
2.368
2.371
2.376
2.376
2.376
2.380
2.371
2.366
2.373
2.378
2.371
2.373
2.373
2.371
2.368
2.366
2.373
2.366
2.378
2.368
2.368
2.368
2.371
2.380
2.371
2.368
2.373
2.368
2.380
2.376
2.368
2.376
2.368
2.371
2.383
2.376
2.371
2.366
2.373
2.371
2.378
2.376
2.373
2.380
2.373
2.359
2.373
2.366
2.371
2.373
2.368
2.363
2.373
2.366
2.378
2.363
2.380
2.366
2.371
2.376
2.368
2.366
2.378
2.371
2.368
2.373
2.376
2.368
2.373
2.368
2.368
2.373
2.373
2.371
2.366
2.380
2.368
2.371
2.376
2.373
2.373
2.378
2.378
2.363
2.366
2.380
2.368
2.376
2.371
2.368
2.380
2.363
2.368
2.376
2.363
2.371
2.368
2.368
2.378
2.356
2.373
2.383
2.376
2.368
2.373
2.373
2.366
2.373
2.368
2.368
2.376
2.363
2.368
2.378
2.363
2.376
2.371
2.378
2.376
2.373
2.371
2.371
2.373
2.371
2.373
2.373
2.380
2.371
2.368
2.378
2.368
2.373
2.373
2.371
2.373
2.368
2.356
2.371
2.371
2.366
2.373
2.373
2.368
2.371
2.373
2.368
2.371
2.376
2.376
2.373
2.378
2.371
2.376
2.378
2.373
2.371
2.378
2.366
2.366
2.371
2.371
2.383
2.361
2.368
2.376
2.368
2.376
2.376
2.363
2.366
2.366
2.376
2.373
2.373
2.363
2.368
2.368
2.363
2.373
2.368
2.363
2.368
2.373
2.368
2.380
2.371
2.368
2.371
2.380
2.373
2.368
2.371
2.378
2.368
2.376
2.376
2.366
2.383
2.366
2.368
2.368
2.373
2.363
2.368
2.366
2.363
2.368
2.373
2.373
2.373
2.368
