VC mem handle 5, phys 0xfe86f000, virt 0xb6fbf000
0.285
0.280
0.276
0.271
0.278
0.285
0.283
0.283
0.273
0.273
-1.949
-1.861
-1.771
-1.744
-1.646
-1.620
-1.510
-1.493
-1.398
-1.376
-1.310
-1.268
-1.200
-1.193
-1.115
-1.100
-1.041
-1.015
-0.978
-0.944
-0.910
-0.880
-0.849
-0.844
-0.837
-0.802
-0.776
-0.744
-0.732
-0.702
-0.685
-0.661
-0.641
-0.612
-0.600
-0.578
-0.571
-0.563
-0.532
-0.520
-0.515
-0.493
-0.480
-0.463
-0.461
-0.439
-0.432
-0.402
-0.398
-0.380
-0.371
-0.361
-0.351
-0.344
-0.337
-0.329
-0.324
-0.324
-0.307
-0.298
-0.300
-0.293
-0.283
-0.280
-0.283
-0.271
-0.273
-0.263
-0.268
-0.266
-0.254
-0.251
-0.256
-0.251
-0.244
-0.241
-0.239
-0.229
-0.237
-0.227
-0.222
-0.224
-0.222
-0.222
-0.224
-0.212
-0.215
-0.200
-0.202
-0.202
-0.202
-0.198
-0.190
-0.193
-0.195
-0.178
-0.183
-0.183
-0.180
-0.180
-0.171
-0.166
-0.171
-0.166
-0.168
-0.171
-0.168
-0.163
-0.159
-0.159
-0.159
-0.156
-0.159
-0.151
-0.154
-0.151
-0.154
-0.156
-0.151
-0.151
-0.139
-0.141
-0.146
-0.144
-0.139
-0.149
-0.141
-0.139
-0.144
-0.144
-0.139
-0.144
-0.144
-0.137
-0.139
-0.134
-0.137
-0.141
-0.134
-0.132
-0.134
-0.129
-0.129
-0.129
-0.132
-0.124
-0.122
-0.132
-0.124
-0.122
-0.122
-0.122
-0.127
-0.124
-0.124
-0.120
-0.124
-0.124
-0.117
-0.115
-0.122
-0.120
-0.115
-0.115
-0.112
-0.115
-0.112
-0.117
-0.115
-0.115
-0.112
-0.110
-0.120
-0.115
-0.110
-0.117
-0.115
-0.115
-0.110
-0.112
-0.107
-0.105
-0.105
-0.105
-0.100
-0.110
-0.105
-0.102
-0.105
-0.102
-0.107
-0.107
-0.105
-0.105
-0.105
-0.102
-0.102
-0.105
-0.105
-0.100
-0.098
-0.105
-0.105
-0.105
-0.098
-0.085
-0.100
-0.098
-0.098
-0.095
-0.100
-0.095
-0.095
-0.090
-0.095
-0.098
-0.098
-0.100
-0.098
-0.095
-0.093
-0.090
-0.098
-0.098
-0.093
-0.090
-0.093
-0.093
-0.095
-0.093
-0.095
-0.088
-0.090
-0.083
-0.088
-0.093
-0.090
-0.088
-0.093
-0.088
-0.090
-0.093
-0.078
-0.093
-0.088
-0.088
-0.090
-0.093
-0.088
-0.080
-0.093
-0.076
-0.088
-0.076
-0.078
-0.083
-0.083
-0.083
-0.073
-0.093
-0.080
-0.093
-0.078
-0.085
-0.085
-0.088
-0.078
-0.073
-0.090
-0.073
-0.085
-0.071
-0.080
-0.080
-0.085
-0.073
-0.080
-0.085
-0.068
-0.085
-0.076
-0.076
-0.073
-0.088
-0.078
-0.076
-0.090
-0.068
-0.088
-0.073
-0.076
-0.068
-0.085
-0.071
-0.068
-0.083
-0.068
-0.085
-0.066
-0.073
-0.063
-0.080
-0.073
-0.071
-0.073
-0.073
-0.078
-0.076
-0.071
-0.080
-0.076
-0.066
-0.068
-0.073
-0.080
-0.076
-0.071
-0.068
-0.073
-0.066
-0.071
-0.071
-0.068
-0.061
-0.068
-0.068
-0.073
-0.071
-0.068
-0.066
-0.073
-0.066
-0.071
-0.078
-0.073
-0.071
-0.068
-0.066
-0.066
-0.068
-0.066
-0.066
-0.068
-0.063
-0.066
-0.066
-0.066
-0.066
-0.063
-0.061
-0.066
-0.068
-0.061
-0.066
-0.071
-0.071
-0.068
-0.066
-0.066
-0.066
-0.068
-0.061
-0.066
-0.066
-0.066
-0.063
-0.061
-0.063
-0.068
-0.061
-0.066
-0.066
-0.073
-0.063
-0.059
-0.063
-0.066
-0.063
-0.061
-0.063
-0.068
-0.061
-0.061
-0.066
-0.061
-0.059
-0.054
-0.059
-0.061
-0.066
-0.059
-0.054
-0.063
-0.066
-0.059
-0.061
-0.066
-0.056
-0.061
-0.066
-0.068
-0.063
-0.066
-0.061
-0.061
-0.061
-0.059
-0.059
-0.061
-0.063
-0.051
-0.059
-0.063
-0.056
-0.061
-0.061
-0.051
-0.056
-0.054
-0.051
-0.063
-0.061
-0.061
-0.059
-0.061
-0.063
-0.068
-0.063
-0.061
-0.059
-0.056
-0.051
-0.056
-0.059
-0.059
-0.054
-0.051
-0.059
-0.054
-0.061
-0.054
-0.054
-0.061
-0.063
-0.049
-0.061
-0.059
-0.059
-0.056
-0.059
-0.051
-0.056
-0.054
-0.049
-0.054
-0.059
-0.049
-0.059
-0.054
-0.054
-0.051
-0.054
-0.059
-0.059
-0.051
-0.059
-0.054
-0.056
-0.054
-0.049
-0.059
-0.059
-0.054
-0.054
-0.054
-0.056
-0.051
-0.051
-0.054
-0.049
-0.054
-0.049
-0.049
-0.054
-0.054
-0.051
-0.049
-0.056
-0.059
-0.049
-0.049
-0.056
-0.051
-0.054
-0.051
-0.054
-0.056
-0.049
-0.049
-0.051
-0.051
-0.056
-0.049
-0.049
-0.049
-0.054
-0.051
-0.051
-0.051
-0.051
-0.051
-0.056
-0.056
-0.056
-0.046
-0.046
-0.049
-0.049
-0.051
-0.051
-0.049
-0.049
-0.051
-0.046
-0.051
-0.054
-0.046
-0.049
-0.044
-0.046
-0.051
-0.054
-0.056
-0.059
-0.051
-0.049
-0.049
-0.049
-0.051
-0.046
-0.046
-0.046
-0.049
-0.044
-0.046
-0.046
-0.049
-0.044
-0.041
-0.046
-0.049
-0.049
-0.041
-0.046
-0.049
-0.051
-0.049
-0.049
-0.051
-0.049
-0.041
-0.046
-0.054
-0.051
-0.046
-0.049
-0.049
-0.046
-0.044
-0.046
-0.049
-0.044
-0.046
-0.049
-0.046
-0.046
-0.044
-0.044
-0.046
-0.049
-0.049
-0.054
-0.051
-0.046
-0.044
-0.046
-0.041
-0.051
-0.044
-0.041
-0.044
-0.041
-0.044
-0.039
-0.044
-0.041
-0.044
-0.044
-0.046
-0.046
-0.054
-0.046
-0.054
-0.049
-0.049
-0.049
-0.046
-0.041
-0.051
-0.044
-0.041
-0.046
-0.049
-0.041
-0.034
-0.041
-0.039
-0.044
-0.039
-0.044
-0.044
-0.044
-0.041
-0.049
-0.049
-0.051
-0.049
-0.041
-0.046
-0.051
-0.049
-0.044
-0.046
-0.037
-0.037
-0.041
-0.039
-0.044
-0.041
-0.041
-0.039
-0.046
-0.044
-0.046
-0.044
-0.044
-0.041
-0.044
-0.044
-0.046
-0.051
-0.037
-0.044
-0.044
-0.039
-0.044
-0.041
-0.039
-0.041
-0.044
-0.041
-0.041
-0.044
-0.044
-0.039
-0.041
-0.044
-0.046
-0.039
-0.044
-0.046
-0.046
-0.041
-0.044
-0.049
-0.044
-0.044
-0.039
-0.037
-0.044
-0.039
-0.037
-0.034
-0.039
-0.039
-0.041
-0.039
-0.046
-0.044
-0.041
-0.039
-0.046
-0.044
-0.044
-0.049
-0.041
-0.044
-0.041
-0.041
-0.041
-0.044
-0.034
-0.037
-0.041
-0.039
-0.037
-0.034
-0.039
-0.039
-0.044
-0.044
-0.044
-0.039
-0.039
-0.044
-0.044
-0.041
-0.041
-0.041
-0.041
-0.044
-0.041
-0.039
-0.039
-0.041
-0.039
-0.037
-0.037
-0.044
-0.037
-0.046
-0.037
-0.044
-0.041
-0.041
-0.044
-0.049
-0.041
-0.041
-0.034
-0.037
-0.049
-0.041
-0.039
-0.041
-0.039
-0.034
-0.041
-0.034
-0.039
-0.041
-0.032
-0.037
-0.037
-0.041
-0.039
-0.037
-0.041
-0.041
-0.041
-0.044
-0.039
-0.044
-0.041
-0.039
-0.041
-0.044
-0.044
-0.037
-0.037
-0.039
-0.034
-0.037
-0.039
-0.037
-0.034
-0.034
-0.041
-0.037
-0.039
-0.039
-0.039
-0.046
-0.046
-0.039
-0.034
-0.044
-0.039
-0.037
-0.041
-0.032
-0.039
-0.037
-0.034
-0.039
-0.041
-0.037
-0.032
-0.039
-0.032
-0.029
-0.041
-0.029
-0.041
-0.044
-0.039
-0.039
-0.037
-0.037
-0.044
-0.037
-0.039
-0.037
-0.032
-0.034
-0.037
-0.039
-0.039
-0.027
-0.039
-0.037
-0.037
-0.039
-0.034
-0.037
-0.044
-0.034
-0.039
-0.046
-0.039
-0.041
-0.037
-0.034
-0.039
-0.037
-0.034
-0.037
-0.032
-0.032
-0.039
-0.034
-0.037
-0.037
-0.029
-0.029
-0.037
-0.037
-0.034
-0.037
-0.044
-0.037
-0.039
-0.039
-0.041
-0.041
-0.034
-0.037
-0.039
-0.032
-0.039
-0.037
-0.039
-0.034
-0.034
-0.029
-0.029
-0.034
-0.037
-0.029
-0.039
-0.034
-0.039
-0.034
-0.037
-0.039
-0.032
-0.034
-0.044
-0.037
-0.032
-0.032
-0.032
-0.037
-0.032
-0.034
-0.034
-0.029
-0.032
-0.029
-0.037
-0.039
-0.034
-0.037
-0.034
-0.034
-0.039
-0.032
-0.039
-0.041
-0.039
-0.034
-0.037
-0.037
-0.029
-0.029
-0.034
-0.032
-0.039
-0.034
-0.027
-0.037
-0.037
-0.032
-0.034
-0.029
-0.037
-0.032
-0.032
-0.037
-0.032
-0.039
-0.039
-0.034
-0.037
-0.034
-0.034
-0.032
-0.039
-0.039
-0.034
-0.029
-0.032
-0.032
-0.032
-0.027
-0.032
-0.037
-0.032
-0.034
-0.037
-0.037
-0.029
-0.029
-0.029
-0.034
-0.037
-0.039
-0.037
-0.032
-0.034
-0.029
-0.032
-0.034
-0.029
-0.029
-0.034
-0.029
-0.037
-0.034
-0.029
-0.037
-0.037
-0.027
-0.037
-0.037
-0.039
-0.037
-0.037
-0.032
-0.044
-0.032
-0.034
-0.029
-0.029
-0.029
-0.029
-0.029
-0.034
-0.027
-0.034
-0.029
-0.034
-0.034
-0.034
-0.034
-0.039
-0.034
-0.037
-0.029
-0.037
-0.039
-0.037
-0.032
-0.032
-0.032
-0.032
-0.037
-0.029
-0.029
-0.032
-0.032
-0.029
-0.037
-0.029
-0.027
-0.029
-0.037
-0.034
-0.032
-0.032
-0.027
-0.032
-0.032
-0.032
-0.041
-0.034
-0.029
-0.027
-0.041
-0.034
-0.032
-0.024
-0.027
-0.032
-0.032
-0.029
-0.032
-0.029
-0.032
-0.032
-0.029
-0.039
-0.032
-0.032
-0.032
-0.034
-0.029
-0.029
-0.032
-0.037
-0.032
-0.027
-0.024
-0.027
-0.029
-0.032
-0.027
-0.029
-0.027
-0.032
-0.034
-0.024
-0.039
-0.039
-0.032
-0.037
-0.034
-0.029
-0.037
-0.034
-0.029
-0.032
-0.032
-0.027
-0.029
-0.032
-0.027
-0.027
-0.032
-0.024
-0.029
-0.032
-0.029
-0.029
-0.029
-0.032
-0.034
-0.032
-0.029
-0.029
-0.027
-0.034
-0.034
-0.029
-0.029
-0.029
-0.029
-0.032
-0.029
-0.032
-0.029
-0.027
-0.029
-0.039
-0.029
-0.027
-0.029
-0.029
-0.034
-0.037
-0.032
-0.029
-0.032
-0.032
-0.029
-0.027
-0.029
-0.029
-0.032
-0.024
-0.029
-0.029
-0.029
-0.024
-0.032
-0.029
-0.024
-0.029
-0.034
-0.029
-0.032
-0.034
-0.032
-0.037
-0.034
-0.029
-0.032
-0.027
-0.027
-0.027
-0.027
-0.032
-0.032
-0.029
-0.022
-0.024
-0.029
-0.032
-0.032
-0.032
-0.027
-0.027
-0.024
-0.029
-0.032
-0.027
-0.029
-0.034
-0.027
-0.032
-0.029
-0.027
-0.029
-0.029
-0.027
-0.024
-0.032
-0.027
-0.024
-0.022
-0.032
-0.029
-0.027
-0.029
-0.032
-0.029
-0.032
-0.027
-0.032
-0.029
-0.029
-0.029
-0.032
-0.027
-0.027
-0.027
-0.027
-0.029
-0.027
-0.024
-0.029
-0.027
-0.029
-0.027
-0.027
-0.029
-0.029
-0.029
-0.027
-0.032
-0.027
-0.024
-0.029
-0.037
-0.032
-0.024
-0.027
-0.032
-0.027
-0.029
-0.029
-0.027
-0.022
-0.022
-0.020
-0.027
-0.029
-0.029
-0.022
-0.034
-0.032
-0.027
-0.029
-0.027
-0.029
-0.034
-0.029
-0.029
-0.027
-0.029
-0.024
-0.022
-0.024
-0.024
-0.024
-0.029
-0.022
-0.027
-0.027
-0.027
-0.027
-0.032
-0.032
-0.024
-0.024
-0.027
-0.029
-0.027
-0.029
-0.027
-0.027
-0.022
-0.024
-0.024
-0.027
-0.024
-0.027
-0.024
-0.029
-0.024
-0.027
-0.029
-0.022
-0.027
-0.029
-0.032
-0.029
-0.029
-0.024
-0.029
-0.027
-0.027
-0.027
-0.029
-0.027
-0.024
-0.027
-0.022
-0.027
-0.024
-0.022
-0.027
-0.029
-0.027
-0.022
-0.032
-0.017
-0.029
-0.022
-0.024
-0.027
-0.032
-0.027
-0.022
-0.027
-0.032
-0.027
-0.027
-0.022
-0.027
-0.027
-0.024
-0.024
-0.027
-0.024
-0.027
-0.032
-0.032
-0.024
-0.029
-0.029
-0.024
-0.027
-0.022
-0.029
-0.029
-0.029
-0.027
-0.024
-0.024
-0.020
-0.024
-0.017
-0.029
-0.022
-0.022
-0.027
-0.027
-0.022
-0.027
-0.020
-0.027
-0.032
-0.027
-0.024
-0.027
-0.027
-0.024
-0.022
-0.024
-0.027
-0.020
-0.024
-0.017
-0.024
-0.029
-0.022
-0.024
-0.020
-0.024
-0.027
-0.024
-0.027
-0.027
-0.027
-0.027
-0.027
-0.029
-0.024
-0.032
-0.022
-0.027
-0.020
-0.022
-0.029
-0.029
-0.022
-0.017
-0.024
-0.017
-0.024
-0.024
-0.022
-0.032
-0.027
-0.022
-0.032
-0.024
-0.027
-0.027
-0.022
-0.022
-0.032
-0.024
-0.022
-0.027
-0.022
-0.020
-0.022
-0.029
-0.024
-0.024
-0.020
-0.024
-0.029
-0.027
-0.022
-0.020
-0.029
-0.027
-0.027
-0.027
-0.027
-0.027
-0.027
-0.022
-0.029
-0.024
-0.024
-0.017
-0.024
-0.024
-0.024
-0.022
-0.022
-0.027
-0.022
-0.020
-0.032
-0.024
-0.024
-0.022
-0.024
-0.022
-0.032
-0.020
-0.027
-0.022
-0.027
-0.022
-0.027
-0.017
-0.022
-0.022
-0.020
-0.022
-0.024
-0.020
-0.020
-0.027
-0.027
-0.020
-0.024
-0.027
-0.029
-0.020
-0.024
-0.020
-0.027
-0.027
-0.024
-0.017
-0.027
-0.020
-0.020
-0.015
-0.017
-0.029
-0.024
-0.020
-0.022
-0.024
-0.027
-0.024
-0.027
-0.029
-0.024
-0.020
-0.024
-0.027
-0.020
-0.029
-0.017
-0.020
-0.022
-0.020
-0.015
-0.020
-0.017
-0.017
-0.020
-0.024
-0.024
-0.024
-0.022
-0.022
-0.024
-0.024
-0.027
-0.029
-0.024
-0.022
-0.022
-0.027
-0.024
-0.020
-0.020
-0.027
-0.027
-0.020
-0.022
-0.017
-0.027
-0.020
-0.017
-0.020
-0.024
-0.022
-0.020
-0.017
-0.022
-0.027
-0.022
-0.027
-0.029
-0.022
-0.017
-0.022
-0.029
-0.020
-0.024
-0.017
-0.024
-0.017
-0.020
-0.022
-0.022
-0.022
-0.022
-0.020
-0.027
-0.020
-0.022
-0.024
-0.027
-0.022
-0.029
-0.022
-0.012
-0.022
-0.017
-0.017
-0.012
-0.032
-0.015
-0.020
-0.020
-0.022
-0.015
-0.022
-0.022
-0.024
-0.017
-0.022
-0.022
-0.027
-0.029
-0.024
-0.020
-0.027
-0.017
-0.024
-0.017
-0.017
-0.024
-0.024
-0.015
-0.015
-0.022
-0.027
-0.010
-0.022
-0.029
-0.022
-0.012
-0.020
-0.020
-0.022
-0.015
-0.020
-0.015
-0.024
-0.017
-0.017
-0.015
-0.027
-0.015
-0.022
-0.017
-0.022
-0.020
-0.015
-0.022
-0.022
-0.020
-0.017
-0.022
-0.024
-0.020
-0.022
-0.022
-0.020
-0.017
-0.017
-0.029
-0.024
-0.020
-0.020
-0.015
-0.015
-0.012
-0.015
-0.015
-0.024
-0.015
-0.015
-0.022
-0.020
-0.020
-0.027
-0.015
-0.027
-0.017
-0.022
-0.017
-0.022
-0.022
-0.012
-0.020
-0.015
-0.017
-0.024
-0.017
-0.015
-0.020
-0.020
-0.012
-0.017
-0.015
-0.022
-0.015
-0.017
-0.022
-0.024
-0.024
-0.017
-0.020
-0.020
-0.012
-0.015
-0.022
-0.022
-0.017
-0.010
-0.024
-0.020
-0.012
-0.015
-0.015
-0.012
-0.015
-0.017
-0.027
-0.015
-0.015
-0.020
-0.020
-0.012
-0.020
-0.010
-0.010
-0.017
-0.020
-0.012
-0.015
-0.012
-0.020
-0.002
-0.017
-0.015
-0.020
-0.017
-0.020
-0.010
-0.020
-0.044
-0.005
-0.012
-0.022
-0.012
-0.020
-0.007
-0.022
-0.027
-0.059
0.012
-0.007
-0.007
-0.015
0.005
-0.024
-0.010
-0.015
-0.046
0.005
-0.005
-0.017
-0.063
-0.005
0.002
-0.015
-0.015
-0.049
-0.049
-0.002
-0.007
-0.059
-0.024
0.022
0.005
-0.002
-0.005
-0.056
-0.005
-0.015
-0.007
-0.049
-0.041
-0.039
-0.039
0.005
-0.029
2.429
2.220
2.010
2.051
1.941
1.907
1.807
1.773
1.693
1.676
1.585
1.556
1.480
1.468
1.405
1.363
1.307
1.288
1.244
1.200
1.176
1.146
1.102
1.107
1.102
1.041
1.046
1.005
0.990
0.963
0.939
0.917
0.898
0.866
0.859
0.839
0.817
0.807
0.785
0.773
0.761
0.744
0.732
0.720
0.700
0.705
0.673
0.649
0.641
0.641
0.615
0.617
0.602
0.593
0.590
0.583
0.578
0.568
0.556
0.549
0.549
0.544
0.537
0.532
0.522
0.512
0.515
0.517
0.507
0.512
0.512
0.505
0.505
0.500
0.498
0.493
0.490
0.493
0.483
0.488
0.478
0.466
0.466
0.473
0.466
0.459
0.456
0.456
0.454
0.456
0.454
0.444
0.449
0.441
0.444
0.441
0.441
0.429
0.429
0.429
0.427
0.429
0.422
0.417
0.412
0.420
0.422
0.412
0.420
0.407
0.400
0.410
0.407
0.402
0.407
0.402
0.405
0.407
0.407
0.393
0.400
0.398
0.400
0.395
0.395
0.398
0.388
0.388
0.383
0.398
0.385
0.393
0.393
0.390
0.390
0.390
0.390
0.380
0.400
0.388
0.378
0.378
0.383
0.383
0.380
0.383
0.368
0.385
0.380
0.363
0.378
0.371
0.376
0.371
0.363
0.373
0.380
0.359
0.373
0.366
0.363
0.366
0.368
0.368
0.373
0.368
0.363
0.366
0.371
0.361
0.366
0.366
0.356
0.359
0.361
0.368
0.361
0.354
0.363
0.361
0.359
0.359
0.356
0.361
0.363
0.351
0.361
0.361
0.359
0.356
0.356
0.351
0.356
0.349
0.356
0.346
0.346
0.359
0.349
0.346
0.359
0.351
0.351
0.349
0.354
0.359
0.351
0.351
0.349
0.341
0.346
0.349
0.354
0.351
0.341
0.344
0.344
0.344
0.346
0.339
0.334
0.339
0.341
0.349
0.344
0.344
0.346
0.346
0.337
0.349
0.346
0.344
0.341
0.341
0.346
0.346
0.346
0.341
0.339
0.339
0.337
0.344
0.344
0.339
0.339
0.337
0.337
0.327
0.334
0.337
0.339
0.334
0.339
0.339
0.344
0.341
0.337
0.339
0.341
0.337
0.337
0.334
0.337
0.334
0.332
0.339
0.322
0.327
0.341
0.329
0.337
0.339
0.327
0.334
0.332
0.337
0.337
0.332
0.334
0.334
0.327
0.332
0.322
0.334
0.329
0.322
0.332
0.322
0.329
0.327
0.322
0.332
0.329
0.327
0.320
0.327
0.334
0.329
0.329
0.327
0.329
0.327
0.327
0.329
0.334
0.324
0.324
0.329
0.324
0.324
0.322
0.322
0.322
0.320
0.315
0.329
0.327
0.322
0.324
0.324
0.324
0.327
0.320
0.327
0.329
0.327
0.315
0.315
0.324
0.327
0.329
0.320
0.320
0.324
0.324
0.320
0.322
0.327
0.324
0.320
0.317
0.320
0.324
0.324
0.327
0.322
0.317
0.324
0.324
0.324
0.312
0.312
0.320
0.320
0.320
0.315
0.310
0.317
0.315
0.315
0.324
0.322
0.324
0.320
0.322
0.327
0.322
0.312
0.315
0.320
0.320
0.322
0.320
0.312
0.312
0.317
0.310
0.320
0.322
0.312
0.317
0.312
0.317
0.320
0.315
0.312
0.305
0.315
0.312
0.315
0.322
0.317
0.310
0.312
0.315
0.312
0.315
0.312
0.312
0.317
0.315
0.312
0.310
0.315
0.320
0.305
0.310
0.317
0.315
0.310
0.320
0.324
0.315
0.310
0.312
0.317
0.315
0.307
0.307
0.307
0.302
0.312
0.312
0.320
0.305
0.310
0.315
0.307
0.312
0.310
0.310
0.322
0.312
0.307
0.315
0.312
0.312
0.315
0.315
0.305
0.305
0.315
0.305
0.302
0.305
0.307
0.305
0.307
0.305
0.305
0.310
0.307
0.307
0.317
0.317
0.310
0.312
0.307
0.307
0.310
0.312
0.310
0.307
0.305
0.302
0.307
0.312
0.307
0.300
0.315
0.310
0.307
0.312
0.320
0.312
0.302
0.310
0.302
0.312
0.312
0.300
0.312
0.302
0.300
0.307
0.307
0.300
0.302
0.307
0.300
0.310
0.305
0.305
0.310
0.310
0.305
0.307
0.310
0.307
0.307
0.305
0.312
0.320
0.305
0.302
0.310
0.298
0.300
0.300
0.300
0.310
0.305
0.298
0.302
0.305
0.305
0.305
0.307
0.305
0.307
0.307
0.310
0.305
0.307
0.302
0.302
0.305
0.307
0.305
0.305
0.298
0.302
0.307
0.300
0.295
0.305
0.300
0.295
0.305
0.305
0.310
0.317
0.295
0.302
0.312
0.307
0.302
0.302
0.305
0.302
0.293
0.298
0.305
0.307
0.293
0.288
0.300
0.300
0.305
0.302
0.300
0.310
0.305
0.307
0.310
0.307
0.300
0.305
0.307
0.300
0.300
0.300
0.302
0.305
0.302
0.290
0.298
0.302
0.295
0.302
0.300
0.298
0.293
0.302
0.302
0.300
0.300
0.300
0.305
0.307
0.302
0.302
0.300
0.300
0.312
0.300
0.295
0.298
0.298
0.295
0.302
0.298
0.293
0.302
0.290
0.302
0.302
0.300
0.302
0.307
0.300
0.302
0.295
0.302
0.300
0.307
0.295
0.295
0.302
0.293
0.300
0.300
0.298
0.298
0.290
0.295
0.300
0.302
0.298
0.300
0.300
0.302
0.300
0.300
0.300
0.298
0.300
0.300
0.302
0.298
0.298
0.298
0.298
0.293
0.293
0.293
0.290
0.300
0.300
0.288
0.300
0.298
0.302
0.300
0.293
0.300
0.300
0.298
0.302
0.300
0.298
0.298
0.298
0.298
0.298
0.298
0.288
0.293
0.300
0.300
0.300
0.300
0.290
0.295
0.302
0.290
0.293
0.302
0.295
0.295
0.300
0.298
0.293
0.298
0.300
0.295
0.293
0.293
0.300
0.295
0.293
0.293
0.298
0.293
0.295
0.298
0.298
0.293
0.290
0.300
0.295
0.300
0.295
0.295
0.300
0.295
0.298
0.302
0.288
0.298
0.290
0.293
0.295
0.290
0.293
0.298
0.290
0.298
0.298
0.298
0.290
0.293
0.300
0.295
0.300
0.298
0.298
0.300
0.295
0.290
0.298
0.298
0.300
0.298
0.295
0.283
0.288
0.295
0.298
0.295
0.293
0.295
0.293
0.293
0.302
0.288
0.288
0.290
0.293
0.298
0.293
0.295
0.295
0.295
0.298
0.298
0.295
0.295
0.290
0.293
0.298
0.288
0.293
0.298
0.290
0.290
0.293
0.293
0.298
0.290
0.293
0.293
0.298
0.290
0.285
0.288
0.295
0.298
0.290
0.283
0.300
0.295
0.285
0.290
0.293
0.290
0.295
0.290
0.298
0.293
0.295
0.295
0.293
0.290
0.293
0.290
0.295
0.285
0.290
0.295
0.295
0.295
0.288
0.293
0.290
0.290
0.295
0.288
0.283
0.290
0.298
0.295
0.293
0.295
0.295
0.285
0.293
0.300
0.293
0.293
0.285
0.285
0.293
0.293
0.290
0.298
0.290
0.288
0.293
0.288
0.295
0.300
0.288
0.293
0.295
0.295
0.290
0.290
0.293
0.288
0.288
0.285
0.285
0.293
0.288
0.290
0.290
0.293
0.295
0.288
0.283
0.288
0.293
0.288
0.290
0.288
0.295
0.293
0.290
0.298
0.300
0.290
0.293
0.293
0.288
0.285
0.293
0.293
0.288
0.288
0.285
0.288
0.293
0.285
0.280
0.293
0.295
0.290
0.288
0.293
0.293
0.288
0.288
0.288
0.290
0.300
0.285
0.290
0.288
0.288
0.293
0.290
0.288
0.290
0.280
0.290
0.295
0.290
0.288
0.293
0.293
0.295
0.288
0.290
0.285
0.290
0.295
0.288
0.285
0.293
0.285
0.288
0.280
0.283
0.283
0.285
0.288
0.288
0.293
0.290
0.290
0.283
0.290
0.293
0.293
0.300
0.285
0.288
0.290
0.293
0.293
0.285
0.285
0.293
0.283
0.285
0.290
0.283
0.288
0.280
0.283
0.285
0.288
0.290
0.288
0.288
0.290
0.295
0.285
0.285
0.293
0.290
0.288
0.293
0.293
0.288
0.290
0.285
0.278
0.278
0.288
0.285
0.283
0.293
0.293
0.280
0.295
0.298
0.293
0.288
0.285
0.288
0.285
0.293
0.283
0.288
0.288
0.288
0.285
0.288
0.288
0.280
0.280
0.283
0.288
0.290
0.280
0.290
0.295
0.285
0.285
0.293
0.293
0.290
0.290
0.283
0.288
0.288
0.288
0.283
0.290
0.285
0.288
0.285
0.280
0.278
0.290
0.278
0.290
0.290
0.285
0.288
0.285
0.290
0.290
0.285
0.288
0.290
0.283
0.288
0.283
0.288
0.288
0.285
0.285
0.288
0.285
0.285
0.290
0.285
0.283
0.283
0.283
0.285
0.288
0.285
0.290
0.290
0.285
0.285
0.285
0.293
0.295
0.278
0.278
0.288
0.283
0.285
0.280
0.280
0.285
0.288
0.280
0.285
0.288
0.285
0.290
0.290
0.288
0.293
0.293
0.285
0.290
0.288
0.285
0.285
0.283
0.283
0.280
0.276
0.285
0.288
0.283
0.280
0.288
0.288
0.290
