VC mem handle 5, phys 0xfe86f000, virt 0xb6fc4000
CS FC004005 enable=1 active=1 pxldat=1 txw=1 rxr=1 txd=1 rxd=1 txe=1 rxf=1
-4.988
-1.234
-4.980
0.605
-4.985
0.639
-4.980
0.600
-4.985
-1.234
-4.980
0.598
-4.983
-1.234
-4.980
0.595
-4.983
-0.610
-4.980
0.600
-4.993
-1.859
-4.980
0.590
-4.983
-1.234
-4.980
0.598
-4.983
-4.356
-4.980
0.595
-4.985
-1.234
-4.980
0.598
-4.985
-1.859
-4.980
0.590
-4.993
-1.234
-4.980
0.593
-4.985
-3.732
-4.980
0.593
-4.990
-1.859
-4.980
0.590
-4.995
-3.107
-4.980
0.595
-4.990
-3.732
-4.980
0.588
-4.995
-1.234
-4.980
0.595
-4.990
-3.732
-4.980
0.580
-4.988
-2.483
-4.980
0.588
-4.995
-3.107
-4.980
0.590
-4.988
-1.859
-4.980
0.585
-5.000
-3.107
-4.980
0.588
-4.990
-3.107
-4.980
0.583
-4.985
4.385
-4.980
0.580
-4.988
-4.356
-4.980
0.578
-4.993
-2.483
-4.980
0.585
-4.993
-4.356
-4.980
0.588
-4.990
-2.483
-4.980
0.585
-5.000
-1.859
-4.980
0.585
-4.968
-3.107
-4.980
0.580
-4.993
-4.356
-4.980
0.578
-5.000
-4.980
-4.980
0.583
-4.993
-1.859
-4.980
0.583
-5.000
-3.107
-4.980
0.580
-4.968
-3.732
-4.980
0.588
-5.000
-4.980
-4.980
0.576
-4.995
3.137
-4.980
0.578
-4.995
4.385
-4.980
0.580
-4.993
-3.107
-4.980
0.578
-4.973
-2.483
-4.980
0.580
-4.968
-3.732
-4.980
0.573
-4.966
0.639
-4.980
0.578
-4.963
-4.356
-4.980
0.578
-5.000
3.761
-4.980
0.571
-4.971
4.385
-4.980
0.583
-4.971
-4.980
-4.980
0.568
-4.971
-4.980
-4.980
0.576
-5.000
2.512
-4.980
0.576
-4.995
3.137
-4.980
0.566
-4.963
-4.980
-4.980
0.571
-4.971
-3.732
-4.980
0.573
-4.971
3.761
-4.980
0.578
-4.971
3.137
-4.980
0.576
-4.971
0.639
-4.980
0.566
-4.998
3.137
-4.980
0.568
-4.963
3.761
-4.980
0.576
-4.966
3.761
-4.980
0.573
-4.971
3.761
-4.980
0.576
-4.973
1.888
-4.980
0.566
-4.971
1.888
-4.980
0.576
-4.968
1.888
-4.980
0.573
-4.978
1.263
-4.980
0.571
-4.968
1.888
-4.980
0.571
-4.968
0.639
-4.980
0.563
-4.971
1.263
-4.980
0.571
-4.973
1.263
-4.980
0.568
-4.976
-0.610
-4.980
0.571
-4.976
0.639
-4.980
0.571
-4.976
1.263
-4.980
0.571
-4.966
0.015
-4.980
0.571
-4.976
1.263
-4.980
0.571
-4.976
1.263
-4.980
0.566
-4.980
1.263
-4.980
0.571
-4.976
0.015
-4.980
0.573
-4.976
-1.859
-4.980
0.561
-4.973
1.888
-4.980
0.561
-4.978
0.639
-4.980
0.566
-4.985
0.015
-4.980
0.571
-4.978
-1.859
-4.980
0.568
-4.968
-0.610
-4.980
0.556
-4.980
0.015
-4.980
0.563
-4.983
-0.610
-4.980
0.566
-4.985
-0.610
-4.980
0.556
-4.973
2.512
-4.980
0.566
-4.978
-1.234
-4.980
0.563
-4.983
0.015
-4.980
0.559
-4.983
0.639
-4.980
0.554
-4.995
0.015
-4.980
0.563
-4.990
0.639
-4.980
0.559
-4.988
0.639
-4.980
0.561
-4.976
0.015
-4.980
0.556
-4.983
0.639
-4.980
0.549
-4.980
0.639
-4.980
0.563
-4.985
0.639
-4.980
0.556
-4.988
-0.610
-4.980
0.556
-4.983
0.015
-4.980
0.554
-4.980
-1.234
-4.980
0.554
-4.978
-1.234
-4.980
0.554
-4.988
-1.234
-4.980
0.554
-4.983
-0.610
-4.980
0.561
-4.990
-1.234
-4.980
0.556
-4.983
-0.610
-4.980
0.559
-4.988
-4.980
-4.980
0.559
-4.985
-3.107
-4.980
0.559
-4.988
-1.234
-4.980
0.549
-4.990
0.015
-4.980
0.551
-4.985
-1.859
-4.980
0.541
-4.990
-2.483
-4.980
0.546
-4.980
1.888
-4.980
0.554
-4.995
-3.107
-4.980
0.549
-4.990
-1.859
-4.980
0.549
-4.985
-2.483
-4.980
0.546
-4.985
-1.859
-4.980
0.541
-4.980
-0.610
-4.980
0.546
-4.995
-0.610
-4.980
0.551
-4.993
-1.859
-4.980
0.549
-4.990
-4.356
-4.980
0.546
-4.990
-4.356
-4.980
0.556
-4.990
-1.859
-4.980
0.544
-4.993
-1.234
-4.980
0.544
-4.983
-3.732
-4.980
0.554
-4.993
-3.732
-4.980
0.554
-5.000
-4.980
-4.980
0.554
-4.995
-3.732
-4.980
0.546
-4.995
-4.356
-4.980
0.544
-4.985
-1.234
-4.980
0.549
-5.000
-1.859
-4.980
0.546
-4.998
-4.980
-4.980
0.556
-5.000
3.761
-4.980
0.544
-4.990
-3.107
-4.980
0.537
-4.995
-1.234
-4.980
0.554
-4.998
4.385
-4.980
0.546
-4.990
3.761
-4.980
0.537
-4.993
-3.732
-4.980
0.559
-4.990
3.137
-4.980
0.551
-4.988
1.888
-4.980
0.539
-4.988
-3.732
-4.980
0.544
-4.995
3.137
-4.980
0.554
-4.998
0.015
-4.980
0.524
-4.983
-4.356
-4.980
0.561
-5.000
1.263
-4.980
0.554
-4.993
-4.980
-4.980
0.537
-4.993
3.761
-4.980
0.559
-4.963
1.888
-4.980
0.541
-4.963
-4.356
-4.980
0.554
-4.993
-4.980
-4.980
0.554
-4.973
4.385
-4.980
0.556
-4.971
-4.356
-4.980
0.539
-4.971
-1.859
-4.980
0.559
-4.976
2.512
-4.980
0.539
