VC mem handle 5, phys 0xfe86f000, virt 0xb6fde000
-0.163
-0.168
-0.168
-0.161
-0.163
-0.166
-0.161
-0.159
-0.159
-0.154
-0.156
-0.166
-0.154
-0.163
-0.161
-0.154
-0.154
-0.161
-0.166
-0.154
-0.161
-0.156
-0.156
-0.154
-0.161
-0.156
-0.159
-0.151
-0.151
-0.154
-0.159
-0.156
-0.156
-0.156
-0.151
-0.156
-0.156
-0.159
-0.154
-0.154
-0.156
-0.156
-0.156
-0.149
-0.156
-0.151
-0.151
-0.149
-0.159
-0.144
-0.149
-0.149
-0.151
-0.144
-0.149
-0.149
-0.146
-0.144
-0.149
-0.144
-0.146
-0.141
-0.146
-0.146
-0.146
-0.141
-0.144
-0.144
-0.149
-0.141
-0.144
-0.144
-0.141
-0.149
-0.137
-0.141
-0.144
-0.141
-0.137
-0.139
-0.149
-0.139
-0.139
-0.139
-0.139
-0.141
-0.144
-0.139
-0.139
-0.139
-0.134
-0.137
-0.137
-0.134
-0.124
-0.139
-0.132
-0.139
-0.137
-0.141
-0.134
-0.134
-0.129
-0.134
-0.137
-0.139
-0.129
-0.132
-0.132
-0.132
-0.137
-0.134
-0.139
-0.134
-0.129
-0.132
-0.124
-0.129
-0.132
-0.124
-0.129
-0.132
-0.134
-0.132
-0.127
-0.124
-0.134
-0.127
-0.122
-0.132
-0.132
-0.127
-0.122
-0.134
-0.124
-0.129
-0.127
-0.122
-0.124
-0.122
-0.122
-0.124
-0.129
-0.129
-0.127
-0.127
-0.124
-0.122
-0.124
-0.124
-0.120
-0.122
-0.124
-0.122
-0.127
-0.127
-0.115
-0.122
-0.120
-0.122
-0.117
-0.122
-0.122
-0.129
-0.124
-0.124
-0.120
-0.124
-0.122
-0.120
-0.122
-0.122
-0.117
-0.120
-0.120
-0.120
-0.124
-0.117
-0.122
-0.115
-0.124
-0.115
-0.112
-0.120
-0.112
-0.120
-0.120
-0.115
-0.122
-0.117
-0.117
-0.120
-0.120
-0.124
-0.110
-0.122
-0.120
-0.115
-0.120
-0.112
-0.110
-0.120
-0.120
-0.115
-0.112
-0.120
-0.115
-0.112
-0.124
-0.112
-0.110
-0.117
-0.117
-0.115
-0.112
-0.112
-0.110
-0.120
-0.110
-0.112
-0.115
-0.117
-0.115
-0.110
-0.112
-0.107
-0.107
-0.107
-0.105
-0.115
-0.115
-0.107
-0.112
-0.117
-0.115
-0.110
-0.110
-0.112
-0.110
-0.107
-0.117
-0.105
-0.117
-0.107
-0.107
-0.105
-0.095
-0.105
-0.107
-0.105
-0.110
-0.110
-0.107
-0.107
-0.112
-0.115
-0.107
-0.105
-0.107
-0.105
-0.102
-0.107
-0.110
-0.100
-0.107
-0.105
-0.107
-0.105
-0.105
-0.093
-0.107
-0.105
-0.102
-0.102
-0.105
-0.102
-0.105
-0.107
-0.098
-0.105
-0.105
-0.100
-0.098
-0.105
-0.100
-0.100
-0.105
-0.105
-0.100
-0.105
-0.100
-0.100
-0.112
-0.095
-0.100
-0.105
-0.110
-0.105
-0.105
-0.100
-0.105
-0.100
-0.102
-0.102
-0.100
-0.098
-0.098
-0.107
-0.098
-0.100
-0.098
-0.105
-0.102
-0.095
-0.098
-0.100
-0.100
-0.098
-0.100
-0.095
-0.102
-0.093
-0.100
-0.098
-0.098
-0.093
-0.093
-0.098
-0.102
-0.095
-0.098
-0.095
-0.098
-0.102
-0.093
-0.095
-0.095
-0.090
-0.088
-0.098
-0.100
-0.100
-0.100
-0.098
-0.090
-0.090
-0.095
-0.090
-0.093
-0.093
-0.093
-0.093
-0.090
-0.090
-0.088
-0.098
-0.090
-0.095
-0.098
-0.093
-0.095
-0.095
-0.100
-0.095
-0.088
-0.098
-0.095
-0.088
-0.083
-0.090
-0.093
-0.090
-0.095
-0.093
-0.090
-0.093
-0.093
-0.080
-0.090
-0.085
-0.090
-0.093
-0.090
-0.093
-0.090
-0.090
-0.080
-0.093
-0.085
-0.090
-0.088
-0.088
-0.088
-0.088
-0.098
-0.080
-0.090
-0.085
-0.093
-0.093
-0.080
-0.093
-0.093
-0.093
-0.085
-0.090
-0.088
-0.090
-0.098
-0.078
-0.088
-0.085
-0.083
-0.083
-0.093
-0.085
-0.080
-0.088
-0.080
-0.093
-0.095
-0.080
-0.080
-0.080
-0.093
-0.073
-0.090
-0.076
-0.088
-0.098
-0.083
-0.085
-0.080
-0.095
-0.078
-0.085
-0.076
-0.090
-0.080
-0.078
-0.098
-0.071
-0.093
-0.071
-0.093
-0.063
-0.090
-0.078
-0.078
-0.085
-0.078
-0.090
-0.080
-0.083
-0.068
-0.088
-0.078
-0.068
-0.088
-0.068
-0.088
-0.085
-0.076
-0.071
-0.088
-0.078
-0.076
-0.098
-0.076
-0.080
-0.088
-0.076
-0.080
-0.090
-0.080
-0.071
-0.088
-0.080
-0.068
-0.080
-0.078
-0.073
-0.088
-0.073
-0.073
-0.083
-0.076
-0.083
-0.078
-0.083
-0.071
-0.085
-0.073
-0.083
-0.076
-0.073
-0.078
-0.080
-0.076
-0.073
-0.080
-0.073
-0.080
-0.076
-0.073
-0.078
-0.080
-0.076
-0.080
-0.073
-0.078
-0.078
-0.078
-0.078
-0.080
-0.080
-0.071
-0.073
-0.078
-0.076
-0.076
-0.076
-0.068
-0.078
-0.076
-0.078
-0.080
-0.076
-0.088
-0.073
-0.080
-0.078
-0.073
-0.076
-0.073
-0.073
-0.073
-0.083
-0.071
-0.080
-0.078
-0.073
-0.076
-0.078
-0.066
-0.071
-0.073
-0.078
-0.071
-0.076
-0.073
-0.073
-0.078
-0.071
-0.071
-0.080
-0.076
-0.068
-0.080
-0.076
-0.071
-0.078
-0.073
-0.071
-0.071
-0.073
-0.059
-0.071
-0.078
-0.071
-0.071
-0.076
-0.076
-0.073
-0.073
-0.073
-0.068
-0.071
-0.071
-0.073
-0.073
-0.078
-0.071
-0.076
-0.071
-0.071
-0.068
-0.068
-0.071
-0.068
-0.066
-0.071
-0.071
-0.073
-0.071
-0.071
-0.073
-0.071
-0.066
-0.076
-0.073
-0.071
-0.068
-0.066
-0.063
-0.071
-0.068
-0.071
-0.068
-0.071
-0.061
-0.068
-0.068
-0.063
-0.076
-0.071
-0.066
-0.076
-0.073
-0.066
-0.071
-0.068
-0.068
-0.066
-0.068
-0.073
-0.068
-0.073
-0.061
-0.063
-0.073
-0.068
-0.068
-0.068
-0.068
-0.073
-0.066
-0.071
-0.066
-0.066
-0.071
-0.063
-0.076
-0.066
-0.061
-0.068
-0.063
-0.068
-0.071
-0.068
-0.063
-0.071
-0.063
-0.063
-0.066
-0.066
-0.066
-0.066
-0.071
-0.066
-0.066
-0.066
-0.066
-0.068
-0.063
-0.066
-0.066
-0.066
-0.073
-0.066
-0.063
-0.068
-0.063
-0.063
-0.068
-0.063
-0.068
-0.061
-0.066
-0.066
-0.071
-0.063
-0.063
-0.066
-0.066
-0.066
-0.063
-0.068
-0.066
-0.061
-0.068
-0.061
-0.068
-0.068
-0.063
-0.066
-0.066
-0.066
-0.056
-0.068
-0.061
-0.063
-0.063
-0.063
-0.066
-0.066
-0.063
-0.063
-0.063
-0.066
-0.059
-0.061
-0.059
-0.063
-0.061
-0.063
-0.066
-0.056
-0.063
-0.054
-0.056
-0.068
-0.061
-0.063
-0.066
-0.068
-0.059
-0.063
-0.066
-0.061
-0.061
-0.061
-0.056
-0.063
-0.054
-0.061
-0.061
-0.066
-0.061
-0.063
-0.059
-0.056
-0.061
-0.061
-0.059
-0.061
-0.066
-0.063
-0.061
-0.066
-0.063
-0.056
-0.061
-0.059
-0.059
-0.063
-0.056
-0.061
-0.066
-0.063
-0.059
-0.059
-0.063
-0.063
-0.061
-0.061
-0.059
-0.066
-0.063
-0.061
-0.059
-0.063
-0.063
-0.056
-0.063
-0.061
-0.054
-0.059
-0.061
-0.063
-0.056
-0.059
-0.056
-0.059
-0.063
-0.059
-0.059
-0.059
-0.061
-0.061
-0.061
-0.061
-0.061
-0.056
-0.056
-0.054
-0.063
-0.059
-0.056
-0.061
-0.061
-0.054
-0.046
-0.059
-0.059
-0.056
-0.061
-0.059
-0.061
-0.059
-0.051
-0.061
-0.056
-0.059
-0.056
-0.059
-0.059
-0.054
-0.059
-0.054
-0.051
-0.061
-0.056
-0.056
-0.059
-0.068
-0.051
-0.061
-0.059
-0.054
-0.056
-0.061
-0.059
-0.063
-0.059
-0.061
-0.061
-0.061
-0.054
-0.051
-0.061
-0.049
-0.056
-0.061
-0.056
-0.056
-0.061
-0.054
-0.059
-0.059
-0.054
-0.051
-0.054
-0.061
-0.054
-0.056
-0.056
-0.059
-0.059
-0.054
-0.051
-0.056
-0.051
-0.049
-0.063
-0.056
-0.061
-0.049
-0.056
-0.056
-0.059
-0.054
-0.054
-0.051
-0.061
-0.054
-0.054
-0.054
-0.049
-0.059
-0.049
-0.056
-0.056
-0.046
-0.059
-0.051
-0.054
-0.051
-0.051
-0.054
-0.059
-0.056
-0.056
-0.056
-0.061
-0.051
-0.054
-0.051
-0.051
-0.054
-0.049
-0.059
-0.056
-0.056
-0.051
-0.051
-0.056
-0.059
-0.049
-0.056
-0.049
-0.054
-0.056
-0.049
-0.051
-0.061
-0.059
-0.051
-0.051
-0.049
-0.049
-0.054
-0.054
-0.059
-0.061
-0.056
-0.046
-0.054
-0.056
-0.049
-0.046
-0.049
-0.044
-0.049
-0.056
-0.061
-0.046
-0.056
-0.049
-0.049
-0.054
-0.049
-0.054
-0.054
-0.051
-0.049
-0.046
-0.049
-0.051
-0.049
-0.054
-0.049
-0.051
-0.054
-0.041
-0.059
-0.051
-0.054
-0.051
-0.051
-0.054
-0.051
-0.049
-0.049
-0.046
-0.056
-0.046
-0.049
-0.049
-0.049
-0.054
-0.049
-0.046
-0.056
-0.051
-0.051
-0.049
-0.056
-0.051
-0.044
-0.051
-0.054
-0.046
-0.051
-0.051
-0.054
-0.051
-0.051
-0.046
-0.051
-0.046
-0.054
-0.051
-0.049
-0.049
-0.044
-0.049
-0.051
-0.046
-0.059
-0.054
-0.044
-0.054
-0.054
-0.044
-0.044
-0.049
-0.049
-0.041
-0.049
-0.046
-0.046
-0.046
-0.046
-0.046
-0.054
-0.044
-0.041
-0.049
-0.049
-0.049
-0.049
-0.049
-0.051
-0.056
-0.049
-0.046
-0.054
-0.046
-0.046
-0.049
-0.041
-0.046
-0.049
-0.049
-0.049
-0.041
-0.046
-0.041
-0.046
-0.041
-0.046
-0.049
-0.054
-0.051
-0.044
-0.049
-0.041
-0.049
-0.039
-0.046
-0.046
-0.041
-0.041
-0.037
-0.046
-0.046
-0.046
-0.039
-0.049
-0.051
-0.049
-0.044
-0.044
-0.046
-0.051
-0.051
-0.044
-0.051
-0.049
-0.041
-0.044
-0.044
-0.041
-0.041
-0.046
-0.032
-0.049
-0.046
-0.044
-0.046
-0.044
-0.051
-0.041
-0.051
-0.037
-0.039
-0.046
-0.039
-0.051
-0.041
-0.046
-0.044
-0.046
-0.051
-0.041
-0.044
-0.044
-0.041
-0.041
-0.046
-0.039
-0.049
-0.046
-0.041
-0.046
-0.044
-0.044
-0.039
-0.051
-0.039
-0.044
-0.046
-0.041
-0.056
-0.039
-0.041
-0.039
-0.044
-0.049
-0.037
-0.049
-0.039
-0.046
-0.044
-0.046
-0.049
-0.032
-0.046
-0.037
-0.044
-0.044
-0.046
-0.034
-0.049
-0.039
-0.039
-0.037
-0.044
-0.044
-0.039
-0.044
-0.039
-0.041
-0.041
-0.039
-0.044
-0.044
-0.039
-0.041
-0.044
-0.049
-0.044
-0.044
-0.044
-0.046
-0.044
-0.044
-0.044
-0.037
-0.049
-0.037
-0.044
-0.034
-0.049
-0.039
-0.044
-0.037
-0.044
-0.041
-0.044
-0.041
-0.041
-0.041
-0.041
-0.046
-0.046
-0.041
-0.044
-0.041
-0.041
-0.041
-0.037
-0.034
-0.046
-0.041
-0.044
-0.041
-0.049
-0.044
-0.034
-0.041
-0.037
-0.046
-0.041
-0.041
-0.032
-0.044
-0.032
-0.044
-0.037
-0.037
-0.044
-0.034
-0.037
-0.041
-0.032
-0.041
-0.027
-0.049
-0.049
-0.032
-0.041
-0.037
-0.037
-0.044
-0.029
-0.039
-0.034
-0.041
-0.044
-0.037
-0.041
-0.046
-0.029
-0.046
-0.034
-0.039
-0.041
-0.029
-0.046
-0.032
-0.039
-0.037
-0.046
-0.041
-0.037
-0.037
-0.034
-0.037
-0.041
-0.039
-0.032
-0.049
-0.029
-0.039
-0.041
-0.032
-0.039
-0.032
-0.032
-0.037
-0.034
-0.041
-0.041
-0.037
-0.041
-0.032
-0.044
-0.037
-0.041
-0.037
-0.041
-0.039
-0.041
-0.032
-0.044
-0.027
-0.039
-0.032
-0.041
-0.037
-0.037
-0.029
-0.037
-0.027
-0.041
-0.032
-0.046
-0.034
-0.041
-0.037
-0.039
-0.027
-0.046
-0.027
-0.027
-0.041
-0.034
-0.022
-0.039
-0.027
-0.029
-0.034
-0.037
-0.044
-0.034
-0.032
-0.032
-0.022
-0.041
-0.041
-0.034
-0.044
-0.027
-0.029
-0.027
-0.027
-0.037
-0.037
-0.037
-0.039
-0.017
-0.032
-0.020
-0.029
-0.041
-0.039
-0.037
-0.039
-0.022
-0.041
-0.027
-0.029
-0.034
-0.032
-0.027
-0.024
-0.022
-0.041
-0.015
-0.032
-0.032
-0.029
-0.022
-0.029
-0.022
-0.041
-0.017
-0.032
-0.029
-0.029
-0.024
-0.027
-0.027
-0.029
-0.012
-0.027
-0.022
-0.029
-0.039
-0.015
-0.029
-0.027
-0.020
-0.027
-0.022
-0.027
-0.029
-0.017
-0.020
-0.015
-0.024
-0.020
-0.022
-0.020
-0.024
-0.017
-0.024
-0.020
-0.034
-0.020
-0.022
-0.015
-0.022
-0.020
-0.032
-0.012
-0.027
-0.017
-0.020
-0.010
-0.015
-0.020
-0.024
-0.012
-0.022
-0.017
-0.012
-0.012
-0.022
-0.027
-0.029
-0.010
-0.027
-0.017
-0.017
-0.012
-0.024
-0.027
-0.039
-0.012
-0.029
-0.022
-0.029
-0.022
-0.044
-0.032
-0.051
-0.024
-0.044
-0.037
-0.044
-0.032
-0.061
-0.044
-0.041
-0.039
-0.059
-0.041
-0.054
-0.022
-0.037
-0.027
-0.022
-0.027
-0.027
-0.027
-0.037
-0.044
-0.085
-0.068
-0.061
-0.037
-0.002
2.327
2.215
2.210
2.205
2.198
2.093
2.059
2.056
2.046
2.037
1.912
1.922
1.905
1.912
1.883
1.788
1.788
1.785
1.776
1.744
1.678
1.676
1.695
1.717
1.666
1.627
1.624
1.622
1.615
1.595
1.534
1.532
1.529
1.537
1.483
1.441
1.441
1.441
1.427
1.393
1.366
1.366
1.361
1.363
1.322
1.288
1.276
1.268
1.268
1.229
1.210
1.205
1.195
1.190
1.159
1.141
1.139
1.127
1.120
1.105
1.083
1.093
1.090
1.073
1.066
1.046
1.046
1.037
1.022
1.020
1.017
1.005
0.995
0.995
0.978
0.971
0.985
0.980
0.961
0.956
0.937
0.939
0.934
0.932
0.905
0.912
0.917
0.900
0.895
0.883
0.880
0.873
0.868
0.861
0.851
0.841
0.854
0.841
0.827
0.822
0.815
0.805
0.810
0.790
0.788
0.788
0.776
0.785
0.778
0.771
0.761
0.761
0.766
0.749
0.744
0.746
0.737
0.732
0.727
0.732
0.732
0.724
0.717
0.720
0.717
0.702
0.702
0.705
0.693
0.698
0.695
0.690
0.693
0.683
0.676
0.678
0.683
0.659
0.678
0.663
0.661
0.651
0.659
0.649
0.644
0.644
0.644
0.632
0.639
0.634
0.627
0.629
0.620
0.627
0.624
0.629
0.620
0.612
0.607
0.605
0.607
0.598
0.593
0.600
0.593
0.590
0.576
0.585
0.593
0.583
0.588
0.588
0.578
0.576
0.571
0.571
0.578
0.576
0.573
0.566
0.566
0.561
0.561
0.563
0.551
0.556
0.568
0.554
0.556
0.559
0.546
0.546
0.546
0.541
0.537
0.544
0.541
0.534
0.529
0.534
0.532
0.532
0.537
0.515
0.539
0.522
0.512
0.527
0.524
0.515
0.515
0.517
0.507
0.507
0.517
0.505
0.510
0.512
0.515
0.510
0.500
0.507
0.498
0.500
0.502
0.498
0.498
0.488
0.498
0.490
0.498
0.495
0.490
0.493
0.480
0.480
0.493
0.480
0.480
0.493
0.483
0.483
0.480
0.478
0.483
0.478
0.478
0.480
0.478
0.478
0.468
0.466
0.478
0.468
0.466
0.466
0.468
0.471
0.461
0.466
0.466
0.466
0.471
0.463
0.466
0.466
0.446
0.463
0.459
0.454
0.446
0.451
0.451
0.446
0.446
0.459
0.451
0.456
0.454
0.444
0.446
0.444
0.451
0.446
0.439
0.449
0.449
0.444
0.441
0.441
0.441
0.429
0.444
0.437
0.437
0.446
0.437
0.429
0.444
0.437
0.441
0.429
0.434
0.422
0.427
0.429
0.434
0.434
0.427
0.427
0.439
0.422
0.422
0.424
0.432
0.427
0.420
0.424
0.424
0.420
0.427
0.427
0.424
0.420
0.424
0.422
0.424
0.417
0.415
0.420
0.420
0.415
0.412
0.415
0.415
0.420
0.415
0.415
0.402
0.417
0.412
0.410
0.412
0.410
0.405
0.417
0.412
0.412
0.407
0.410
0.402
0.405
0.422
0.412
0.398
0.410
0.405
0.402
0.402
0.402
0.407
0.398
0.407
0.405
0.405
0.398
0.393
0.402
0.410
0.402
0.395
0.405
0.390
0.400
0.390
0.398
0.393
0.390
0.393
0.395
0.380
0.393
0.390
0.402
0.395
0.395
0.398
0.393
0.400
0.380
0.398
0.388
0.390
0.395
0.390
0.385
0.393
0.395
0.376
0.393
0.378
0.388
0.383
0.383
0.388
0.388
0.400
0.373
0.395
0.371
0.393
0.371
0.380
0.388
0.383
0.380
0.378
0.400
0.363
0.388
0.376
0.373
0.388
0.363
0.383
0.376
0.383
0.378
0.390
0.368
0.373
0.388
0.366
0.376
0.371
0.368
0.371
0.385
0.371
0.368
0.393
0.359
0.368
0.373
0.371
0.363
0.383
0.366
0.359
0.380
0.376
0.368
0.368
0.373
0.363
0.371
0.368
0.363
0.368
0.376
0.368
0.363
0.366
0.368
0.368
0.361
0.359
0.371
0.361
0.359
0.368
0.363
0.359
0.361
0.368
0.368
0.363
0.371
0.363
0.356
0.363
0.359
0.359
0.361
0.359
0.359
0.356
0.359
0.359
0.354
0.363
0.356
0.363
0.363
0.354
0.368
0.361
0.351
0.354
0.359
0.359
0.349
0.346
0.361
0.351
0.356
0.361
0.356
0.359
0.349
0.354
0.351
0.351
0.363
0.351
0.354
0.359
0.349
0.359
0.346
0.351
0.354
0.346
0.349
0.349
0.351
0.354
0.349
0.351
0.344
0.346
0.354
0.346
0.346
0.351
0.349
0.354
0.351
0.351
0.344
0.344
0.349
0.341
0.349
0.346
0.346
0.351
0.349
0.344
0.356
0.349
0.344
0.346
0.354
0.346
0.346
0.349
0.344
0.349
0.344
0.344
0.349
0.349
0.339
0.341
0.339
0.339
0.344
0.341
0.344
0.346
0.346
0.339
0.341
0.346
0.339
0.337
0.341
0.341
0.346
0.344
0.344
0.344
0.351
0.346
0.337
0.339
0.344
0.332
0.329
0.334
0.337
0.344
0.337
0.339
0.334
0.334
0.344
0.329
0.337
0.332
0.337
0.346
0.337
0.341
0.339
0.334
0.344
0.320
0.334
0.334
0.334
0.341
0.337
0.334
0.337
0.339
0.344
0.332
0.337
0.332
0.341
0.332
0.327
0.337
0.329
0.327
0.344
0.327
0.324
0.327
0.334
0.329
0.329
0.334
0.332
0.329
0.334
0.322
0.334
0.332
0.334
0.327
0.329
0.337
0.329
0.329
0.329
0.324
0.332
0.327
0.329
0.327
0.329
0.327
0.329
0.327
0.327
0.332
0.332
0.324
0.334
0.322
0.329
0.324
0.329
0.329
0.322
0.327
0.324
0.324
0.329
0.322
0.322
0.329
0.322
0.327
0.322
0.327
0.329
0.327
0.327
0.327
0.320
0.327
0.320
0.327
0.329
0.327
0.329
0.327
0.324
0.322
0.322
