VC mem handle 5, phys 0xfe86f000, virt 0xb6f3a000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.273
0.273
0.283
0.278
0.276
0.271
0.273
0.273
0.268
0.273
0.268
0.271
0.276
0.268
0.280
0.268
0.276
0.276
0.273
0.273
0.271
0.276
0.285
0.271
0.273
0.263
0.276
0.273
0.276
0.273
0.271
0.273
0.268
0.268
0.271
0.268
0.278
0.271
0.278
0.273
0.271
0.273
0.278
0.278
0.278
0.271
0.276
0.268
0.268
0.271
0.266
0.266
0.273
0.273
0.271
0.273
0.280
0.268
0.276
0.276
0.266
0.271
0.278
0.268
0.278
0.268
0.271
0.271
0.276
0.268
0.276
0.273
0.273
0.266
0.271
0.276
0.271
0.268
0.273
0.266
0.278
0.271
0.263
0.263
0.268
0.276
0.266
0.273
0.276
0.276
0.273
0.271
0.278
0.278
0.263
0.266
0.273
0.268
0.268
0.271
0.278
0.276
0.278
0.273
0.263
0.276
0.271
0.261
0.268
0.273
0.268
0.273
0.273
0.276
0.271
0.273
0.263
0.268
0.271
0.268
0.266
0.280
0.271
0.271
0.273
0.268
0.276
0.268
0.280
0.268
0.276
0.278
0.268
0.271
0.278
0.266
0.271
0.263
0.276
0.266
0.268
0.271
0.266
0.268
0.266
0.276
0.273
0.273
0.266
0.276
0.278
0.271
0.273
0.263
0.271
0.271
0.273
0.263
0.263
0.273
0.268
0.268
0.276
0.276
0.266
0.271
0.273
0.271
0.271
0.271
0.271
0.271
0.268
0.266
0.276
0.268
0.263
0.273
0.266
0.273
0.268
0.273
0.263
0.276
0.273
0.266
0.273
0.271
0.278
0.268
0.266
0.276
0.271
0.273
0.268
0.271
0.271
0.273
0.273
0.273
0.278
0.259
0.271
0.271
0.266
0.266
0.268
0.268
0.271
0.276
0.280
0.268
0.276
0.268
0.266
0.273
0.268
0.266
0.268
0.271
0.280
0.271
0.278
0.266
0.276
0.273
0.261
0.266
0.273
0.268
0.273
0.276
0.268
0.268
0.273
0.268
0.263
0.271
0.276
0.271
0.263
0.276
0.268
0.266
0.271
0.263
0.271
0.259
0.263
0.259
0.271
0.278
0.268
0.280
0.268
0.268
0.271
0.271
0.271
0.271
0.271
0.268
0.268
0.273
0.261
0.266
0.266
0.263
0.268
0.268
0.271
0.261
0.273
0.268
0.268
0.268
0.261
0.271
0.271
