VC mem handle 5, phys 0xfe86f000, virt 0xb6fdf000
0.385
0.390
0.390
0.385
0.388
0.395
0.371
0.388
0.388
0.380
0.380
0.388
0.385
0.385
0.385
0.378
0.393
0.380
0.373
0.373
0.380
0.371
0.378
0.383
0.366
0.390
0.376
0.380
0.378
0.378
0.385
0.373
0.376
0.373
0.380
0.373
0.383
0.380
0.366
0.385
0.371
0.376
0.373
0.373
0.366
0.376
0.378
0.371
0.383
0.371
0.368
0.376
0.378
0.366
0.366
0.359
0.361
0.368
0.376
0.368
0.371
0.376
0.371
0.371
0.361
0.368
0.366
0.366
0.371
0.371
0.363
0.363
0.366
0.373
0.363
0.363
0.363
0.361
0.366
0.363
0.368
0.366
0.359
0.368
0.363
0.359
0.368
0.363
0.359
0.363
0.356
0.359
0.356
0.366
0.361
0.351
0.361
0.361
0.359
0.363
0.356
0.363
0.359
0.354
0.363
0.363
0.361
0.359
0.363
0.361
0.354
0.359
0.351
0.349
0.359
0.359
0.346
0.351
0.351
0.359
0.356
0.359
0.359
0.356
0.349
0.354
0.356
0.359
0.351
0.351
0.351
0.349
0.349
0.354
0.356
0.359
0.351
0.351
0.341
0.359
0.349
0.346
0.351
0.356
0.341
0.349
0.351
0.359
0.346
0.351
0.349
0.354
0.351
0.346
0.349
0.351
0.349
0.349
0.351
0.354
0.332
0.341
0.349
0.337
0.344
0.346
0.339
0.346
0.349
0.351
0.354
0.351
0.346
0.341
0.349
0.339
0.346
0.337
0.339
0.344
0.351
0.344
0.339
0.346
0.341
0.337
0.337
0.341
0.334
0.346
0.346
0.344
0.339
0.344
0.344
0.339
0.334
0.341
0.341
0.337
0.346
0.346
0.339
0.344
0.337
0.337
0.332
0.339
0.337
0.339
0.334
0.337
0.346
0.341
0.339
0.341
0.337
0.339
0.339
0.339
0.339
0.339
0.337
0.332
0.339
0.341
0.339
0.339
0.332
0.337
0.339
0.329
0.334
0.341
0.329
0.339
0.334
0.341
0.337
0.327
0.337
0.334
0.339
0.337
0.327
0.334
0.334
0.332
0.329
0.327
0.334
0.334
0.329
0.327
0.322
0.324
0.334
0.334
0.337
0.329
0.337
0.332
0.339
0.327
0.327
0.332
0.334
0.327
0.332
0.327
0.327
0.327
0.329
0.322
0.327
0.337
0.327
0.334
0.332
0.322
0.341
0.324
0.327
0.332
0.320
0.322
0.324
0.327
0.324
0.327
0.332
0.327
0.317
0.324
0.324
0.324
0.324
0.324
0.329
0.327
0.332
0.320
0.324
0.327
0.324
0.322
0.329
0.332
0.322
0.327
0.327
0.329
0.327
0.317
0.322
0.317
0.322
0.322
0.324
0.324
0.322
0.324
0.324
0.327
0.320
0.324
0.322
0.320
0.327
0.322
0.320
0.327
0.324
0.320
0.322
0.324
0.324
0.320
0.322
0.320
0.317
0.320
0.315
0.322
0.324
0.324
0.327
0.317
0.322
0.327
0.315
0.317
0.317
0.315
0.322
0.320
0.315
0.317
0.320
0.324
0.324
0.312
0.312
0.312
0.315
0.322
0.322
0.320
0.317
0.327
0.320
0.310
0.307
0.317
0.310
0.322
0.317
0.310
0.317
0.312
0.320
0.320
0.320
0.307
0.317
0.320
0.315
0.317
0.322
0.317
0.320
0.315
0.315
0.305
0.307
0.307
0.315
0.320
0.324
0.307
0.312
0.315
0.315
0.320
0.307
0.312
0.312
0.312
0.315
0.310
0.310
0.320
0.322
0.307
0.312
0.315
0.310
0.320
0.320
0.315
0.305
0.305
0.310
0.312
0.312
0.315
0.307
0.305
0.312
0.315
0.320
0.315
0.310
0.312
0.320
0.327
0.305
0.320
0.320
0.300
0.300
0.312
0.307
0.312
0.310
0.307
0.312
0.310
0.307
0.302
0.315
0.307
0.302
0.312
0.310
0.312
0.315
0.315
0.307
0.317
0.315
0.305
0.312
0.302
0.302
0.310
0.320
0.310
0.298
0.305
0.305
0.310
0.305
0.310
0.315
0.310
0.320
0.310
0.305
0.322
0.315
0.302
0.310
0.302
0.302
0.300
0.307
0.300
0.310
0.300
0.307
0.315
0.305
0.312
0.307
0.310
0.305
0.312
0.310
0.305
0.307
0.310
0.310
0.305
0.307
0.305
0.312
0.305
0.302
0.312
0.302
0.305
0.302
0.310
0.290
0.305
0.300
0.302
0.300
0.302
0.300
0.312
0.312
0.307
0.307
0.312
0.307
0.305
0.305
0.307
0.295
0.295
0.302
0.305
0.300
0.305
0.300
0.302
0.305
0.300
0.305
0.307
0.312
0.305
0.307
0.312
0.302
0.305
0.300
0.298
0.300
0.298
0.300
0.302
0.300
0.298
0.298
0.310
0.302
0.290
0.298
0.300
0.302
0.307
0.305
0.305
0.310
0.302
0.307
0.305
0.298
0.300
0.305
0.295
0.305
0.307
0.300
0.302
0.298
0.307
0.290
0.298
0.302
0.302
0.302
0.295
0.312
0.302
0.300
0.300
0.298
0.298
0.300
0.293
0.298
0.305
0.295
0.300
0.305
0.307
0.298
0.300
0.305
0.300
0.300
0.295
0.288
0.302
0.302
0.295
0.298
0.305
0.302
0.298
0.305
0.300
0.290
0.295
0.298
0.300
0.293
0.300
0.298
0.298
0.302
0.290
0.302
0.298
0.288
0.298
0.305
0.302
0.305
0.298
0.305
0.298
0.298
0.295
0.288
0.288
0.300
0.295
0.298
0.295
0.307
0.295
0.302
0.302
0.298
0.293
0.300
0.300
0.300
0.300
0.288
0.293
0.295
0.295
0.295
0.293
0.293
0.293
0.285
0.293
0.290
0.295
0.298
0.305
0.298
0.293
0.293
0.295
0.295
0.300
0.290
0.295
0.298
0.302
0.285
0.298
0.290
0.295
0.295
0.295
0.293
0.293
0.288
0.295
0.293
0.295
0.290
0.295
0.293
0.302
0.298
0.295
0.293
0.300
0.295
0.298
0.290
0.295
0.298
0.288
0.288
0.300
0.288
0.295
0.300
0.290
0.293
0.295
0.295
0.295
0.288
0.295
0.288
0.298
0.295
0.290
0.285
0.300
0.295
0.290
0.295
0.298
0.285
0.290
0.288
0.290
0.293
0.288
0.290
0.293
0.293
0.295
0.298
0.290
0.290
0.300
0.298
0.293
0.298
0.295
0.293
0.295
0.285
0.288
0.278
0.280
0.298
0.290
0.293
0.295
0.290
0.298
0.298
0.290
0.298
0.293
0.288
0.290
0.298
0.298
0.290
0.295
0.293
0.283
0.288
0.285
0.283
0.293
0.290
0.288
0.290
0.293
0.293
0.293
0.285
0.290
0.285
0.290
0.288
0.293
0.288
0.288
0.290
0.290
0.288
0.293
0.288
0.288
0.285
0.290
0.283
0.283
0.293
0.290
0.290
0.298
0.293
0.290
0.288
0.290
0.288
0.285
0.288
0.293
0.288
0.290
0.293
0.290
0.293
0.285
0.283
0.298
0.278
0.280
0.280
0.290
0.290
0.288
0.290
0.290
0.290
0.293
0.285
0.285
0.290
0.288
0.290
0.293
0.293
0.290
0.290
0.283
0.285
0.290
0.278
0.276
0.288
0.285
0.293
0.290
0.293
0.288
0.290
0.285
0.285
0.295
0.283
0.295
0.288
0.285
0.285
0.278
0.283
0.283
0.280
0.288
0.285
0.293
0.283
0.283
0.288
0.288
0.295
0.285
0.283
0.283
0.290
0.283
0.288
0.288
0.285
0.280
0.285
0.283
0.285
0.280
0.283
0.290
0.285
0.285
0.290
0.278
0.278
0.285
0.288
0.283
0.293
0.283
0.285
0.288
0.290
0.280
0.285
0.290
0.283
0.295
0.285
0.283
0.290
0.278
0.285
0.288
0.288
0.280
0.285
0.293
0.285
0.283
0.288
0.280
0.290
0.285
0.276
0.278
0.290
0.290
0.288
0.285
0.283
0.280
0.276
0.285
0.285
0.280
0.288
0.285
0.288
0.293
0.288
0.283
0.280
0.290
0.290
0.278
0.288
0.288
0.288
0.293
0.283
0.293
0.283
0.276
0.278
0.280
0.278
0.278
0.283
0.290
0.283
0.283
0.290
0.288
0.283
0.288
0.276
0.280
0.285
0.278
0.288
0.283
0.280
0.280
0.280
0.283
0.288
0.280
0.288
0.280
0.290
0.290
0.285
0.285
0.288
0.285
0.283
0.285
0.280
0.276
0.276
0.278
0.280
0.283
0.276
0.283
0.290
0.285
0.280
0.288
0.278
0.276
0.283
0.283
0.280
0.290
0.283
0.285
0.288
0.280
0.273
0.285
0.288
0.283
0.276
0.271
0.280
0.288
0.278
0.280
0.280
0.280
0.276
0.283
0.288
0.283
0.283
0.285
0.280
0.283
0.283
0.280
0.280
0.283
0.280
0.276
0.278
0.290
0.276
0.285
0.283
0.280
0.280
0.280
0.283
0.285
0.278
0.283
0.278
0.288
0.283
0.280
0.278
0.280
0.278
0.280
0.283
0.283
0.280
0.280
0.271
0.273
0.280
0.273
0.276
0.280
0.280
0.283
0.283
0.280
0.288
0.283
0.278
0.283
0.288
0.278
0.276
0.288
0.276
0.276
0.285
0.280
0.278
0.280
0.266
0.276
0.278
0.280
0.280
0.280
0.288
0.283
0.278
0.280
0.283
0.285
0.280
0.280
0.276
0.280
0.273
0.278
0.276
0.283
0.278
0.278
0.273
0.285
0.276
0.280
0.276
0.271
0.285
0.283
0.278
0.283
0.276
0.283
0.280
0.280
0.280
0.273
0.278
0.278
0.278
0.278
0.278
0.285
0.278
0.271
0.276
0.278
0.268
0.280
0.278
0.278
0.280
0.288
0.280
0.280
0.285
0.276
0.273
0.283
0.276
0.276
0.278
0.276
0.276
0.278
0.283
0.283
0.268
0.268
0.278
0.280
0.280
0.280
0.283
0.273
0.285
0.278
0.278
0.280
0.273
0.280
0.280
0.271
0.276
0.278
0.276
0.273
0.278
0.280
0.280
0.280
0.273
0.273
0.285
0.273
0.283
0.285
0.278
0.276
0.278
0.276
0.276
0.273
0.280
0.276
0.273
0.278
0.273
0.280
0.276
0.276
0.280
0.283
0.278
0.280
0.276
0.280
0.278
0.276
0.283
0.278
0.278
0.278
0.273
0.278
0.276
0.273
0.273
0.280
0.280
0.276
0.276
0.276
0.276
0.273
0.276
0.273
0.276
0.278
0.273
0.280
0.278
0.278
0.280
0.273
0.276
0.280
0.276
0.273
0.280
0.278
0.278
0.276
0.278
0.271
0.276
0.276
0.283
0.271
0.285
0.278
0.283
0.280
0.276
0.273
0.278
0.276
0.276
0.263
0.278
0.276
0.280
0.276
0.280
0.273
0.273
0.271
0.278
0.280
0.273
0.276
0.278
0.280
0.276
0.278
0.278
0.278
0.273
0.283
0.271
0.278
0.271
0.271
0.276
0.278
0.273
0.278
0.280
0.276
0.276
0.278
0.273
0.273
0.278
0.273
0.278
0.276
0.276
0.273
0.276
0.268
0.271
0.276
0.273
0.273
0.276
0.276
0.276
0.280
0.290
0.273
0.278
0.276
0.276
0.271
0.271
0.276
0.280
0.278
0.276
0.276
0.273
0.273
0.276
0.268
0.278
0.276
0.271
0.268
0.271
0.273
0.276
0.268
0.278
0.268
0.273
0.276
0.278
0.271
0.273
0.280
0.285
0.273
0.280
0.268
0.276
0.276
0.268
0.266
0.278
0.271
0.276
0.276
0.283
0.271
0.276
0.280
0.271
0.280
0.280
0.271
0.276
0.276
0.273
0.268
0.273
0.273
0.276
0.266
0.266
0.271
0.276
0.280
0.273
0.271
0.278
0.273
0.278
0.276
0.280
0.278
0.276
0.278
0.278
0.278
0.278
0.276
0.271
0.276
0.268
0.271
0.276
0.266
0.271
0.276
0.273
0.278
0.268
0.273
0.273
0.276
0.268
0.278
0.276
0.278
0.268
0.276
0.268
0.271
0.276
0.276
0.266
0.273
0.259
0.266
0.266
0.283
0.273
0.278
0.278
0.273
0.276
0.278
0.263
0.273
0.271
0.276
0.276
0.273
0.273
0.276
0.276
0.276
0.273
0.268
0.271
0.266
0.271
0.271
0.268
0.271
0.276
0.276
0.273
0.276
0.273
0.276
0.276
0.278
0.276
0.276
0.273
0.276
0.273
0.271
0.261
0.271
0.273
0.268
0.276
0.278
0.266
0.273
0.271
0.276
0.278
0.276
0.273
0.271
0.276
0.266
0.278
0.273
0.266
0.273
0.268
0.271
0.273
0.273
0.271
0.273
0.273
0.268
0.278
0.280
0.268
0.278
0.273
0.276
0.273
0.273
0.271
0.268
0.268
0.280
0.268
0.268
0.273
0.278
0.268
0.271
0.271
0.268
0.271
0.271
0.268
0.273
0.273
0.276
0.273
0.283
0.268
0.256
0.278
0.278
0.271
0.278
0.268
0.276
0.271
0.271
0.266
0.273
0.271
0.271
0.276
0.280
0.268
0.278
0.273
0.263
0.273
0.268
0.263
0.271
0.273
0.276
0.273
0.271
0.273
0.273
0.273
0.268
0.271
0.266
0.266
0.278
0.273
0.273
0.271
0.271
0.280
0.271
0.268
0.273
0.271
0.276
0.273
0.273
0.271
0.271
0.271
0.266
0.271
0.268
0.261
0.271
0.268
0.271
0.273
0.273
0.273
0.280
0.278
0.271
0.271
0.278
0.266
0.273
0.271
0.263
0.261
0.276
0.268
0.273
0.276
0.261
0.273
0.276
0.271
0.268
0.271
0.278
0.268
0.278
0.276
0.276
0.268
0.266
0.271
0.271
0.273
0.271
0.259
0.266
0.280
0.271
0.263
0.276
0.263
0.271
0.271
0.271
0.268
0.273
0.276
0.276
0.278
0.271
0.273
0.271
0.268
0.268
0.266
0.268
0.273
0.273
0.261
0.276
0.266
0.268
0.268
0.268
0.278
0.263
0.276
0.273
0.271
0.271
0.276
0.268
0.273
0.273
0.268
0.271
0.280
0.271
0.276
0.266
0.271
0.273
0.263
0.273
0.271
0.268
0.268
0.268
0.273
0.278
0.273
0.268
0.280
0.271
0.273
0.276
0.271
0.268
0.273
0.268
0.276
0.266
0.259
0.261
0.266
0.271
0.276
0.266
0.280
0.268
0.273
0.280
0.278
0.268
0.285
0.263
0.268
0.273
0.273
0.266
0.273
0.271
-1.856
-1.912
-1.900
-1.927
-1.912
-1.768
-1.768
-1.771
-1.773
-1.776
-1.629
-1.644
-1.637
-1.644
-1.634
-1.520
-1.520
-1.522
-1.520
-1.512
-1.415
-1.420
-1.422
-1.439
-1.446
-1.378
-1.366
-1.371
-1.368
-1.351
-1.283
-1.288
-1.276
-1.263
-1.246
-1.198
-1.195
-1.198
-1.195
-1.159
-1.120
-1.124
-1.124
-1.115
-1.093
-1.044
-1.049
-1.034
-1.017
-1.002
-0.973
-0.973
-0.961
-0.956
-0.934
-0.907
-0.915
-0.893
-0.898
-0.880
-0.856
-0.856
-0.856
-0.846
-0.829
-0.812
-0.812
-0.807
-0.807
-0.793
-0.783
-0.788
-0.780
-0.766
-0.756
-0.749
-0.746
-0.746
-0.734
-0.724
-0.717
-0.712
-0.710
-0.698
-0.690
-0.683
-0.683
-0.685
-0.671
-0.656
-0.651
-0.661
-0.644
-0.639
-0.620
-0.615
-0.615
-0.610
-0.600
-0.600
-0.585
-0.580
-0.576
-0.580
-0.573
-0.563
-0.563
-0.559
-0.554
-0.544
-0.534
-0.537
-0.534
-0.529
-0.517
-0.517
-0.515
-0.522
-0.510
-0.505
-0.495
-0.500
-0.490
-0.488
-0.488
-0.478
-0.478
-0.476
-0.478
-0.476
-0.471
-0.466
-0.466
-0.454
-0.454
-0.456
-0.451
-0.451
-0.449
-0.444
-0.441
-0.434
-0.429
-0.424
-0.427
-0.424
-0.420
-0.420
-0.420
-0.412
-0.412
-0.407
-0.398
-0.400
-0.395
-0.395
-0.390
-0.393
-0.385
-0.385
-0.385
-0.380
-0.385
-0.373
-0.373
-0.373
-0.366
-0.366
-0.363
-0.359
-0.363
-0.359
-0.356
-0.351
-0.356
-0.361
-0.349
-0.354
-0.351
-0.344
-0.346
-0.344
-0.344
-0.337
-0.337
-0.337
-0.329
-0.332
-0.329
-0.322
-0.327
-0.324
-0.320
-0.320
-0.317
-0.315
-0.317
-0.317
-0.317
-0.310
-0.305
-0.300
-0.305
-0.310
-0.310
-0.302
-0.310
-0.302
-0.302
-0.295
-0.300
-0.295
-0.293
-0.298
-0.298
-0.295
-0.298
-0.285
-0.283
-0.290
-0.283
-0.285
-0.280
-0.278
-0.283
-0.276
-0.276
-0.278
-0.278
-0.273
-0.271
-0.278
-0.266
-0.266
-0.266
-0.271
-0.273
-0.266
-0.268
-0.273
-0.261
-0.261
-0.261
-0.261
-0.261
-0.256
-0.261
-0.261
-0.256
-0.254
-0.256
-0.251
-0.249
-0.251
-0.246
-0.251
-0.251
-0.249
-0.244
-0.241
-0.241
-0.244
-0.239
-0.244
-0.237
-0.234
-0.239
-0.241
-0.239
-0.237
-0.241
-0.227
-0.244
-0.229
-0.229
-0.224
-0.234
-0.222
-0.222
-0.234
-0.217
-0.234
-0.224
-0.227
-0.232
-0.222
-0.224
-0.217
-0.224
-0.224
-0.215
-0.217
-0.217
-0.217
-0.217
-0.215
-0.212
-0.215
-0.212
-0.212
-0.207
-0.210
-0.212
-0.212
-0.210
-0.212
-0.207
-0.207
-0.200
-0.205
-0.205
-0.202
-0.205
-0.202
-0.198
-0.205
-0.202
-0.202
-0.200
-0.193
-0.200
-0.195
-0.198
-0.193
-0.195
-0.200
-0.200
-0.195
-0.200
-0.200
-0.198
-0.193
-0.195
-0.193
-0.193
-0.193
-0.193
-0.193
-0.190
-0.188
-0.188
-0.193
-0.193
-0.185
-0.185
-0.193
-0.188
-0.188
-0.188
-0.180
-0.185
-0.183
-0.183
-0.185
-0.180
-0.183
-0.178
-0.183
-0.178
-0.176
-0.180
-0.180
-0.180
-0.176
-0.178
-0.171
-0.178
-0.176
-0.176
-0.173
-0.180
-0.178
-0.176
-0.176
-0.176
-0.173
-0.171
-0.180
-0.173
-0.173
-0.171
-0.166
-0.168
-0.171
-0.166
-0.168
-0.168
-0.168
-0.173
-0.168
-0.166
-0.171
-0.168
-0.163
-0.166
-0.168
-0.163
-0.159
-0.159
-0.163
-0.163
-0.161
-0.161
-0.161
-0.168
-0.161
-0.156
-0.163
-0.154
-0.159
-0.163
-0.163
-0.159
-0.161
-0.161
-0.163
-0.159
-0.156
-0.156
-0.154
-0.163
-0.161
-0.156
-0.154
-0.156
-0.154
-0.159
-0.149
-0.156
-0.149
-0.149
-0.154
-0.154
-0.159
-0.151
-0.151
-0.166
-0.151
-0.154
-0.159
-0.146
-0.151
-0.151
-0.149
-0.146
-0.151
-0.151
-0.154
-0.144
-0.151
-0.144
-0.149
-0.146
-0.146
-0.154
-0.146
-0.144
-0.149
-0.146
-0.146
-0.146
-0.146
-0.146
-0.144
-0.146
-0.144
-0.139
-0.144
-0.144
-0.146
-0.141
-0.141
-0.139
-0.144
-0.141
-0.137
-0.139
-0.144
-0.141
-0.141
-0.139
-0.144
-0.144
-0.141
-0.141
-0.137
-0.144
-0.132
-0.129
-0.137
-0.139
-0.134
-0.139
-0.137
-0.139
-0.141
-0.134
-0.134
-0.132
-0.144
-0.129
-0.139
-0.139
-0.132
-0.134
-0.137
-0.132
-0.132
-0.132
-0.134
-0.129
-0.139
-0.134
-0.134
-0.134
-0.132
-0.127
-0.132
-0.129
-0.124
-0.129
-0.139
-0.129
-0.132
-0.129
-0.132
-0.124
-0.134
-0.129
-0.122
-0.127
-0.132
-0.132
-0.124
-0.122
-0.129
-0.122
-0.127
-0.120
-0.124
-0.124
-0.124
-0.127
-0.127
-0.124
-0.122
-0.132
-0.122
-0.124
-0.124
-0.124
-0.124
-0.127
-0.124
-0.120
-0.124
-0.115
-0.120
-0.120
-0.124
-0.122
-0.124
-0.122
-0.117
-0.127
-0.120
-0.117
-0.127
-0.129
-0.115
-0.127
-0.124
-0.120
-0.117
-0.115
-0.120
-0.117
-0.122
-0.120
-0.117
-0.124
-0.120
-0.120
-0.117
-0.115
-0.122
-0.112
-0.122
-0.120
-0.120
-0.124
-0.117
-0.120
-0.122
-0.110
-0.112
-0.112
-0.112
-0.105
-0.120
-0.120
-0.117
-0.117
-0.120
-0.110
-0.117
-0.115
-0.115
-0.112
-0.117
-0.117
-0.117
-0.115
-0.117
-0.110
-0.115
-0.112
-0.112
-0.115
-0.115
-0.107
-0.117
-0.112
-0.110
-0.112
-0.112
-0.110
-0.110
-0.107
-0.110
-0.110
-0.107
-0.107
-0.112
-0.110
-0.110
-0.112
-0.117
-0.110
-0.107
-0.112
-0.105
-0.107
-0.107
-0.105
-0.107
-0.110
-0.105
-0.105
-0.107
-0.112
-0.105
-0.107
-0.112
-0.105
-0.107
-0.110
-0.105
-0.110
-0.112
-0.107
-0.105
-0.105
-0.110
-0.100
-0.100
-0.105
-0.105
-0.105
-0.105
-0.105
-0.107
-0.098
-0.100
-0.105
-0.107
-0.105
-0.102
-0.107
-0.107
-0.105
-0.105
-0.100
-0.105
-0.095
-0.107
-0.100
-0.105
-0.100
-0.102
-0.102
-0.100
-0.102
-0.100
-0.098
-0.102
-0.100
-0.098
-0.100
-0.098
-0.102
-0.100
-0.098
-0.102
-0.095
-0.098
-0.102
-0.100
-0.100
-0.102
-0.100
-0.105
-0.102
-0.100
-0.098
-0.098
-0.100
-0.093
-0.098
-0.098
-0.100
-0.098
-0.105
-0.098
-0.100
-0.098
-0.090
-0.095
-0.102
-0.098
-0.090
-0.100
-0.095
-0.093
-0.093
-0.095
-0.095
-0.095
-0.088
-0.090
-0.093
-0.093
-0.098
-0.100
-0.100
-0.098
-0.095
-0.095
-0.098
-0.095
-0.095
-0.093
-0.090
-0.095
-0.093
-0.093
-0.095
-0.095
-0.093
-0.090
-0.098
-0.095
-0.090
-0.095
-0.093
-0.088
-0.093
-0.093
-0.093
-0.098
-0.093
-0.085
-0.088
-0.090
-0.093
-0.088
-0.090
-0.093
-0.088
-0.090
-0.093
-0.085
-0.098
-0.083
-0.093
-0.090
-0.088
-0.090
-0.088
-0.088
-0.098
-0.098
-0.085
-0.088
-0.088
-0.083
-0.085
-0.090
-0.088
-0.088
-0.093
-0.090
-0.088
-0.093
-0.073
-0.088
-0.085
-0.093
-0.088
-0.088
-0.093
-0.085
-0.088
-0.080
-0.088
-0.083
-0.088
-0.090
-0.090
-0.085
-0.088
-0.088
-0.080
-0.095
-0.068
-0.088
-0.078
-0.083
-0.088
-0.088
-0.088
-0.083
-0.095
-0.078
-0.093
-0.083
-0.078
-0.088
-0.085
-0.090
-0.076
-0.095
-0.076
-0.090
-0.078
-0.073
-0.083
-0.085
-0.085
-0.076
-0.088
-0.078
-0.090
-0.083
-0.085
-0.076
-0.083
-0.085
-0.076
-0.090
-0.071
-0.088
-0.068
-0.093
-0.080
-0.073
-0.090
-0.076
-0.095
-0.071
-0.085
-0.071
-0.083
-0.076
-0.068
-0.088
-0.083
-0.085
-0.076
-0.090
-0.083
-0.080
-0.078
-0.073
-0.085
-0.076
-0.088
-0.068
-0.093
-0.076
-0.073
-0.078
-0.071
-0.078
-0.066
-0.083
-0.071
-0.088
-0.083
-0.076
-0.083
-0.080
-0.071
-0.078
-0.068
-0.078
-0.085
-0.078
-0.085
-0.078
-0.080
-0.078
-0.078
-0.078
-0.066
-0.083
-0.068
-0.088
-0.071
-0.076
-0.071
-0.080
-0.073
-0.080
-0.073
-0.076
-0.083
-0.073
-0.078
-0.078
-0.076
-0.073
-0.073
-0.071
-0.076
-0.068
-0.071
-0.071
-0.073
-0.078
-0.071
-0.076
-0.078
-0.073
-0.076
-0.078
-0.078
-0.076
-0.076
-0.071
-0.076
-0.073
-0.068
-0.076
-0.080
-0.071
-0.073
-0.076
-0.073
-0.073
-0.078
-0.073
-0.073
-0.068
-0.073
-0.068
-0.073
-0.076
-0.068
-0.066
-0.078
-0.071
-0.073
-0.073
-0.078
-0.071
-0.073
-0.068
-0.073
-0.068
-0.071
-0.066
-0.076
-0.071
-0.071
-0.073
-0.076
-0.071
-0.068
-0.073
-0.080
-0.068
-0.073
-0.068
-0.071
-0.071
-0.073
-0.071
-0.071
-0.071
-0.068
-0.063
-0.073
-0.066
-0.068
-0.066
-0.071
-0.076
-0.068
-0.068
-0.071
-0.068
-0.073
-0.066
-0.071
-0.068
-0.071
-0.076
-0.071
-0.073
-0.073
-0.066
-0.068
-0.063
-0.068
-0.061
-0.061
-0.066
-0.066
-0.071
-0.071
-0.071
-0.068
-0.068
-0.066
-0.068
-0.066
-0.066
-0.071
-0.071
-0.068
-0.066
-0.066
-0.073
-0.068
-0.068
-0.068
-0.063
-0.068
-0.071
-0.068
-0.068
-0.076
-0.071
-0.066
-0.066
-0.063
-0.066
-0.066
-0.068
-0.068
-0.068
-0.059
-0.066
-0.073
-0.066
-0.066
-0.066
-0.066
-0.066
-0.068
-0.063
-0.068
-0.061
-0.066
-0.068
-0.068
-0.071
-0.071
-0.068
-0.066
-0.071
-0.061
-0.066
-0.066
-0.066
-0.066
-0.061
-0.063
-0.063
-0.061
-0.061
-0.066
-0.063
-0.059
-0.063
-0.066
-0.063
-0.066
-0.066
-0.063
-0.068
-0.063
-0.063
-0.059
-0.063
-0.063
-0.066
-0.066
-0.063
-0.066
-0.061
-0.059
-0.063
-0.066
-0.059
-0.063
-0.068
-0.061
-0.063
-0.066
-0.068
-0.059
-0.061
-0.066
-0.063
-0.063
-0.066
-0.061
-0.061
-0.061
-0.063
-0.051
-0.061
-0.056
-0.059
-0.063
-0.066
-0.066
-0.066
-0.061
-0.061
-0.061
-0.066
-0.061
-0.059
-0.068
-0.063
-0.061
-0.066
-0.061
-0.066
-0.059
-0.056
-0.061
-0.061
-0.061
-0.061
-0.063
-0.061
-0.066
-0.061
-0.061
-0.059
-0.063
-0.059
-0.061
-0.061
-0.061
-0.056
-0.061
-0.066
-0.059
-0.054
-0.066
-0.061
-0.061
-0.061
-0.054
-0.056
-0.056
-0.056
-0.061
-0.063
-0.063
-0.061
-0.061
-0.059
-0.061
-0.059
-0.059
-0.059
-0.061
-0.061
-0.059
-0.061
-0.061
-0.059
-0.059
-0.061
-0.054
-0.051
-0.061
-0.059
-0.054
-0.059
-0.061
-0.061
-0.061
-0.059
-0.054
-0.054
-0.061
-0.059
-0.059
-0.061
-0.059
-0.056
-0.061
-0.056
-0.049
-0.056
-0.056
-0.051
-0.059
-0.063
-0.054
-0.059
-0.059
-0.056
-0.061
-0.059
-0.061
-0.059
-0.059
-0.059
-0.061
-0.056
-0.056
-0.054
-0.061
-0.054
-0.056
-0.059
-0.056
-0.061
-0.056
-0.056
-0.049
