VC mem handle 5, phys 0xfe86f000, virt 0xb6fe4000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.241
0.249
0.241
0.246
0.241
0.249
0.239
0.234
0.244
0.241
0.241
0.244
0.237
0.241
0.246
0.239
0.234
0.249
0.254
0.237
0.241
0.249
0.249
0.246
0.244
0.239
0.237
0.234
0.241
0.244
0.241
0.237
0.237
0.251
0.239
0.229
0.244
0.241
0.241
0.239
0.237
0.249
0.251
0.239
0.244
0.239
0.244
0.246
0.239
0.237
0.244
0.239
0.239
0.244
0.246
0.239
0.244
0.239
0.239
0.246
0.244
0.244
0.239
0.246
0.244
0.244
0.244
0.237
0.239
0.239
0.244
0.249
0.239
0.244
0.237
0.232
0.244
0.246
0.237
0.239
0.246
0.239
0.237
0.256
0.246
0.234
0.244
0.254
0.239
0.241
0.239
0.244
0.244
0.241
0.244
0.241
0.239
0.239
0.237
0.234
0.237
0.239
0.244
0.241
0.246
0.246
0.237
0.237
0.246
0.246
0.249
0.239
0.244
0.234
0.232
0.241
0.246
0.234
0.239
0.241
0.237
0.241
0.244
0.244
0.241
0.241
0.241
0.251
0.241
0.246
0.239
0.237
0.239
0.239
0.237
0.234
0.237
0.237
0.234
0.241
0.246
0.241
0.239
0.232
0.237
0.244
0.241
0.244
0.246
0.237
0.246
0.246
0.241
0.239
0.241
0.237
0.234
0.239
0.239
0.246
0.244
0.246
0.244
0.237
0.227
0.244
0.239
0.234
0.239
0.244
0.244
0.241
0.246
0.229
0.251
0.237
0.244
0.241
0.237
0.234
0.234
0.241
0.244
0.234
0.239
0.237
0.237
0.229
0.237
0.246
0.246
0.234
0.241
0.241
0.237
0.246
0.239
0.237
0.237
0.239
0.241
0.241
0.244
0.232
0.237
0.237
0.234
0.244
0.246
0.234
0.244
0.239
0.239
0.241
0.239
0.244
0.244
0.237
0.249
0.244
0.244
0.234
0.237
0.234
0.234
0.229
0.239
0.239
0.239
0.234
0.239
0.241
0.241
0.241
0.249
0.241
0.239
0.237
0.249
0.249
0.241
0.234
0.234
0.241
0.239
0.232
0.241
0.246
0.234
0.241
0.241
0.244
0.246
0.239
0.234
0.232
0.234
0.246
0.239
0.241
0.239
0.239
0.237
0.239
0.237
0.237
0.234
0.241
0.241
0.241
0.237
0.239
0.241
0.237
0.239
0.246
0.246
0.239
0.234
0.249
0.244
0.244
0.237
0.234
0.239
0.239
0.227
0.241
0.241
0.239
0.229
0.237
0.239
0.239
0.239
0.222
0.246
0.244
0.239
0.241
0.239
0.241
0.241
0.244
0.222
0.244
0.244
0.244
0.237
0.241
0.241
0.237
0.244
0.229
0.241
0.234
0.234
0.241
0.241
0.237
0.244
0.244
0.241
0.227
0.237
0.249
0.241
0.237
0.229
0.237
0.244
0.244
0.220
0.246
0.239
0.234
0.239
0.246
0.241
0.239
0.241
0.237
0.244
0.244
0.244
0.237
0.239
0.241
0.237
0.232
0.237
0.234
0.234
0.234
0.239
0.241
0.239
0.244
0.244
0.239
0.239
0.232
0.244
0.246
0.234
0.241
0.241
0.241
0.241
0.241
0.239
0.234
0.229
0.244
0.239
0.239
0.237
0.229
0.244
0.237
0.246
0.241
0.239
0.241
0.237
0.229
0.246
0.234
0.246
0.237
0.237
0.241
0.229
0.227
0.241
0.229
0.239
0.237
0.237
0.241
0.239
0.246
0.224
0.246
0.244
0.234
0.239
0.232
0.239
0.239
0.241
0.227
0.241
0.239
0.239
0.229
0.239
0.234
0.237
0.241
0.227
0.241
0.237
0.234
0.244
0.241
0.237
0.239
0.249
0.227
0.237
0.239
0.244
0.244
0.232
0.239
0.244
0.246
0.220
0.239
0.229
0.239
0.239
0.239
0.244
0.241
0.239
0.234
0.244
0.244
0.239
0.239
0.234
0.239
0.239
0.232
0.239
0.234
0.232
0.244
0.237
0.232
0.239
0.239
0.241
0.244
0.244
0.241
0.241
0.239
0.244
0.234
0.241
0.237
0.237
0.239
0.227
0.237
0.239
0.229
0.239
0.237
0.234
0.239
0.237
0.224
0.249
0.241
0.241
0.239
0.237
0.237
0.241
0.241
0.234
0.249
0.234
0.237
0.241
0.229
0.232
0.234
0.232
0.244
0.239
0.234
0.227
0.239
0.237
0.229
0.246
0.239
0.234
0.234
0.246
0.220
0.244
0.239
0.244
0.232
0.239
0.227
0.241
0.246
0.224
0.239
0.239
0.237
0.246
0.246
0.227
0.246
0.239
0.232
0.249
0.239
0.241
0.232
0.244
0.227
0.241
0.239
0.241
0.234
0.241
0.220
0.234
0.237
0.229
0.246
0.239
0.237
0.237
0.241
0.232
0.241
0.239
0.244
0.229
0.241
0.234
0.239
0.237
0.239
0.234
0.232
0.234
0.237
0.227
0.237
0.232
0.239
0.241
0.244
0.237
0.232
0.246
0.220
0.244
0.239
0.239
0.237
0.224
0.234
0.241
0.241
0.229
0.239
0.237
0.241
0.239
0.215
0.249
0.239
0.234
0.241
0.239
0.239
0.239
0.244
0.220
0.244
0.239
0.234
0.237
0.241
0.229
0.237
0.239
0.227
0.237
0.237
0.237
0.239
0.237
0.234
0.234
0.256
0.224
0.241
0.246
0.232
0.241
0.237
0.234
0.239
0.239
0.229
0.239
0.234
0.239
0.232
0.229
0.237
0.241
0.239
0.234
0.234
0.239
0.239
0.241
0.241
0.237
0.244
0.227
0.234
0.244
0.237
0.239
0.234
0.237
0.232
0.246
0.217
0.244
0.234
0.237
0.237
0.244
0.234
0.244
0.241
0.222
0.237
0.239
0.234
0.232
0.241
0.234
0.229
0.246
0.227
0.239
0.234
0.229
0.234
0.234
0.239
0.241
0.249
0.234
0.237
0.232
0.239
0.234
0.241
0.244
0.237
0.237
0.229
0.239
0.244
0.229
0.237
0.229
0.229
0.244
0.232
0.241
0.239
0.234
0.239
0.237
0.239
0.229
0.232
0.241
0.237
0.239
0.239
0.237
0.237
0.237
0.239
0.237
0.237
0.234
0.239
0.234
0.229
0.241
0.241
0.232
0.237
0.239
0.241
0.232
0.237
0.232
0.239
0.232
0.229
0.234
0.241
0.229
0.241
0.237
0.237
0.234
0.234
0.239
0.239
0.229
0.239
0.237
0.239
0.239
0.244
0.239
0.241
0.234
0.239
0.241
0.237
0.234
0.237
0.237
0.246
0.234
0.234
0.234
0.227
0.232
0.229
0.237
0.241
0.229
0.241
0.239
0.246
0.222
0.246
0.232
0.239
0.232
0.239
0.227
0.244
0.246
0.224
0.232
0.232
0.234
0.241
0.241
0.220
0.241
0.239
0.234
0.241
0.234
0.237
0.239
0.246
0.224
0.237
0.232
0.239
0.237
0.234
0.234
0.234
0.237
0.227
0.237
0.241
0.237
0.237
0.241
0.237
0.239
0.246
0.220
0.241
0.239
0.239
0.237
0.234
0.237
0.234
0.237
0.227
0.239
0.234
0.234
0.232
0.246
0.237
0.246
0.239
0.227
0.241
0.234
0.241
0.234
0.229
0.246
0.237
0.246
0.222
0.237
0.244
0.227
0.244
0.241
0.229
0.241
0.244
0.224
0.237
0.239
0.224
0.241
0.232
0.241
0.234
0.249
0.217
0.241
0.244
0.222
0.234
0.237
0.232
0.246
0.241
0.227
0.237
0.246
0.222
0.237
0.239
0.241
0.232
0.244
0.227
0.246
0.246
0.222
0.229
0.234
0.232
0.239
0.244
0.224
0.241
0.239
0.212
0.234
0.237
0.237
0.229
0.241
0.227
0.241
0.246
0.224
0.239
0.234
0.234
0.249
0.244
0.210
0.239
0.237
0.229
0.244
0.234
0.234
0.239
0.237
0.217
0.241
0.237
0.249
0.232
0.237
0.237
0.237
0.244
0.220
0.241
0.244
0.229
0.229
0.241
0.229
0.237
0.246
0.224
0.239
0.237
0.239
0.241
0.239
0.241
0.232
0.244
0.229
0.244
0.239
0.237
0.234
0.244
0.232
0.241
0.232
0.237
0.237
0.234
0.237
0.239
0.229
0.239
0.234
0.241
0.229
0.229
0.241
0.234
0.237
0.244
0.241
0.241
0.232
0.241
0.244
0.234
0.241
0.234
0.239
0.244
0.232
0.239
0.234
0.239
0.241
-2.022
-1.990
-1.863
-1.815
-1.727
-1.661
-1.615
-1.541
-1.488
-1.420
-1.378
-1.315
-1.280
-1.217
-1.190
-1.129
-1.107
-1.046
-1.029
-0.978
-0.949
-0.920
-0.888
-0.871
-0.861
-0.815
-0.807
-0.771
-0.751
-0.720
-0.705
-0.685
-0.673
-0.644
-0.622
-0.600
-0.590
-0.580
-0.571
-0.539
-0.524
-0.515
-0.500
-0.480
-0.473
-0.461
-0.449
-0.427
-0.417
-0.412
-0.402
-0.393
-0.378
-0.378
-0.363
-0.354
-0.359
-0.349
-0.334
-0.344
-0.317
-0.320
-0.310
-0.300
-0.298
-0.298
-0.290
-0.278
-0.280
-0.271
-0.278
-0.271
-0.268
-0.259
-0.261
-0.254
-0.251
-0.254
-0.246
-0.241
-0.234
-0.241
-0.234
-0.229
-0.220
-0.222
-0.217
-0.217
-0.215
-0.200
-0.215
-0.200
-0.198
-0.198
-0.202
-0.198
-0.193
-0.188
-0.188
-0.190
-0.185
-0.183
-0.178
-0.180
-0.178
-0.171
-0.178
-0.176
-0.171
-0.171
-0.168
-0.163
-0.166
-0.159
-0.161
-0.159
-0.154
-0.159
-0.159
-0.159
-0.156
-0.151
-0.159
-0.156
-0.156
-0.156
-0.149
-0.149
-0.149
-0.144
-0.149
-0.146
-0.146
-0.144
-0.139
-0.144
-0.139
-0.137
-0.139
-0.139
-0.139
-0.134
-0.139
-0.144
-0.139
-0.134
-0.124
-0.132
-0.132
-0.129
-0.134
-0.129
-0.124
-0.124
-0.127
-0.122
-0.137
-0.124
-0.122
-0.122
-0.124
-0.122
-0.132
-0.129
-0.124
-0.122
-0.127
-0.120
-0.120
-0.120
-0.112
-0.117
-0.120
-0.117
-0.112
-0.115
-0.112
-0.117
-0.115
-0.112
-0.115
-0.112
-0.115
-0.110
-0.112
-0.115
-0.110
-0.110
-0.120
-0.112
-0.112
-0.102
-0.110
-0.110
-0.112
-0.110
-0.105
-0.105
-0.107
-0.107
-0.105
-0.110
-0.102
-0.105
-0.105
-0.102
-0.105
-0.098
-0.105
-0.102
-0.102
-0.098
-0.102
-0.105
-0.095
-0.098
-0.100
-0.102
-0.098
-0.100
-0.095
-0.100
-0.105
-0.095
-0.100
-0.102
-0.095
-0.100
-0.095
-0.102
-0.095
-0.095
-0.095
-0.098
-0.095
-0.095
-0.090
-0.098
-0.090
-0.088
-0.090
-0.098
-0.093
-0.095
-0.090
-0.088
-0.090
-0.095
-0.088
-0.098
-0.090
-0.093
-0.090
-0.093
-0.083
-0.090
-0.088
-0.093
-0.088
-0.085
-0.083
-0.090
-0.093
-0.080
-0.088
-0.083
-0.085
-0.088
-0.098
-0.076
-0.093
-0.090
-0.080
-0.093
-0.078
-0.090
-0.080
-0.083
-0.071
-0.090
-0.088
-0.071
-0.088
-0.068
-0.085
-0.078
-0.080
-0.078
-0.085
-0.085
-0.076
-0.098
-0.076
-0.088
-0.076
-0.078
-0.071
-0.078
-0.080
-0.068
-0.088
-0.066
-0.085
-0.076
-0.073
-0.073
-0.085
-0.076
-0.071
-0.073
-0.073
-0.088
-0.078
-0.076
-0.068
-0.090
-0.073
-0.076
-0.071
-0.071
-0.088
-0.068
-0.068
-0.066
-0.083
-0.071
-0.071
-0.066
-0.068
-0.078
-0.068
-0.071
-0.076
-0.073
-0.071
-0.071
-0.076
-0.068
-0.071
-0.073
-0.073
-0.068
-0.071
-0.068
-0.071
-0.068
-0.068
-0.076
-0.071
-0.071
-0.076
-0.066
-0.061
-0.068
-0.068
-0.071
-0.068
-0.071
-0.068
-0.071
-0.071
-0.073
-0.066
