VC mem handle 5, phys 0xfe86f000, virt 0xb6fec000
-0.017
-0.017
-0.022
-0.037
-0.005
-0.022
-0.022
-0.022
-0.022
-0.024
-0.024
-0.020
-0.034
-0.005
-0.024
-0.022
-0.022
-0.020
-0.027
-0.010
-0.020
-0.032
-0.010
-0.017
-0.012
-0.020
-0.020
-0.024
-0.022
-0.017
-0.007
-0.022
-0.022
-0.024
-0.020
-0.024
-0.020
-0.020
-0.015
-0.027
-0.020
-0.022
-0.020
-0.024
-0.015
-0.020
-0.020
-0.017
-0.022
-0.015
-0.015
-0.022
-0.015
-0.022
-0.020
-0.017
-0.027
-0.015
-0.022
-0.022
-0.017
-0.020
-0.017
-0.020
-0.015
-0.027
-0.012
-0.015
-0.020
-0.015
-0.017
-0.027
-0.020
-0.015
-0.022
-0.020
-0.022
-0.020
-0.015
-0.010
-0.017
-0.024
-0.020
-0.015
-0.020
-0.015
-0.020
-0.015
-0.015
-0.022
-0.017
-0.022
-0.017
-0.022
-0.010
-0.020
-0.022
-0.020
-0.015
-0.024
-0.015
-0.024
-0.024
-0.022
-0.012
-0.010
-0.015
-0.015
-0.017
-0.022
-0.017
-0.017
-0.017
-0.017
-0.022
-0.020
-0.015
-0.029
-0.017
-0.022
-0.020
-0.024
-0.024
-0.022
-0.022
-0.012
-0.020
-0.022
-0.020
-0.024
-0.015
-0.017
-0.024
-0.015
-0.020
-0.022
-0.017
-0.017
-0.017
-0.020
-0.022
-0.020
-0.017
-0.022
-0.020
-0.017
-0.022
-0.020
-0.015
-0.020
-0.020
-0.020
-0.017
-0.015
-0.022
-0.017
-0.020
-0.017
-0.015
-0.022
-0.024
-0.022
-0.015
-0.012
-0.015
-0.017
-0.027
-0.017
-0.020
-0.017
-0.015
-0.022
-0.024
-0.012
-0.010
-0.015
-0.020
-0.017
-0.022
-0.012
-0.024
-0.015
-0.020
-0.020
-0.017
-0.022
-0.024
-0.017
-0.022
-0.017
-0.020
-0.020
-0.020
-0.029
-0.012
-0.007
-0.020
-0.015
-0.022
-0.020
-0.022
-0.024
-0.022
-0.015
-0.024
-0.017
-0.017
-0.015
-0.020
-0.017
-0.020
-0.012
-0.017
-0.015
-0.020
-0.017
-0.022
-0.012
-0.020
-0.020
-0.015
-0.024
-0.017
-0.015
-0.020
-0.017
-0.022
-0.022
-0.022
-0.022
-0.015
-0.027
-0.010
-0.020
-0.022
-0.020
-0.015
-0.010
-0.017
-0.015
-0.024
-0.020
-0.015
-0.012
-0.020
-0.012
-0.024
-0.020
-0.022
-0.012
-0.020
-0.020
-0.022
-0.017
-0.020
-0.015
-0.020
-0.015
-0.017
-0.017
-0.020
-0.017
-0.010
-0.020
-0.015
-0.017
-0.017
-0.017
-0.024
-0.012
-0.017
-0.017
-0.022
-0.012
-0.012
-0.017
-0.022
-0.010
-0.010
-0.017
-0.022
-0.015
-0.012
-0.012
-0.020
-0.017
-0.017
-0.020
-0.027
-0.020
-0.012
-0.017
-0.015
-0.020
-0.020
-0.020
-0.012
-0.022
-0.015
-0.012
-0.022
-0.010
-0.017
-0.017
-0.012
-0.017
-0.017
-0.015
-0.020
-0.020
-0.022
-0.020
-0.020
-0.017
-0.020
-0.020
-0.017
-0.012
-0.015
-0.020
-0.020
-0.017
-0.020
-0.015
-0.017
-0.020
-0.022
-0.015
-0.015
-0.017
-0.027
-0.020
-0.012
-0.020
-0.022
-0.017
-0.017
-0.010
-0.015
-0.027
-0.012
-0.015
-0.020
-0.015
-0.015
-0.017
-0.015
-0.017
-0.017
-0.012
-0.020
-0.022
-0.017
-0.020
-0.015
-0.010
-0.015
-0.020
-0.022
-0.020
-0.015
-0.017
-0.015
-0.015
-0.022
-0.010
-0.015
-0.012
-0.022
-0.010
-0.024
-0.015
-0.020
-0.015
-0.020
-0.015
-0.015
-0.012
-0.027
-0.015
-0.017
-0.017
-0.015
-0.017
-0.015
-0.012
-0.012
-0.022
-0.015
-0.017
-0.017
-0.005
-0.027
-0.020
-0.020
-0.022
-0.020
-0.010
-0.022
-0.029
-0.007
-0.022
-0.015
-0.017
-0.012
-0.010
-0.017
-0.015
-0.012
-0.017
-0.015
-0.012
-0.012
-0.015
-0.022
-0.015
-0.020
-0.020
-0.022
-0.017
-0.020
-0.024
-0.020
-0.010
-0.010
-0.015
-0.017
-0.015
-0.017
-0.012
-0.015
-0.015
-0.012
-0.024
-0.010
-0.020
-0.012
-0.027
-0.015
-0.017
-0.012
-0.017
-0.015
-0.022
-0.012
-0.015
-0.020
-0.007
-0.017
-0.012
-0.022
-0.017
-0.024
-0.015
-0.020
-0.010
-0.017
-0.022
-0.022
-0.017
-0.022
-0.015
-0.015
-0.017
-0.020
-0.020
-0.015
-0.017
-0.015
-0.012
-0.017
-0.010
-0.017
-0.015
-0.022
-0.010
-0.027
-0.012
-0.017
-0.022
-0.015
-0.017
-0.017
-0.007
-0.020
-0.022
-0.017
-0.020
-0.015
-0.012
-0.017
-0.007
-0.024
-0.017
-0.010
-0.020
-0.020
-0.015
-0.007
-0.022
-0.024
-0.012
-0.017
-0.015
-0.020
-0.017
-0.005
-0.022
-0.015
-0.015
-0.012
-0.017
-0.015
-0.015
-0.027
-0.002
-0.020
-0.015
-0.017
-0.012
-0.020
-0.017
-0.015
-0.032
-0.012
-0.017
-0.012
-0.024
-0.017
-0.007
-0.015
-0.010
-0.012
-0.012
-0.017
-0.012
-0.007
-0.017
-0.020
-0.015
-0.020
-0.012
-0.015
-0.022
-0.007
-0.024
-0.022
-0.015
-0.015
-0.020
-0.017
-0.010
-0.010
-0.020
-0.015
-0.015
-0.007
-0.015
-0.012
-0.010
-0.020
-0.017
-0.017
-0.020
-0.007
-0.022
-0.012
-0.015
-0.017
-0.015
-0.015
-0.022
-0.005
-0.020
-0.005
-0.017
-0.007
-0.020
-0.017
-0.012
-0.032
-0.005
-0.032
0.000
-0.015
-0.020
-0.020
-0.017
-0.012
-0.027
-0.005
-0.039
0.005
-0.017
-0.012
-0.015
-0.022
-0.012
-0.027
-0.005
-0.029
0.005
-0.022
-0.015
-0.015
-0.015
-0.015
-0.044
-0.007
-0.034
0.002
-0.022
-0.015
-0.017
-0.010
-0.015
-0.002
-0.022
-0.039
-0.005
-0.017
-0.005
-0.012
-0.015
-0.034
0.000
-0.012
-0.034
-0.005
-0.041
0.005
-0.022
-0.015
-0.039
0.005
-0.024
-0.037
0.000
-0.032
0.007
-0.017
-0.015
-0.032
0.000
-0.020
-0.037
0.000
-0.034
0.002
-0.029
-0.024
-0.039
0.000
-0.017
-0.034
0.000
-0.032
0.002
-0.022
-0.005
-0.037
0.000
-0.020
-0.034
0.000
-0.037
0.010
-0.049
-0.002
-0.044
0.005
-0.020
-0.037
-0.007
-0.034
0.002
-0.044
0.002
-0.037
0.010
-0.015
0.000
-0.024
-0.034
0.005
-0.039
0.000
-0.041
0.007
-0.044
0.010
-0.020
-0.032
-0.002
-0.046
0.010
-0.034
0.007
-0.041
0.002
-0.010
-0.032
0.007
-0.039
0.005
-0.037
0.005
-0.041
0.012
-0.022
-0.034
0.005
-0.037
-0.002
-0.041
0.005
-0.039
0.012
-0.020
-0.034
0.007
-0.034
0.012
-0.044
0.007
-0.041
0.010
-0.020
-0.039
0.007
-0.037
0.005
-0.037
0.012
-0.037
0.007
-0.024
-0.032
0.000
-0.039
0.007
-0.046
0.012
-0.037
0.012
-0.007
-0.039
0.007
-0.039
0.020
-0.049
0.007
-0.044
0.015
-0.024
-0.032
-0.002
-0.037
0.020
-0.044
0.007
-0.046
0.017
-0.010
-0.037
0.007
-0.039
0.010
-0.041
0.012
-0.041
0.017
-0.010
-0.037
-0.005
-0.039
0.010
-0.044
0.007
-0.041
0.017
-0.022
-0.044
0.000
-0.039
0.012
-0.041
0.017
-0.041
0.015
-0.015
-0.041
0.005
-0.041
0.012
-0.039
0.017
-0.046
0.017
-0.017
-0.039
0.007
-0.037
0.010
-0.039
0.017
-0.044
0.022
-0.015
-0.037
0.010
-0.044
0.012
-0.039
0.010
-0.041
0.022
-0.007
-0.044
0.005
-0.041
0.015
-0.051
0.017
-0.039
0.027
-0.027
-0.039
0.012
-0.039
0.029
-0.041
0.015
-0.029
0.020
-0.022
-0.039
0.005
-0.037
0.015
-0.046
0.017
-0.049
0.029
-0.010
-0.041
0.010
-0.041
0.024
-0.034
0.029
-0.039
0.032
-0.017
-0.046
0.007
-0.041
0.022
-0.034
0.015
-0.037
0.022
0.000
-0.044
0.010
-0.041
0.022
-0.051
0.012
-0.039
-0.029
0.015
-0.032
0.017
-0.039
0.039
-0.041
0.017
0.005
-0.041
0.015
-0.044
0.017
-0.051
0.022
-0.049
-0.029
0.015
-0.029
0.020
-0.041
0.037
-0.039
0.027
0.012
-0.044
0.010
-0.051
0.010
-0.051
0.015
-0.044
-0.022
0.007
-0.041
0.022
-0.066
0.017
-0.059
0.020
0.005
-0.046
0.012
-0.046
0.020
-0.044
0.020
-0.054
-0.041
0.012
-0.054
0.017
-0.071
0.002
-0.073
0.024
-0.002
-0.044
0.017
-0.051
0.017
-0.080
-0.002
-0.059
-0.054
0.002
-0.046
0.029
-0.059
0.002
1.488
2.002
1.851
1.685
1.524
1.361
1.241
1.110
1.020
0.924
0.844
0.776
0.707
0.654
0.605
0.539
0.512
0.478
0.446
0.410
0.383
0.368
0.334
0.322
0.310
0.290
0.285
0.266
0.263
0.239
0.234
0.220
0.217
0.210
0.202
0.195
0.193
0.185
0.180
0.180
0.173
0.161
0.168
0.156
0.159
0.154
0.141
0.146
0.141
0.139
0.139
0.132
0.137
0.129
0.134
0.139
0.129
0.139
0.132
0.127
0.132
0.127
0.127
0.134
0.124
0.127
0.124
0.132
0.120
0.137
0.127
0.124
0.134
0.127
0.127
0.129
0.124
0.122
0.120
0.122
0.129
0.117
0.115
0.117
0.112
0.117
0.124
0.112
0.120
0.107
0.115
0.107
0.112
0.117
0.110
0.115
0.117
0.110
0.115
0.112
0.112
0.117
0.110
0.107
0.117
0.110
0.105
0.110
0.115
0.112
0.107
0.110
0.105
0.105
0.093
0.102
0.107
0.112
0.115
0.107
0.105
0.115
0.112
0.110
0.105
0.105
0.112
0.107
0.102
0.102
0.102
0.107
0.095
0.110
0.102
0.107
0.102
0.110
0.100
0.107
0.102
0.110
0.102
0.112
0.100
0.100
0.093
0.100
0.102
0.110
0.093
0.102
0.107
0.088
0.100
0.107
0.093
0.105
0.095
0.110
0.100
0.102
0.100
0.100
0.102
0.110
0.100
0.107
0.083
0.098
0.102
0.098
0.095
0.098
0.093
0.095
0.093
0.100
0.098
0.100
0.098
0.100
0.098
0.100
0.095
0.098
0.098
0.102
0.093
0.098
0.083
0.098
0.090
0.100
0.093
0.100
0.095
0.098
0.085
0.093
0.095
0.093
0.098
0.102
0.093
0.102
0.090
0.093
0.100
0.095
0.095
0.093
0.093
0.085
0.093
0.088
0.098
0.093
0.095
0.088
0.093
0.080
0.088
0.098
0.090
0.093
0.098
0.093
0.100
0.100
0.095
0.088
0.090
0.090
0.098
0.090
0.090
0.080
0.085
0.090
0.093
0.090
0.088
0.090
0.083
0.088
0.095
0.093
0.085
0.100
0.093
0.088
0.088
0.095
0.088
0.095
0.090
0.085
0.083
0.088
0.080
0.090
0.095
0.085
0.093
0.090
0.095
0.088
0.088
0.093
0.085
0.095
0.093
0.095
0.078
0.088
0.088
0.085
0.095
0.085
0.083
0.085
0.080
0.093
0.088
0.090
0.093
0.098
0.090
0.093
0.085
0.085
0.090
0.093
0.085
0.093
0.085
0.078
0.093
0.085
0.088
0.080
0.090
0.080
0.093
0.078
0.085
0.093
0.090
0.090
0.088
0.078
0.088
0.088
0.088
0.090
0.090
0.083
0.085
0.085
0.080
0.088
0.083
0.083
0.088
0.088
0.095
0.090
0.080
0.085
0.083
0.088
0.090
0.085
0.088
0.095
0.078
0.093
0.085
0.085
0.088
0.083
0.083
0.076
0.083
0.083
0.090
0.088
0.088
0.083
0.085
0.080
0.088
0.090
0.090
0.078
0.090
0.095
0.100
0.078
0.083
0.085
0.088
0.078
0.085
0.076
0.083
0.076
0.083
0.088
0.083
0.080
0.088
0.088
0.083
0.085
0.088
0.088
0.080
0.090
0.078
0.073
0.088
0.088
0.085
0.083
0.083
0.080
0.076
0.080
0.085
0.080
0.080
0.085
0.093
0.088
0.076
0.088
0.078
0.088
0.083
0.085
0.083
0.088
0.076
0.083
0.073
0.085
0.078
0.083
0.080
0.083
0.078
0.088
0.080
0.093
0.090
0.083
0.085
0.076
0.080
0.088
0.083
0.080
0.083
0.078
0.093
0.088
0.080
0.073
0.076
0.088
0.085
0.088
0.073
0.076
0.083
0.080
0.093
0.083
0.080
0.080
0.080
0.085
0.085
0.085
0.073
0.090
0.080
0.078
0.076
0.076
0.080
0.085
0.078
0.090
0.073
0.078
0.080
0.083
0.085
0.083
0.080
0.085
0.078
0.095
0.080
0.080
0.088
0.083
0.078
0.073
0.080
0.073
0.083
0.078
0.083
0.083
0.088
0.080
0.093
0.078
0.085
0.076
0.078
0.088
0.080
0.076
0.076
0.083
0.080
0.085
0.076
0.078
0.078
0.085
0.076
0.083
0.083
0.078
0.080
0.085
0.083
0.078
0.078
0.085
0.080
0.080
0.080
0.076
0.080
0.078
0.078
0.083
0.080
0.078
0.078
0.078
0.078
0.073
0.078
0.078
0.088
0.083
0.080
0.080
0.078
0.080
0.083
0.073
0.080
0.073
0.080
0.076
0.076
0.078
0.078
0.078
0.080
0.078
0.085
0.063
0.078
0.078
0.080
0.085
0.080
0.078
0.083
0.085
0.068
0.080
0.080
0.078
0.083
0.076
0.071
0.080
0.090
0.059
0.080
0.071
0.080
0.078
0.090
0.063
0.085
0.078
0.068
0.088
0.068
0.080
0.083
0.085
0.068
0.078
0.095
0.066
0.085
0.056
0.076
0.083
0.085
0.073
0.078
0.088
0.073
0.088
0.068
0.083
0.080
0.076
0.080
0.076
0.066
0.085
0.085
0.068
0.085
0.073
0.076
0.071
0.085
0.056
0.085
0.088
0.068
0.080
0.083
0.088
0.063
0.085
0.073
0.083
0.090
0.068
0.071
0.073
0.085
0.071
0.073
0.080
0.076
0.080
0.076
0.061
0.080
0.088
0.059
0.088
0.076
0.088
0.071
0.093
0.071
0.078
0.080
0.068
0.073
0.080
0.076
0.059
0.093
0.063
0.083
0.085
0.068
0.078
0.071
0.088
0.066
0.098
0.068
0.078
0.085
0.061
0.093
0.063
0.090
0.068
0.083
0.063
0.080
0.085
0.066
0.093
0.066
0.080
0.066
0.090
0.063
0.076
0.088
0.063
0.095
0.068
0.093
0.073
0.083
0.066
0.083
0.093
0.071
0.090
0.063
0.073
0.078
0.083
0.066
0.076
0.088
0.059
0.080
0.068
0.076
0.078
0.090
0.066
0.085
0.085
0.063
0.090
0.061
0.078
0.080
0.085
0.066
0.076
0.088
0.071
0.076
0.061
0.080
0.078
0.093
0.066
0.088
0.076
0.068
0.093
0.063
0.078
0.076
0.083
0.071
0.071
0.088
0.059
0.083
0.068
0.078
0.078
0.083
0.073
0.063
0.083
0.068
0.093
0.066
0.083
0.071
0.080
0.090
0.068
0.088
0.061
0.090
0.061
0.083
0.061
0.078
0.083
0.068
0.083
0.071
0.076
0.068
0.085
0.066
0.080
0.083
0.059
0.095
0.061
0.095
0.063
0.090
0.063
0.076
0.090
0.061
0.090
0.066
0.088
0.071
0.083
0.068
0.085
0.078
0.068
0.083
0.066
0.083
0.066
0.095
0.071
0.076
0.088
0.063
0.088
0.061
0.088
0.059
0.078
0.063
0.078
0.083
0.066
0.076
0.071
0.095
0.061
0.085
0.068
0.080
0.090
0.063
0.090
0.056
0.090
0.061
0.088
0.063
0.073
0.078
0.078
0.076
0.073
0.076
0.066
0.085
0.068
0.080
0.073
0.080
0.073
0.080
0.088
0.061
0.085
0.059
0.068
0.083
0.068
0.088
0.068
0.085
0.071
0.095
0.066
0.061
0.088
0.066
0.088
0.068
0.085
0.059
0.090
0.076
0.063
0.090
0.066
0.078
0.066
0.076
0.066
0.068
0.088
0.068
0.088
0.063
0.090
0.063
0.088
0.073
0.066
0.088
0.066
0.085
0.068
0.085
0.066
0.071
0.095
0.063
0.088
0.071
0.076
0.061
0.088
0.076
0.066
0.088
0.066
0.080
0.061
0.088
0.063
0.073
0.085
0.061
0.083
0.059
0.080
0.068
0.088
0.063
0.078
0.078
0.066
0.083
0.059
0.088
0.066
0.083
0.066
0.076
0.080
0.073
0.085
0.061
0.093
0.071
0.088
0.059
0.076
0.073
0.080
0.078
0.061
0.085
0.056
0.073
0.061
0.078
0.078
0.073
0.080
0.063
0.093
0.059
0.088
0.063
0.078
0.078
0.080
0.076
0.063
0.085
0.059
0.080
0.063
0.078
0.076
0.076
0.083
0.059
0.080
0.063
0.085
0.068
0.078
0.078
0.068
0.088
0.061
0.080
0.068
0.078
0.056
0.068
0.085
0.063
0.080
0.061
0.085
0.063
0.085
0.076
0.063
0.085
0.061
0.080
0.063
0.083
0.063
0.078
0.090
0.059
0.088
0.066
0.083
0.068
0.076
0.059
0.073
0.078
0.068
0.080
0.059
0.085
0.063
0.088
0.061
0.083
0.078
0.063
0.088
0.061
0.083
0.071
0.083
0.066
0.080
0.080
0.066
0.076
0.059
0.085
0.056
0.088
0.063
0.078
0.085
0.061
0.088
0.063
0.080
0.066
0.085
0.066
0.066
0.080
0.063
0.090
0.063
0.080
0.063
0.080
0.078
0.059
0.080
0.071
0.080
0.066
0.083
0.066
0.068
0.085
0.059
0.085
0.061
0.080
0.059
0.090
0.066
0.061
0.083
0.061
0.083
0.059
0.088
0.068
0.078
0.078
0.068
0.088
0.061
0.088
0.063
0.078
0.063
0.076
0.083
0.059
0.080
0.066
0.083
0.061
0.083
0.063
0.078
0.085
0.063
0.083
0.056
0.078
0.061
0.093
0.056
0.076
0.083
0.073
0.080
0.059
0.078
0.068
0.085
0.063
0.076
0.068
0.076
0.073
0.063
0.085
0.061
0.080
0.071
0.083
0.063
0.073
0.085
0.063
0.083
0.061
0.085
0.059
0.090
0.061
0.078
0.080
0.063
0.080
0.054
0.088
0.066
0.080
0.061
0.071
0.085
0.078
0.076
0.071
0.090
0.066
0.083
0.076
0.063
0.066
0.073
0.090
0.059
0.083
0.061
0.076
0.080
0.071
0.059
0.078
0.068
0.068
0.088
0.059
0.078
0.078
0.071
0.063
0.085
0.071
0.056
0.076
0.051
0.071
0.085
0.068
0.068
0.088
0.063
0.071
0.088
0.073
0.066
0.085
0.068
0.066
0.080
0.078
0.059
0.078
0.090
0.056
0.080
0.068
0.066
0.061
0.080
0.056
0.080
0.080
0.066
0.078
0.078
0.071
0.066
0.085
0.068
0.073
0.078
0.063
0.071
0.090
0.068
0.068
0.085
0.061
0.080
0.076
0.068
0.059
0.085
0.071
0.063
0.083
0.059
0.073
0.090
0.068
0.061
0.088
0.071
0.066
0.088
0.056
0.078
0.076
0.076
0.061
0.080
0.068
0.068
0.073
0.066
0.078
0.076
0.083
0.059
0.083
0.066
0.061
0.088
0.063
0.080
0.078
0.080
0.066
0.078
0.068
0.059
0.080
0.066
0.068
0.076
0.083
0.063
0.085
0.066
0.068
0.083
0.076
0.063
0.073
0.085
0.071
0.088
0.073
0.061
0.073
0.078
0.059
0.080
0.080
0.059
0.071
0.088
0.061
0.076
0.076
0.066
0.078
0.078
0.073
0.059
0.080
0.061
0.080
0.083
0.063
0.071
0.066
0.085
0.063
0.076
0.059
0.071
0.090
0.080
0.066
0.066
0.078
0.066
0.093
0.076
0.061
0.071
0.078
0.073
0.056
0.090
0.061
0.076
0.088
0.068
0.056
0.073
0.080
0.063
0.078
0.063
0.078
0.080
0.073
0.061
0.076
0.080
0.063
0.078
0.066
0.073
0.071
0.088
0.056
0.085
0.080
0.068
0.078
0.051
0.078
0.054
0.083
0.071
0.076
0.080
0.056
0.090
0.056
0.085
0.061
0.088
0.059
0.076
0.073
0.068
0.073
0.071
0.078
0.061
0.080
0.061
0.076
0.080
0.061
0.093
0.056
0.090
0.063
0.083
0.059
0.078
0.076
0.066
0.093
0.059
0.078
0.063
0.068
0.059
0.071
0.080
0.061
0.083
0.061
0.088
0.073
0.066
0.078
0.063
0.090
0.063
0.090
0.059
0.073
0.088
0.056
0.083
0.068
0.076
0.066
0.063
0.061
0.076
0.076
0.066
0.088
0.056
0.088
0.068
0.078
0.063
0.080
0.083
0.061
0.080
0.061
0.078
0.061
0.078
0.063
0.073
0.088
0.061
0.080
0.054
0.085
0.061
0.083
0.061
0.080
0.083
0.066
0.078
0.071
0.083
0.061
0.080
0.054
0.068
