VC mem handle 5, phys 0xfe86f000, virt 0xb6f3d000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
-0.012
-0.015
-0.017
-0.017
-0.010
-0.012
-0.020
-0.022
-0.017
-0.017
-0.012
-0.017
-0.017
-0.017
-0.020
-0.020
-0.012
-0.017
-0.017
-0.012
-0.017
-0.015
-0.024
-0.015
-0.010
-0.015
-0.020
-0.020
-0.020
-0.022
-0.017
-0.017
-0.015
-0.015
-0.012
-0.020
-0.020
-0.024
-0.017
-0.020
-0.017
-0.015
-0.015
-0.022
-0.020
-0.015
-0.010
-0.012
-0.012
-0.020
-0.022
-0.017
-0.012
-0.015
-0.020
-0.017
-0.022
-0.022
-0.015
-0.020
-0.027
-0.017
-0.020
-0.017
-0.020
-0.020
-0.015
-0.012
-0.012
-0.017
-0.017
-0.015
-0.017
-0.015
-0.015
-0.010
-0.020
-0.017
-0.017
-0.020
-0.015
-0.024
-0.022
-0.010
-0.017
-0.015
-0.020
-0.020
-0.022
-0.015
-0.012
-0.010
-0.012
-0.022
-0.015
-0.015
-0.022
-0.022
-0.015
-0.017
-0.020
-0.017
-0.022
-0.017
-0.015
-0.020
-0.015
-0.015
-0.012
-0.015
-0.022
-0.007
-0.022
-0.015
-0.020
-0.015
-0.012
-0.015
-0.022
-0.012
-0.017
-0.020
-0.024
-0.020
-0.017
-0.020
-0.020
-0.015
-0.015
-0.020
-0.020
-0.017
-0.015
-0.015
-0.020
-0.024
-0.015
-0.010
-0.015
-0.012
-0.020
-0.015
-0.012
-0.022
-0.015
-0.012
-0.034
-0.017
-0.017
-0.020
-0.015
-0.022
-0.015
-0.010
-0.020
-0.012
-0.020
-0.015
-0.015
-0.012
-0.017
-0.015
-0.022
-0.015
-0.015
-0.020
-0.017
-0.020
-0.015
-0.022
-0.020
-0.017
-0.017
-0.010
-0.010
-0.012
-0.017
-0.015
-0.012
-0.012
-0.020
-0.017
-0.017
-0.017
-0.012
-0.024
-0.012
-0.020
-0.020
-0.012
-0.015
-0.020
-0.015
-0.010
-0.015
-0.012
-0.012
-0.020
-0.012
-0.012
-0.017
-0.010
-0.020
-0.015
-0.022
-0.017
-0.017
-0.017
-0.012
-0.020
-0.022
-0.020
-0.012
-0.012
-0.017
-0.012
-0.020
-0.012
-0.020
-0.012
-0.010
-0.015
-0.010
-0.015
-0.012
-0.020
-0.012
-0.015
-0.015
-0.017
-0.012
-0.020
-0.010
-0.015
-0.015
-0.020
-0.020
-0.010
-0.010
-0.020
-0.012
-0.017
-0.017
-0.015
-0.015
-0.010
-0.015
-0.022
-0.015
-0.010
-0.017
-0.024
-0.020
-0.017
-0.022
-0.017
-0.020
-0.007
-0.012
-0.024
-0.012
-0.010
-0.020
-0.012
-0.015
-0.005
-0.020
-0.020
-0.012
-0.010
-0.012
-0.012
-0.022
-0.034
-0.007
-0.022
-0.015
-0.017
-0.020
-0.015
-0.015
-0.012
-0.002
-0.015
-0.012
-0.012
-0.015
-0.015
-0.022
-0.007
-0.032
0.002
-0.015
-0.017
-0.017
-0.015
-0.017
-0.002
-0.022
-0.034
0.000
-0.010
-0.007
-0.017
-0.010
-0.034
0.005
-0.015
-0.032
-0.007
-0.015
-0.017
-0.012
-0.012
-0.034
0.000
-0.020
-0.007
-0.022
-0.007
-0.022
-0.015
-0.020
-0.032
0.005
-0.010
-0.017
-0.007
-0.022
-0.007
-0.012
-0.015
-0.029
0.005
-0.015
-0.007
-0.029
-0.005
-0.020
-0.015
-0.010
-0.037
-0.002
-0.005
-0.017
-0.041
-0.002
-0.020
-0.010
-0.017
-0.034
-0.022
0.005
-0.020
-0.039
0.002
-0.005
-0.012
-0.027
-0.010
-0.037
0.000
-0.020
-0.039
-0.029
0.012
-0.015
-0.015
-0.015
-0.032
0.005
-0.015
-0.010
-0.041
0.010
-0.017
-0.015
-0.010
-0.037
0.000
-0.007
-0.020
-0.046
0.002
-0.015
-0.015
-0.020
-0.039
0.012
-0.012
-0.007
-0.049
0.012
-0.010
-0.010
-0.017
-0.037
0.007
-0.007
-0.017
-0.041
0.002
-0.010
-0.012
-0.020
-0.034
0.007
-0.012
-0.015
-0.044
0.012
-0.010
-0.010
-0.024
-0.032
0.010
-0.015
-0.022
-0.039
0.012
-0.010
-0.024
-0.012
-0.041
0.017
-0.015
-0.012
-0.039
0.007
-0.020
-0.002
-0.020
-0.029
0.017
-0.005
-0.012
-0.037
0.010
-0.044
0.010
-0.015
-0.037
-0.027
0.022
-0.010
-0.044
0.000
-0.034
0.017
-0.015
-0.007
-0.041
0.012
-0.029
-0.049
0.022
-0.037
0.020
0.000
-0.020
-0.041
0.012
-0.005
-0.041
0.002
-0.046
-0.024
0.015
-0.010
-0.039
-0.041
0.007
-0.044
0.020
-0.015
-0.044
0.015
-0.017
-0.002
-0.044
0.012
-0.032
0.024
-0.020
-0.037
0.005
-0.046
0.015
-0.049
0.024
-0.041
0.007
-0.012
-0.037
0.010
-0.039
0.022
-0.044
0.015
-0.039
0.027
-0.012
-0.041
0.000
-0.044
0.015
-0.046
0.010
-0.037
0.024
-0.020
-0.046
0.007
-0.046
0.029
-0.049
0.017
-0.037
0.020
-0.002
-0.037
0.017
-0.039
0.027
-0.051
0.020
-0.044
-0.029
0.007
-0.032
0.015
-0.037
0.027
-0.054
0.012
0.005
-0.039
0.017
-0.046
0.015
-0.037
0.024
-0.046
-0.027
0.007
-0.039
0.027
-0.044
0.010
-0.037
0.024
0.002
-0.037
0.005
-0.034
0.015
-0.049
0.012
-0.041
-0.024
0.015
-0.037
0.022
-0.044
0.029
-0.039
0.022
0.007
-0.039
0.010
-0.044
0.017
-0.037
0.022
-0.037
-0.032
0.002
-0.046
0.012
-0.041
0.022
-0.046
0.024
0.002
-0.059
0.027
-0.041
0.020
-0.044
0.032
-0.039
-0.032
0.010
-0.024
0.012
-0.059
0.022
-0.037
0.015
0.012
-0.049
0.020
-0.049
0.015
-0.049
0.024
-0.056
-0.022
0.020
-0.039
0.012
1.841
2.015
1.846
1.695
1.505
1.368
1.237
1.102
1.027
0.912
0.851
0.768
0.707
0.646
0.600
0.551
0.507
0.471
0.449
0.405
0.383
0.368
0.332
0.327
0.322
0.285
0.280
0.263
0.276
0.229
0.232
0.222
0.212
0.202
0.190
0.193
0.188
0.183
0.180
0.183
0.163
0.168
0.159
0.163
0.159
0.151
0.149
0.146
0.137
0.139
0.129
0.132
0.132
0.132
0.132
0.120
0.127
0.129
0.134
0.127
0.134
0.129
0.129
0.129
0.127
0.124
0.122
0.124
0.122
0.129
0.122
0.120
0.117
0.124
0.122
0.124
0.122
0.122
0.115
0.124
0.112
0.124
0.120
0.115
0.110
0.122
0.120
0.115
0.105
0.112
0.107
0.107
0.115
0.107
0.115
0.107
0.115
0.112
0.115
0.107
0.110
0.112
0.102
0.107
0.105
0.107
0.112
0.115
0.110
0.098
0.107
0.107
0.105
0.105
0.100
0.107
0.102
0.102
0.105
0.102
0.107
0.107
0.100
0.107
0.098
0.107
0.107
0.102
0.110
0.105
0.100
0.093
0.105
0.100
0.098
0.098
0.105
0.098
0.102
0.100
0.105
0.095
0.095
0.102
0.102
0.102
0.095
0.100
0.102
0.100
0.102
0.095
0.100
0.098
0.100
0.098
0.090
0.095
0.090
0.098
0.098
0.098
0.095
0.090
0.105
0.098
0.102
0.095
0.100
0.098
0.098
0.098
0.093
0.098
0.095
0.100
0.098
0.085
0.085
0.093
0.093
0.098
0.090
0.095
0.088
0.100
0.102
0.093
0.098
0.095
0.088
0.095
0.095
0.090
0.093
0.095
0.098
0.090
0.100
0.080
0.090
0.098
0.085
0.093
0.090
0.093
0.088
0.095
0.093
0.088
0.098
0.090
0.098
0.085
0.098
0.088
0.085
0.093
0.090
0.088
0.080
0.090
0.088
0.085
0.088
0.090
0.098
0.088
0.088
0.093
0.088
0.090
0.090
0.090
0.085
0.095
0.090
0.090
0.093
0.095
0.088
0.080
0.085
0.090
0.088
0.078
0.076
0.093
0.090
0.093
0.085
0.093
0.083
0.088
0.093
0.090
0.093
0.085
0.093
0.088
0.098
0.090
0.076
0.088
0.076
0.085
0.085
0.090
0.076
0.088
0.090
0.090
0.080
0.095
0.088
0.090
0.080
0.093
0.085
0.085
0.085
0.088
0.085
0.083
0.080
0.083
0.090
0.080
0.085
0.088
0.080
0.080
0.093
0.080
0.088
0.071
0.085
0.090
0.085
0.085
0.080
0.088
0.083
0.095
0.073
0.093
0.080
0.088
0.080
0.083
0.083
0.083
0.073
0.090
0.093
0.080
0.083
0.085
0.085
0.085
0.078
0.088
0.078
0.093
0.083
0.088
0.085
0.090
0.080
0.085
0.076
0.078
0.080
0.083
0.083
0.088
0.076
0.085
0.080
0.088
0.083
0.073
0.088
0.085
0.083
0.090
0.093
0.085
0.080
0.078
0.088
0.078
0.085
0.083
0.071
0.088
0.078
0.080
0.083
0.076
0.090
0.085
0.095
0.068
0.078
0.078
0.093
0.085
0.090
0.073
0.078
0.088
0.068
0.078
0.076
0.083
0.078
0.076
0.090
0.080
0.088
0.066
0.085
0.083
0.088
0.085
0.085
0.068
0.085
0.080
0.076
0.078
0.088
0.080
0.078
0.090
0.068
0.080
0.078
0.083
0.078
0.078
0.078
0.083
0.085
0.068
0.076
0.076
0.078
0.085
0.080
0.080
0.085
0.088
0.061
0.088
0.078
0.083
0.078
0.073
0.083
0.083
0.088
0.071
0.078
0.085
0.088
0.078
0.083
0.076
0.080
0.090
0.066
0.080
0.080
0.083
0.080
0.071
0.080
0.076
0.083
0.068
0.078
0.076
0.076
0.085
0.071
0.083
0.080
0.088
0.063
0.083
0.085
0.085
0.093
0.066
0.085
0.076
0.098
0.066
0.071
0.078
0.073
0.093
0.063
0.073
0.080
0.090
0.088
0.061
0.088
0.085
0.088
0.071
0.083
0.076
0.076
0.088
0.066
0.083
0.080
0.080
0.059
0.076
0.083
0.085
0.085
0.063
0.080
0.076
0.088
0.066
0.080
0.078
0.078
0.093
0.073
0.076
0.080
0.085
0.071
0.076
0.078
0.073
0.078
0.073
