VC mem handle 5, phys 0xfe86f000, virt 0xb6fd4000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
0.076
0.088
0.071
0.080
0.080
0.071
0.071
0.076
0.073
0.078
0.083
0.056
0.085
0.095
0.080
0.061
0.076
0.090
0.076
0.093
0.068
0.073
0.073
0.090
0.061
0.083
0.068
0.080
0.090
0.059
0.085
0.085
0.088
0.061
0.102
0.066
0.093
0.080
0.066
0.085
0.080
0.088
0.066
0.090
0.063
0.083
0.083
0.068
0.078
0.078
0.090
0.071
0.083
0.061
0.073
0.093
0.063
0.083
0.076
0.085
0.068
0.100
0.061
0.080
0.088
0.063
0.076
0.083
0.088
0.063
0.085
0.063
0.078
0.085
0.059
0.071
0.080
0.080
0.073
0.085
0.071
0.083
0.095
0.080
0.061
0.078
0.068
0.085
0.093
0.059
0.080
0.073
0.093
0.059
0.093
0.063
0.071
0.085
0.071
0.073
0.090
0.095
0.068
0.100
0.088
0.066
0.095
0.054
0.088
0.071
0.095
0.063
0.071
0.078
0.071
0.088
0.071
0.085
0.063
0.090
0.093
0.063
0.098
0.061
0.093
0.066
0.090
0.073
0.068
0.090
0.068
0.090
0.063
0.093
0.066
0.068
0.102
0.063
0.088
0.068
0.078
0.066
0.102
0.083
0.061
0.090
0.071
0.090
0.063
0.085
0.061
0.080
0.093
0.068
0.090
0.066
0.083
0.071
0.090
0.063
0.078
0.083
0.066
0.090
0.068
0.100
0.059
0.085
0.076
0.076
0.095
0.068
0.085
0.071
0.080
0.066
0.071
0.080
0.085
0.090
0.068
0.093
0.056
0.083
0.088
0.061
0.078
0.083
0.080
0.066
0.102
0.071
0.083
0.085
0.061
0.076
0.088
0.080
0.071
0.100
0.059
0.090
0.090
0.056
0.083
0.076
0.100
0.066
0.078
0.076
0.088
-2.627
-1.922
-1.761
-1.554
-1.424
-1.283
-1.151
-1.039
-0.937
-0.861
-0.776
-0.700
-0.644
-0.585
-0.534
-0.488
-0.454
-0.422
-0.380
-0.356
-0.329
-0.310
-0.288
-0.290
-0.276
-0.246
-0.241
-0.215
-0.195
-0.200
-0.188
-0.171
-0.161
-0.154
-0.144
-0.154
-0.139
-0.132
-0.120
-0.122
-0.117
-0.115
-0.115
-0.115
-0.110
-0.105
-0.095
-0.095
-0.085
-0.088
-0.090
-0.088
-0.085
-0.080
-0.076
-0.083
-0.083
-0.078
-0.083
-0.073
-0.068
-0.088
-0.076
-0.085
-0.076
-0.071
-0.080
-0.078
-0.073
-0.066
-0.078
-0.061
-0.080
-0.071
-0.068
-0.066
-0.066
-0.059
-0.068
-0.063
-0.066
-0.061
-0.063
-0.071
-0.066
-0.063
-0.063
-0.066
-0.054
-0.066
-0.061
-0.054
-0.059
-0.063
-0.056
-0.056
-0.059
-0.049
-0.063
-0.051
-0.056
-0.061
-0.051
-0.059
-0.066
-0.056
-0.059
-0.051
-0.054
-0.056
-0.049
-0.054
-0.056
-0.051
-0.059
-0.054
-0.054
-0.051
-0.051
-0.049
-0.046
-0.051
-0.046
-0.051
-0.049
-0.051
-0.054
-0.046
-0.046
-0.051
-0.046
-0.051
-0.046
-0.051
-0.049
-0.044
-0.051
-0.054
-0.044
-0.049
-0.041
-0.054
-0.044
-0.054
-0.037
-0.049
-0.049
-0.044
-0.051
-0.049
-0.044
-0.046
-0.039
-0.049
-0.049
-0.049
-0.039
-0.041
-0.054
-0.034
-0.049
-0.044
-0.044
-0.044
-0.041
-0.044
-0.044
-0.039
-0.041
-0.046
-0.044
-0.049
-0.044
-0.046
-0.044
-0.041
-0.044
-0.037
-0.044
-0.037
-0.041
-0.029
-0.046
-0.041
-0.041
-0.037
-0.049
-0.039
-0.041
-0.034
-0.044
-0.046
-0.044
-0.041
-0.039
-0.041
-0.044
-0.037
-0.039
-0.034
-0.041
-0.039
-0.041
-0.034
-0.046
-0.044
-0.034
-0.044
-0.041
-0.034
-0.041
-0.041
-0.039
-0.044
-0.034
-0.041
-0.037
-0.039
-0.037
-0.034
-0.041
-0.039
-0.034
-0.039
-0.037
-0.039
-0.039
-0.039
-0.037
-0.039
-0.039
-0.037
-0.039
-0.044
-0.041
-0.039
-0.039
-0.044
-0.037
-0.034
-0.037
-0.039
-0.027
-0.039
-0.039
-0.039
-0.032
-0.034
-0.027
-0.039
-0.029
-0.039
-0.037
-0.037
-0.039
-0.041
-0.029
-0.044
-0.034
-0.039
-0.039
-0.039
-0.039
-0.034
-0.027
-0.041
-0.034
-0.032
-0.027
-0.032
-0.037
-0.034
-0.027
-0.041
-0.037
-0.034
-0.027
-0.044
-0.029
-0.039
-0.029
-0.041
-0.029
-0.039
-0.024
-0.037
-0.024
-0.034
-0.027
-0.034
-0.029
-0.039
-0.034
-0.032
-0.037
-0.032
-0.029
-0.039
-0.029
-0.041
-0.037
-0.029
-0.039
-0.037
-0.027
-0.032
-0.024
-0.032
-0.032
-0.029
-0.032
-0.034
-0.032
-0.034
-0.032
-0.037
-0.037
-0.027
-0.032
-0.034
-0.029
-0.032
-0.029
-0.034
-0.029
-0.029
-0.029
-0.029
-0.029
-0.037
-0.027
-0.034
-0.024
-0.034
-0.029
-0.032
-0.034
-0.029
-0.024
-0.039
-0.037
-0.032
-0.024
-0.034
-0.032
-0.027
-0.032
-0.024
-0.027
-0.032
-0.027
-0.027
-0.032
-0.027
-0.029
-0.029
-0.029
-0.032
-0.027
-0.032
-0.034
-0.029
-0.037
-0.029
-0.032
-0.034
-0.024
-0.032
-0.029
-0.027
-0.024
-0.024
-0.032
-0.039
-0.027
-0.022
-0.027
-0.029
-0.034
-0.029
-0.022
-0.029
-0.029
-0.039
-0.027
-0.029
-0.032
-0.027
-0.027
-0.029
-0.032
-0.032
-0.027
-0.032
-0.029
-0.020
-0.027
-0.029
-0.027
-0.027
-0.029
-0.034
-0.029
-0.027
-0.024
-0.032
-0.027
-0.027
-0.032
-0.034
-0.027
-0.027
-0.032
-0.020
-0.027
-0.027
-0.027
-0.024
-0.017
-0.032
-0.034
-0.029
-0.029
-0.029
-0.029
-0.032
-0.027
-0.034
-0.027
-0.020
-0.029
-0.027
-0.024
-0.029
-0.024
-0.029
-0.022
-0.029
-0.020
-0.029
-0.032
-0.024
-0.034
-0.022
-0.027
-0.022
-0.029
-0.027
-0.029
-0.022
-0.024
-0.027
-0.024
-0.027
-0.024
-0.020
-0.027
-0.027
-0.027
-0.027
-0.037
-0.015
-0.037
-0.024
-0.029
-0.029
-0.020
-0.024
-0.037
-0.027
-0.022
-0.029
-0.020
-0.027
-0.027
-0.024
-0.022
-0.022
-0.027
-0.027
-0.032
-0.020
-0.024
-0.029
-0.024
-0.029
-0.022
-0.027
-0.029
-0.024
-0.032
-0.024
-0.027
-0.027
-0.027
-0.020
-0.029
-0.027
-0.017
-0.027
-0.022
-0.020
-0.029
-0.022
-0.024
-0.029
-0.029
-0.027
-0.027
-0.027
-0.024
-0.027
-0.029
-0.020
-0.027
-0.024
-0.027
-0.022
-0.032
-0.020
-0.027
-0.022
-0.022
-0.029
-0.017
-0.037
-0.027
-0.029
-0.020
-0.029
-0.027
-0.027
-0.024
-0.027
-0.022
-0.024
-0.022
-0.024
-0.022
-0.022
-0.027
-0.015
-0.027
-0.027
-0.022
-0.022
-0.015
-0.024
-0.020
-0.029
-0.020
-0.032
-0.032
-0.020
-0.022
-0.027
-0.020
-0.024
-0.024
-0.027
-0.020
-0.017
-0.024
-0.024
-0.029
-0.027
-0.024
-0.012
-0.032
-0.024
-0.032
-0.029
-0.020
-0.022
-0.032
-0.015
-0.024
-0.024
-0.020
-0.017
-0.027
-0.024
-0.020
-0.024
-0.022
-0.022
-0.022
-0.024
-0.024
-0.029
-0.022
-0.032
-0.024
-0.022
-0.024
-0.022
-0.027
-0.022
-0.024
-0.022
-0.027
-0.017
-0.027
-0.022
-0.020
-0.027
-0.022
-0.022
-0.020
-0.017
-0.020
-0.029
-0.020
-0.027
-0.024
-0.020
-0.022
-0.024
-0.029
-0.024
-0.020
-0.020
-0.032
-0.017
-0.024
-0.027
-0.012
-0.024
-0.020
-0.022
-0.024
-0.020
-0.022
-0.020
-0.027
-0.024
-0.022
-0.029
-0.024
-0.020
-0.022
-0.020
-0.020
-0.027
-0.020
-0.015
-0.027
-0.017
-0.024
-0.022
-0.027
-0.020
-0.020
-0.024
-0.020
-0.027
-0.029
-0.022
-0.020
-0.027
-0.024
-0.027
-0.020
-0.017
-0.017
-0.022
-0.017
-0.024
-0.024
-0.010
-0.027
-0.024
-0.032
-0.024
-0.015
-0.032
-0.022
-0.020
-0.024
-0.027
-0.022
-0.027
-0.015
-0.020
-0.022
-0.015
-0.022
-0.017
-0.022
-0.015
-0.024
-0.020
-0.027
-0.017
-0.022
-0.017
