VC mem handle 5, phys 0xfe86f000, virt 0xb6f93000
CS 54004003 enable=1 done=1 pxldat=1 txw=1 txd=1 txe=1
2.388
2.400
2.380
2.393
2.400
2.390
2.380
2.393
2.393
2.383
2.390
2.388
2.390
2.388
2.383
2.378
2.393
2.390
2.390
2.395
2.388
2.393
2.388
2.398
2.383
2.390
2.393
2.398
2.390
2.388
2.395
2.390
2.380
2.395
2.393
2.398
2.383
2.400
2.388
2.385
2.390
2.400
2.380
2.398
2.385
2.385
2.393
2.393
2.385
2.393
2.390
2.393
2.398
2.388
2.380
2.388
2.402
2.388
2.388
2.388
2.395
2.388
2.388
2.395
2.385
2.398
2.395
2.393
2.390
2.393
2.393
2.395
2.390
2.390
2.393
2.383
2.388
2.393
2.390
2.402
2.380
2.390
2.393
2.390
2.395
2.385
2.393
2.390
2.393
2.385
2.388
2.388
2.400
2.393
2.383
2.393
2.388
2.400
2.393
2.390
2.385
2.388
2.393
2.388
2.398
2.383
2.388
2.395
2.400
2.390
2.385
2.398
2.393
2.393
2.395
2.393
2.383
2.390
2.398
2.388
2.383
2.385
2.400
2.383
2.390
2.390
2.393
2.390
2.388
2.395
2.385
2.388
2.393
2.390
2.388
2.395
2.393
2.388
2.390
2.388
2.390
2.393
2.395
2.393
2.378
2.393
2.385
2.395
2.385
2.388
2.400
2.378
2.395
2.385
2.398
2.393
2.393
2.390
2.383
2.400
2.390
2.390
2.388
2.383
2.388
2.393
2.390
2.385
2.390
2.388
2.395
2.385
2.395
2.388
2.393
2.398
2.385
2.398
2.398
2.390
2.390
2.390
2.380
2.390
2.393
2.385
2.388
2.383
2.385
2.385
2.385
2.390
2.390
2.400
2.388
2.388
2.398
2.395
2.393
2.385
2.393
2.390
2.395
2.393
2.388
2.385
2.383
2.400
2.385
2.390
2.395
2.385
2.400
2.385
2.383
2.388
2.398
2.383
2.398
2.388
2.380
2.393
2.385
2.395
2.388
2.383
2.398
2.390
2.385
2.388
2.398
2.393
2.388
2.383
2.393
2.380
2.398
2.388
2.390
2.385
2.398
2.383
2.390
2.395
2.393
2.388
2.385
2.398
2.388
2.383
2.383
2.390
2.378
2.398
2.393
2.383
2.385
2.385
2.390
2.388
2.393
2.390
2.380
2.390
2.398
2.385
2.378
2.395
2.383
2.390
2.388
2.390
2.393
2.395
2.388
2.390
2.383
2.393
2.395
2.385
2.393
2.398
2.388
2.383
2.393
2.388
2.398
2.390
2.385
2.390
2.390
2.378
2.388
2.395
2.385
2.383
2.393
2.380
2.385
2.398
2.388
2.390
2.390
2.383
2.385
2.395
2.393
2.390
2.390
2.380
2.388
2.383
2.393
2.390
2.380
2.390
2.390
2.390
2.393
2.385
2.388
2.390
2.390
2.388
2.388
2.385
2.380
2.395
2.390
2.385
2.390
2.393
2.388
2.395
2.388
2.393
2.380
2.398
2.383
2.385
2.400
2.393
2.383
2.383
2.393
2.393
2.385
2.398
2.383
2.388
2.385
2.390
2.390
2.390
2.393
2.390
2.383
2.395
2.395
2.383
2.388
2.390
2.388
2.390
2.388
2.393
2.390
2.383
2.398
2.385
2.395
2.383
2.393
2.380
2.393
2.388
2.395
2.390
2.390
2.383
2.385
2.393
2.385
2.400
2.395
2.383
2.393
2.380
2.390
2.383
2.398
2.383
2.395
2.383
2.388
2.393
2.390
2.388
2.395
2.385
2.393
2.383
2.385
2.380
2.390
2.395
2.390
2.388
2.380
2.390
2.400
2.378
2.388
2.398
2.385
2.395
2.390
2.388
2.385
2.393
2.388
2.388
2.395
2.388
2.380
2.402
2.388
2.380
2.398
2.393
2.385
2.385
2.388
2.378
2.395
2.383
2.393
2.380
2.398
2.393
2.385
2.385
2.390
2.380
2.390
2.393
2.393
2.383
2.395
2.390
2.383
2.393
2.390
2.388
2.393
2.393
2.395
2.383
2.388
2.388
2.393
2.395
2.383
2.390
2.395
2.380
2.393
2.390
2.380
2.398
2.383
2.380
2.393
2.383
2.383
2.393
2.388
2.390
2.385
2.388
2.390
2.390
2.390
2.388
2.400
2.383
2.388
2.388
2.385
2.388
2.393
2.395
2.385
2.390
2.395
2.388
2.393
2.393
2.383
2.398
2.393
2.373
2.393
2.388
2.380
2.390
2.385
2.390
2.378
2.388
2.385
2.393
2.383
2.385
2.393
2.385
2.398
2.383
2.393
2.383
2.388
2.393
2.380
2.398
2.393
2.380
2.385
2.393
2.393
2.383
2.393
2.393
2.380
2.385
2.395
2.383
2.390
2.390
2.385
2.390
2.385
2.395
2.388
2.385
2.388
2.388
2.395
2.378
2.393
2.390
2.388
2.390
2.390
2.390
2.390
2.383
2.378
2.390
2.395
2.383
2.388
2.390
2.383
2.383
2.395
2.383
2.398
2.380
2.395
2.383
2.388
2.388
2.395
2.383
2.398
2.383
2.393
2.380
2.388
2.390
2.385
2.383
2.390
2.383
2.388
2.390
2.390
2.383
2.393
2.385
2.385
2.388
2.395
2.383
2.388
2.388
2.385
2.395
2.390
2.385
2.390
2.378
2.395
2.393
2.393
2.393
2.383
2.393
2.383
2.393
2.385
2.380
2.388
2.385
2.385
2.388
2.383
2.385
2.393
2.383
2.388
2.393
2.393
2.388
2.380
2.395
2.383
2.388
2.398
2.388
2.388
2.393
2.383
2.393
2.388
2.393
2.388
2.390
2.393
2.383
2.390
2.388
2.400
2.385
2.398
2.385
2.383
2.385
2.388
2.393
2.383
2.393
2.390
2.388
2.380
2.393
2.385
2.380
2.390
2.385
2.388
2.388
2.378
2.383
2.395
2.385
2.383
2.398
2.388
2.388
2.395
2.385
2.395
2.390
2.383
2.393
2.388
2.383
2.390
2.388
2.390
2.383
2.388
2.388
2.390
2.380
2.385
2.393
2.383
2.383
2.395
2.388
2.378
2.390
2.393
2.378
2.393
2.388
2.393
2.388
2.383
2.385
2.388
2.400
2.378
2.395
2.383
2.385
2.383
2.393
2.388
2.385
2.395
2.385
2.393
2.393
2.385
2.388
2.398
2.390
2.388
2.390
2.378
2.388
2.400
2.388
2.388
2.383
2.393
2.380
2.395
2.388
2.383
2.393
2.390
2.385
2.388
2.380
2.388
2.388
2.385
2.385
2.388
2.390
2.388
2.385
2.390
2.385
2.393
2.393
2.390
2.385
2.388
2.385
2.388
2.393
2.388
2.390
2.393
2.398
2.385
2.388
2.390
2.383
2.390
2.385
2.383
2.393
2.385
2.383
2.383
2.388
2.390
2.395
2.383
2.388
2.393
2.385
2.388
2.395
2.388
2.393
2.388
2.388
2.385
2.395
2.388
2.390
2.388
2.383
2.395
2.385
2.390
2.390
2.390
2.383
2.393
2.383
2.393
2.388
2.383
2.388
2.388
2.390
2.385
2.393
2.380
2.390
2.380
2.393
2.390
2.385
2.395
2.385
2.385
2.390
2.390
2.385
2.388
2.395
2.390
2.383
2.390
2.383
2.388
2.400
2.388
2.393
2.383
2.380
2.388
2.385
2.390
2.385
2.390
2.383
2.390
2.380
2.390
2.390
2.385
2.393
2.385
2.385
2.383
2.388
2.388
2.390
2.395
2.383
2.393
2.398
2.383
2.395
2.393
2.383
2.393
2.385
2.385
2.390
2.385
2.393
2.383
2.393
2.388
2.395
2.390
2.383
2.395
2.380
2.393
2.390
2.393
2.388
2.380
2.380
2.390
2.385
2.383
2.388
2.383
2.395
2.380
2.385
2.385
2.393
2.385
2.395
2.388
2.398
2.383
2.395
2.390
2.388
2.395
2.385
2.388
2.383
2.385
2.388
2.380
2.390
2.393
2.390
2.388
2.380
2.390
2.388
2.385
2.388
2.385
2.388
2.388
2.380
2.385
2.390
2.388
2.388
2.390
2.385
2.390
2.388
2.393
2.385
2.395
2.390
2.385
2.390
2.383
2.393
2.385
2.398
2.390
2.385
2.393
2.390
2.383
2.388
2.388
2.390
2.385
2.390
2.378
2.383
2.388
2.388
2.385
2.385
2.393
2.385
2.398
2.383
2.395
2.388
