VC mem handle 5, phys 0xfe86f000, virt 0xb6f2b000
CS 7C000000 txw=1 rxr=1 txd=1 rxd=1 txe=1
0.644
0.639
0.644
0.641
0.637
0.639
0.639
0.632
0.634
0.629
0.637
0.634
0.644
0.622
0.639
0.637
0.634
0.632
0.641
0.627
0.629
0.629
0.627
0.632
0.617
0.624
0.622
0.627
0.620
0.624
0.620
0.617
0.624
0.615
0.627
0.622
0.607
0.617
0.607
0.615
0.612
0.617
0.607
0.622
0.617
0.602
0.615
0.610
0.610
0.610
0.602
0.612
0.615
0.598
0.610
0.602
0.610
0.602
0.610
0.610
0.607
0.607
0.595
0.610
0.605
0.610
0.600
0.588
0.598
0.585
0.598
0.598
0.593
0.585
0.600
0.593
0.598
0.595
0.598
0.590
0.588
0.595
0.588
0.595
0.593
0.585
0.590
0.583
0.595
0.585
0.593
0.580
0.578
0.585
0.580
0.578
0.585
0.583
0.580
0.578
0.578
0.576
0.588
0.588
0.573
0.583
0.580
0.578
0.576
0.573
0.576
0.563
0.571
0.580
0.578
0.573
0.566
0.571
0.578
0.568
0.576
0.573
0.578
0.559
0.568
0.566
0.568
0.566
0.561
0.568
0.573
0.563
0.566
0.561
0.566
0.561
0.559
0.563
0.554
0.563
0.561
0.556
0.563
0.554
0.568
0.556
0.566
0.559
0.556
0.563
0.559
0.563
0.559
0.546
0.549
0.546
0.556
0.549
0.554
0.546
0.556
0.539
0.551
0.546
0.556
0.549
0.551
0.544
0.556
0.559
0.534
0.556
0.546
0.541
0.546
0.551
0.546
0.546
0.551
0.539
0.544
0.541
0.546
0.539
0.546
0.537
0.539
0.559
0.527
0.554
0.541
0.539
0.532
0.551
0.539
0.532
0.544
0.532
0.544
0.541
0.527
0.532
0.541
0.527
0.529
0.537
0.522
0.534
0.544
0.532
0.529
0.544
0.534
0.537
0.534
0.534
0.512
0.534
0.532
0.517
0.537
0.527
0.524
0.527
0.520
0.529
0.522
0.524
0.524
0.522
0.524
0.534
0.524
0.522
0.524
0.532
0.522
0.529
0.527
0.522
0.522
0.522
0.520
0.517
0.510
0.524
0.512
0.522
0.517
0.512
0.524
0.517
0.517
0.517
0.522
0.517
0.520
0.520
0.522
0.515
0.515
0.512
0.512
0.520
0.505
0.510
0.507
0.515
0.510
0.510
0.515
0.517
0.507
0.515
0.505
0.517
0.520
0.505
0.510
0.512
0.505
0.512
0.515
0.507
0.507
0.510
0.505
0.500
0.512
0.507
0.502
0.498
0.502
0.507
0.505
0.510
0.498
0.507
0.500
0.505
0.505
0.510
0.498
0.507
0.498
0.505
0.493
0.495
0.500
0.500
0.495
0.495
0.495
0.498
0.490
0.495
0.498
0.495
0.493
0.500
0.498
0.502
0.495
0.495
0.493
0.493
0.498
0.493
0.495
0.493
0.495
0.488
0.493
0.490
0.488
0.488
0.495
0.490
0.495
0.490
0.488
0.498
0.488
0.493
0.488
0.490
0.490
0.483
0.478
0.488
0.485
0.488
0.490
0.480
0.485
0.480
0.485
0.480
0.480
0.483
0.483
0.485
0.483
0.498
0.478
0.490
0.488
0.485
0.480
0.483
0.476
0.485
0.480
0.480
0.480
0.483
0.485
0.468
0.488
0.480
0.478
0.478
0.483
0.473
0.483
0.483
0.478
0.480
0.476
0.478
0.471
0.483
0.468
0.480
0.483
0.478
0.476
0.480
0.471
0.476
0.480
0.476
0.471
0.478
0.473
0.480
0.473
0.483
0.478
0.463
0.483
0.476
0.471
0.480
0.471
0.468
0.480
0.466
0.476
0.473
0.468
0.466
0.468
0.466
0.468
0.466
0.473
0.468
0.473
0.473
0.473
0.466
0.478
0.466
0.473
0.473
0.459
0.473
0.463
0.466
0.468
0.463
0.471
0.466
0.461
0.461
0.471
0.463
0.466
0.466
0.473
0.459
0.468
0.459
0.468
0.463
0.466
0.463
0.461
0.449
0.459
0.456
0.459
0.461
0.468
0.449
0.459
0.451
0.463
0.466
0.468
0.454
0.466
0.463
0.463
0.461
0.461
0.463
0.459
0.454
0.471
0.451
0.459
0.449
0.444
0.461
0.466
0.444
0.466
0.446
0.451
0.456
0.459
0.461
0.454
0.463
0.459
0.456
0.459
0.454
0.461
0.451
0.449
0.463
0.449
0.446
0.451
0.449
0.459
0.441
0.451
0.459
0.451
0.444
0.456
0.446
0.449
0.456
0.449
0.456
0.451
0.441
0.459
0.449
0.451
0.444
0.444
0.446
0.456
0.449
0.444
0.444
0.449
0.444
0.449
0.446
0.451
0.446
0.446
0.456
0.449
0.444
0.454
0.441
0.454
0.441
0.446
0.441
0.441
0.441
0.441
0.449
0.441
0.454
0.439
0.451
0.441
0.439
0.444
0.444
0.446
0.449
0.446
0.437
0.444
0.441
0.441
0.446
0.441
0.434
0.434
0.446
0.439
0.444
0.434
0.429
0.446
0.437
0.446
0.441
0.441
0.439
0.446
0.437
0.432
0.444
0.441
0.444
0.437
0.441
0.434
0.434
0.432
0.434
0.441
0.432
0.441
0.439
0.434
0.441
0.434
0.427
0.441
0.432
0.437
0.434
0.434
0.439
0.432
0.444
0.434
0.429
0.439
0.429
0.434
0.437
0.427
0.427
0.441
0.432
0.432
0.437
0.434
0.439
0.434
0.432
0.439
0.434
0.432
0.437
0.437
0.437
0.429
0.434
0.422
0.427
0.439
0.424
0.432
0.437
0.434
0.424
0.432
0.424
0.437
0.427
0.437
0.427
0.432
0.429
0.427
0.424
0.439
0.427
0.432
0.432
0.424
0.420
0.429
0.432
0.434
0.422
0.432
0.417
0.424
0.432
0.422
0.424
0.432
0.424
0.420
0.432
0.437
0.429
0.420
0.415
0.432
0.420
0.424
0.420
0.412
0.429
0.415
0.422
0.432
0.415
0.427
0.427
0.420
0.429
0.424
0.429
0.424
0.422
0.432
0.424
0.424
0.427
0.422
0.417
0.412
0.415
0.424
0.420
0.427
0.420
0.417
0.417
0.427
0.417
0.427
0.420
0.420
0.427
0.415
0.427
0.427
0.417
0.427
0.417
0.417
0.420
0.415
0.422
0.422
0.420
0.420
0.422
0.420
0.415
0.420
0.424
0.410
0.417
0.420
0.420
0.417
0.420
0.422
0.417
0.424
0.415
0.407
0.407
0.412
0.420
0.420
0.422
0.415
0.410
0.415
0.422
0.424
0.412
0.410
0.415
0.410
0.424
0.412
0.422
0.410
0.415
0.410
0.415
0.417
0.402
0.415
0.407
0.407
0.412
0.415
0.410
0.422
0.415
0.407
0.420
0.412
0.417
0.412
0.417
0.415
0.412
0.410
0.420
0.410
0.405
0.422
0.405
0.417
0.412
0.405
0.410
0.412
0.407
0.420
0.402
0.420
0.415
0.402
0.412
0.405
0.410
0.417
0.407
0.407
0.407
0.412
0.400
0.407
0.422
0.402
0.407
0.410
0.415
0.415
0.405
0.412
0.410
0.405
0.407
0.412
0.407
0.412
0.402
0.412
0.405
0.402
0.402
0.400
0.400
0.412
0.405
0.398
0.400
0.412
0.398
0.405
0.412
0.405
0.405
0.410
0.405
0.407
0.407
0.402
0.412
0.398
0.410
0.400
0.405
0.415
0.402
0.407
0.400
0.405
0.407
0.405
0.402
0.407
0.407
0.400
0.405
0.398
0.410
0.402
0.407
0.398
0.410
0.410
0.393
0.417
0.400
0.405
0.400
0.402
0.405
0.398
0.405
0.402
0.402
0.398
0.415
0.400
0.400
0.412
0.398
0.405
0.402
0.400
0.395
0.402
0.395
0.405
0.400
0.402
0.402
0.398
0.400
0.400
0.393
0.402
0.402
0.395
0.402
0.398
0.400
0.398
0.400
0.402
0.400
0.393
0.402
0.390
0.410
0.400
0.400
0.398
0.398
0.398
0.400
0.400
0.393
0.400
0.400
0.398
0.402
0.395
0.400
0.393
0.400
0.393
0.395
0.393
0.398
0.380
0.410
0.388
0.400
0.400
0.383
0.402
0.393
0.407
0.383
0.400
0.405
0.393
0.405
0.385
0.402
0.393
0.410
0.376
0.393
0.402
0.385
0.405
0.402
0.388
0.393
0.395
0.385
0.400
0.390
0.398
0.393
0.388
0.402
0.385
0.402
0.400
0.385
0.398
0.398
0.380
0.398
0.373
0.402
0.388
0.395
0.400
0.388
0.405
0.380
0.402
0.380
0.390
0.393
0.398
0.385
0.393
0.405
0.380
0.398
0.385
0.395
0.388
0.380
0.388
0.373
0.407
0.378
0.390
0.395
0.390
0.402
0.376
0.405
0.378
0.402
0.383
0.393
0.400
0.390
0.398
0.383
0.402
0.385
0.395
0.378
0.385
0.378
0.383
0.400
0.378
0.388
0.390
0.393
0.376
0.402
0.385
0.373
0.402
0.376
0.390
0.390
0.395
0.385
0.383
0.405
0.373
0.393
0.385
0.376
0.385
0.385
0.393
0.368
0.405
0.371
0.385
0.395
0.371
0.390
0.395
0.393
0.383
0.400
0.371
0.385
0.393
0.376
0.383
0.385
0.388
0.368
0.388
0.385
0.390
0.378
0.393
0.363
0.388
0.393
0.380
0.393
0.390
0.390
0.380
0.393
0.376
0.385
0.388
0.376
0.376
0.383
0.388
0.368
0.378
0.380
0.383
0.385
0.383
0.383
0.373
0.400
0.378
0.380
0.385
0.371
0.402
0.373
0.383
0.380
0.388
0.388
0.368
0.398
0.366
0.380
0.388
0.380
0.373
0.385
0.390
0.373
0.390
0.385
0.368
0.398
0.380
0.368
0.390
0.388
0.378
0.376
0.393
0.366
0.388
0.376
0.380
0.380
0.390
0.378
0.376
0.383
0.380
0.385
0.378
0.380
0.371
0.390
0.388
0.385
0.373
0.368
0.393
0.378
0.383
0.368
0.368
0.368
0.393
0.371
0.380
0.383
0.383
0.371
0.383
0.383
0.376
0.385
0.380
0.378
0.378
0.385
0.383
0.380
0.376
0.368
0.385
0.373
0.376
0.363
0.395
0.371
0.378
0.378
0.368
0.390
0.371
0.385
0.363
0.390
0.373
0.380
0.378
0.368
0.383
0.366
0.390
0.361
0.390
0.366
0.368
0.376
0.380
0.366
0.380
0.385
0.363
0.388
0.385
0.376
0.383
0.368
0.383
0.366
0.393
0.361
0.380
0.385
0.378
0.361
0.376
0.368
0.366
0.378
0.376
0.356
0.390
0.376
0.376
0.380
0.376
0.376
0.373
0.378
0.371
0.373
0.380
0.378
0.368
0.383
0.383
0.363
0.373
0.371
0.371
0.373
0.376
0.376
0.371
0.378
0.373
0.368
0.376
0.376
0.368
0.380
0.371
0.371
0.383
0.366
0.378
0.373
0.368
0.378
0.363
0.368
0.378
0.359
0.378
0.373
0.368
0.383
0.376
0.366
0.378
0.371
0.373
0.378
0.368
0.383
0.368
0.371
0.378
0.376
0.368
0.363
0.371
0.378
0.363
0.373
0.368
0.373
0.380
0.378
0.361
0.371
0.380
0.368
0.371
0.383
0.363
0.371
0.376
0.368
0.366
0.363
0.368
0.371
0.373
0.363
0.363
0.376
0.368
0.380
0.368
0.380
0.373
0.371
0.368
0.363
0.373
0.371
0.366
0.376
0.368
0.368
0.363
0.366
0.363
0.359
0.361
0.373
0.366
0.373
0.376
0.359
0.383
0.366
0.376
0.376
0.366
0.378
0.361
0.371
0.368
0.359
0.378
0.366
0.363
0.368
0.363
0.361
0.363
0.373
0.368
0.368
0.373
0.363
0.380
0.363
0.373
0.368
0.366
0.368
0.371
0.366
0.366
0.366
0.363
0.368
0.363
0.366
0.368
0.361
0.368
0.368
0.371
0.363
0.383
0.354
0.373
0.366
0.366
0.376
0.366
0.361
0.363
0.366
0.363
0.361
0.376
0.356
0.359
0.366
0.363
0.361
0.380
0.359
0.366
0.371
0.373
0.366
0.380
0.363
0.368
0.363
0.366
0.368
0.363
0.361
0.368
0.359
0.356
0.363
0.349
0.373
0.366
0.356
0.363
0.366
0.366
0.373
0.359
0.378
0.359
0.373
0.373
0.354
0.373
0.366
0.359
0.368
0.363
0.356
0.359
0.356
0.366
0.361
0.366
0.361
0.371
0.359
0.366
0.363
0.363
0.371
0.363
0.368
0.354
0.361
0.361
0.363
0.363
0.356
0.351
0.351
0.363
0.366
0.366
0.366
0.363
0.356
0.371
0.359
0.371
0.361
0.368
0.366
0.368
0.356
0.368
0.356
0.361
0.359
0.359
0.361
0.361
0.351
0.366
0.351
0.366
0.359
0.363
0.366
0.363
0.366
0.359
0.366
0.356
0.366
0.373
0.354
0.363
0.349
0.368
0.361
0.366
0.359
0.361
0.354
0.363
0.356
0.366
0.363
0.356
0.363
0.363
0.359
0.366
0.356
0.363
0.368
0.349
0.366
0.359
0.356
0.363
0.351
0.368
0.351
0.351
0.354
0.356
0.361
0.373
0.354
0.363
0.363
0.356
0.361
0.356
0.371
0.363
0.356
0.359
0.363
0.349
0.368
0.354
0.361
0.361
0.344
0.354
0.359
0.359
0.363
0.359
0.359
0.361
0.356
0.361
0.361
0.361
0.371
0.349
0.363
0.363
0.356
0.368
0.354
0.356
0.356
0.356
0.363
0.359
0.351
0.363
0.356
0.351
0.366
0.354
0.366
0.351
0.361
0.361
0.354
0.363
0.354
0.363
0.346
0.356
0.351
0.356
0.356
0.356
0.356
0.359
0.349
0.366
0.363
0.354
0.359
0.356
0.363
0.366
0.356
0.356
0.371
0.351
0.351
0.356
0.356
0.339
0.359
0.349
0.363
0.359
0.354
0.354
0.363
0.359
0.361
0.354
0.366
0.351
0.366
0.363
0.356
0.354
0.366
0.359
0.346
0.361
0.349
0.361
0.349
0.366
0.346
0.363
0.354
0.363
0.349
0.366
0.354
0.361
0.356
0.359
0.351
0.361
0.346
0.349
0.354
0.344
0.354
0.366
0.351
0.346
0.349
0.363
0.356
0.359
0.356
0.349
0.363
0.349
0.363
0.373
0.349
0.363
0.351
0.359
-1.727
-1.863
-1.822
-1.851
-1.851
-1.841
-1.859
-1.851
-1.856
-1.863
-1.851
-1.710
-1.693
-1.700
-1.715
-1.698
-1.717
-1.702
-1.710
-1.712
-1.712
-1.707
-1.639
-1.612
-1.617
-1.620
-1.607
-1.615
-1.622
-1.610
-1.620
-1.615
-1.605
-1.585
-1.495
-1.517
-1.495
-1.500
-1.510
-1.495
-1.493
-1.500
-1.495
-1.505
-1.490
-1.402
-1.400
-1.407
-1.402
-1.407
-1.412
-1.398
-1.393
-1.402
-1.398
-1.390
-1.320
-1.315
-1.315
-1.315
-1.310
-1.315
-1.312
-1.312
-1.307
-1.302
-1.310
-1.259
-1.246
-1.237
-1.246
-1.232
-1.229
-1.237
-1.229
-1.224
-1.239
-1.224
-1.205
-1.180
-1.163
-1.171
-1.171
-1.180
-1.159
-1.168
-1.159
-1.159
-1.171
-1.134
-1.115
-1.105
-1.112
-1.102
-1.100
-1.102
-1.102
-1.100
-1.095
-1.090
-1.083
-1.046
-1.046
-1.044
-1.041
-1.041
-1.049
-1.037
-1.049
-1.041
-1.039
-1.027
-1.002
-0.998
-1.000
-0.988
-1.002
-0.985
-0.995
-0.980
-0.988
-0.983
-0.980
-0.961
-0.944
-0.951
-0.949
-0.941
-0.944
-0.941
-0.941
-0.937
-0.937
-0.944
-0.917
-0.915
-0.907
-0.912
-0.900
-0.900
-0.905
-0.900
-0.898
-0.888
-0.893
-0.885
-0.866
-0.868
-0.863
-0.866
-0.854
-0.859
-0.861
-0.854
-0.859
-0.859
-0.859
-0.824
-0.841
-0.824
-0.829
-0.824
-0.820
-0.820
-0.822
-0.815
-0.820
-0.807
-0.793
-0.800
-0.788
-0.793
-0.795
-0.790
-0.785
-0.780
-0.793
-0.778
-0.773
-0.771
-0.754
-0.756
-0.766
-0.751
-0.759
-0.749
-0.749
-0.744
-0.749
-0.749
-0.739
-0.729
-0.737
-0.724
-0.732
-0.737
-0.722
-0.727
-0.729
-0.717
-0.724
-0.715
-0.705
-0.710
-0.700
-0.700
-0.690
-0.705
-0.698
-0.685
-0.702
-0.676
-0.693
-0.683
-0.678
-0.685
-0.676
-0.673
-0.663
-0.666
-0.668
-0.666
-0.668
-0.659
-0.651
-0.644
-0.651
-0.654
-0.649
-0.644
-0.646
-0.637
-0.639
-0.634
-0.641
-0.641
-0.637
-0.622
-0.627
-0.627
-0.632
-0.622
-0.620
-0.615
-0.620
-0.620
-0.617
-0.610
-0.610
-0.612
-0.602
-0.600
-0.612
-0.595
-0.602
-0.598
-0.590
-0.590
-0.593
-0.593
-0.580
-0.593
-0.585
-0.590
-0.585
-0.585
-0.576
-0.580
-0.580
-0.563
-0.573
-0.568
-0.561
-0.571
-0.561
-0.563
-0.566
-0.556
-0.563
-0.561
-0.556
-0.551
-0.551
-0.549
-0.554
-0.546
-0.546
-0.546
-0.537
-0.554
-0.539
-0.534
-0.524
-0.544
-0.524
-0.537
-0.529
-0.522
-0.541
-0.522
-0.522
-0.532
-0.524
-0.522
-0.522
-0.520
-0.515
-0.520
-0.517
-0.512
-0.507
-0.512
-0.502
-0.502
-0.498
