VC mem handle 5, phys 0xfe86f000, virt 0xb6f7a000
CS FC004005 enable=1 active=1 pxldat=1 txw=1 rxr=1 txd=1 rxd=1 txe=1 rxf=1
-4.983
-0.612
-4.983
-0.300
-4.983
0.637
-4.983
-0.300
-4.973
1.261
-4.983
-0.290
-4.978
-1.237
-4.983
-0.290
-4.976
1.885
-4.983
-0.288
-4.968
1.885
-4.983
-0.295
-4.973
3.759
-4.983
-0.285
-4.966
3.134
-4.983
-0.278
-4.968
3.134
-4.983
-0.276
-4.968
-4.983
-4.983
-0.278
-5.000
4.383
-4.983
-0.276
-5.000
-3.734
-4.983
-0.278
-4.963
-3.734
-4.983
-0.273
-5.000
-4.359
-4.983
-0.283
-4.998
-3.110
-4.983
-0.268
-4.998
-4.359
-4.983
-0.276
-4.998
-0.612
-4.983
-0.263
-4.998
-3.110
-4.983
-0.271
-4.988
-0.612
-4.983
-0.261
-4.983
-3.110
-4.983
-0.268
-4.985
-0.612
-4.983
-0.261
-4.983
0.637
-4.983
-0.263
-4.980
-0.612
-4.983
-0.256
-4.985
0.012
-4.983
-0.259
-4.976
1.885
-4.983
-0.256
-4.978
0.637
-4.983
-0.256
-4.978
1.885
-4.983
-0.254
-4.983
0.637
-4.983
-0.251
-4.971
2.510
-4.983
-0.246
-4.973
1.261
-4.983
-0.249
-4.971
3.134
-4.983
-0.241
-4.971
-3.110
-4.983
-0.241
-4.966
3.134
-4.983
-0.237
-4.966
2.510
-4.983
-0.246
-5.000
-3.110
-4.983
-0.241
-4.966
-4.983
-4.983
-0.232
-4.963
-4.359
-4.983
-0.244
-4.998
-3.110
-4.983
-0.239
-4.963
-1.861
-4.983
-0.237
-4.971
-3.110
-4.983
-0.237
-4.985
-0.612
-4.983
-0.222
-4.963
-1.861
-4.983
-0.227
-5.000
-3.110
-4.983
-0.229
-4.993
-1.861
-4.983
-0.232
-4.990
-1.861
-4.983
-0.232
-4.985
-1.861
-4.983
-0.224
-4.983
-1.861
-4.983
-0.222
-4.983
